,demand series,lost_load dispatch,main_node_curtailment dispatch,natgas capacity,natgas dispatch,solar series,solar capacity,wind series,wind capacity,storage capacity,storage dispatch,storage stored,lost_load max dispatch,lost_load num hours,natgas curtailment,status,name,date,region,n_years,opt_years,test_years,iter,end_test_year,scale_factor,syst_cost,curtailed_gen,lost_load,max_lost_load,decarbonization,co2_intensity
387,309578.18920765026,159.62435107705625,143906.8825807073,206475.86660922252,19560.3066807594,0.26395246787924637,451273.84638344566,0.27400936253503594,1149148.307803978,50307.2532578262,2043.32722711646,5724.608773087414,48602.27430705188,18,186915.55992846313,optimal,nYrs_20210220_SWBNG_DYrs11_Tested1980,Aug04v1,CONUS,-1,11,1980,-1,-1,-1,29539.85808322767,143906.8825807073,159.62435107705625,48602.27430705188,-19559.3066807594,19560.3066807594
1566,302284.44771689497,215.7292854704121,150962.86672792403,206475.86660922252,25842.089372987975,0.25912471314351126,451273.84638344566,0.2701820545982502,1149148.307803978,50307.2532578262,2032.9874272703462,6620.002287897733,82545.22803013251,22,180633.77723623454,optimal,nYrs_20210220_SWBNG_DYrs11_Tested1981,Aug04v1,CONUS,-1,11,1981,-1,-1,-1,30232.636410217263,150962.86672792403,215.7292854704121,82545.22803013251,-25841.089372987975,25842.089372987975
403,299633.2605022831,54.23817354087516,157309.39712381674,206475.86660922252,19855.748646402066,0.2566909347760672,451273.84638344566,0.27972785144362056,1149148.307803978,50307.2532578262,2285.5742228066388,6219.239152643951,34786.95004712741,9,186620.11796282046,optimal,nYrs_20210220_SWBNG_DYrs11_Tested1982,Aug04v1,CONUS,-1,11,1982,-1,-1,-1,28492.19172588539,157309.39712381674,54.23817354087516,34786.95004712741,-19854.748646402066,19855.748646402066
1017,305800.8093607306,147.0229130478157,140092.7441268806,206475.86660922252,23625.134590920283,0.25458505936381387,451273.84638344566,0.2675755547752008,1149148.307803978,50307.2532578262,2250.9947785731956,6159.231269607564,58218.8669834164,15,182850.73201830222,optimal,nYrs_20210220_SWBNG_DYrs11_Tested1983,Aug04v1,CONUS,-1,11,1983,-1,-1,-1,29499.08314421134,140092.7441268806,147.0229130478157,58218.8669834164,-23624.134590920283,23625.134590920283
1278,300952.78608834243,116.3860350706126,163570.258091787,206475.86660922252,20642.172036906606,0.2595475552552688,451273.84638344566,0.28445890763276277,1149148.307803978,50307.2532578262,2231.5486722530354,5396.831794075571,87459.8940455862,8,185833.69457231593,optimal,nYrs_20210220_SWBNG_DYrs11_Tested1984,Aug04v1,CONUS,-1,11,1984,-1,-1,-1,29130.161639681643,163570.258091787,116.3860350706126,87459.8940455862,-20641.172036906606,20642.172036906606
1075,304312.90342465753,79.94710376269575,163036.70181170324,206475.86660922252,15519.954049904994,0.2627501869639085,451273.84638344566,0.29012179959123024,1149148.307803978,50307.2532578262,1939.4565914723298,5697.626055180718,41206.75256983258,9,190955.9125593175,optimal,nYrs_20210220_SWBNG_DYrs11_Tested1985,Aug04v1,CONUS,-1,11,1985,-1,-1,-1,28658.35941541505,163036.70181170324,79.94710376269575,41206.75256983258,-15518.954049904994,15519.954049904994
103,301565.7832191781,207.2830442467058,149451.92938181778,206475.86660922252,22093.76181046618,0.2586173468685507,451273.84638344566,0.2717274504417589,1149148.307803978,50307.2532578262,2210.872927942059,5798.5251400821835,67767.73152298768,15,184382.10479875634,optimal,nYrs_20210220_SWBNG_DYrs11_Tested1986,Aug04v1,CONUS,-1,11,1986,-1,-1,-1,30069.571568994117,149451.92938181778,207.2830442467058,67767.73152298768,-22092.76181046618,22093.76181046618
1633,303652.43230593606,89.70936849174389,124552.91355763408,206475.86660922252,22757.888339559682,0.26164664662124054,451273.84638344566,0.2502367280831821,1149148.307803978,50307.2532578262,2480.272124642343,6056.473019720093,56230.95142757011,6,183717.97826966285,optimal,nYrs_20210220_SWBNG_DYrs11_Tested1987,Aug04v1,CONUS,-1,11,1987,-1,-1,-1,28907.76154475959,124552.91355763408,89.70936849174389,56230.95142757011,-22756.888339559682,22757.888339559682
1089,307889.9653916211,245.45546962947486,170472.23819165464,206475.86660922252,21281.641430593885,0.2648600958818636,451273.84638344566,0.293708643783056,1149148.307803978,50307.2532578262,1836.477927311978,5888.403896269036,57938.541029244225,21,185194.22517862864,optimal,nYrs_20210220_SWBNG_DYrs11_Tested1988,Aug04v1,CONUS,-1,11,1988,-1,-1,-1,30434.265658455886,170472.23819165464,245.45546962947486,57938.541029244225,-21280.641430593885,21281.641430593885
620,304674.93972602737,477.581939435866,143516.45437832037,206475.86660922252,20364.27767781192,0.2680103812356238,451273.84638344566,0.26686745988252775,1149148.307803978,50307.2532578262,2400.914846339337,5646.553784538602,105682.13224225488,18,186111.58893141057,optimal,nYrs_20210220_SWBNG_DYrs11_Tested1989,Aug04v1,CONUS,-1,11,1989,-1,-1,-1,32736.293238623963,143516.45437832037,477.581939435866,105682.13224225488,-20363.27767781192,20364.27767781192
612,298942.67237442924,15.622616643180564,165992.00822564188,206475.86660922252,16034.475487800915,0.2638806293628622,451273.84638344566,0.28719262977639115,1149148.307803978,50307.2532578262,2022.3809216215288,5366.975326541316,14010.88988768097,5,190441.39112142162,optimal,nYrs_20210220_SWBNG_DYrs11_Tested1990,Aug04v1,CONUS,-1,11,1990,-1,-1,-1,28025.904058772572,165992.00822564188,15.622616643180564,14010.88988768097,-16033.475487800915,16034.475487800915
289,304121.599086758,49.78665190099843,150612.92019537088,206475.86660922252,19939.910911386683,0.26104045964163736,451273.84638344566,0.27603138109639325,1149148.307803978,50307.2532578262,2311.5453621244296,6001.154011537635,50538.680759213545,7,186535.95569783586,optimal,nYrs_20210220_SWBNG_DYrs11_Tested1991,Aug04v1,CONUS,-1,11,1991,-1,-1,-1,28449.441392183347,150612.92019537088,49.78665190099843,50538.680759213545,-19938.910911386683,19939.910911386683
765,293797.0072859745,0.0,136464.62637134225,206475.86660922252,18712.22605034767,0.25685292529445597,451273.84638344566,0.2574973631627926,1149148.307803978,50307.2532578262,2377.7582944553455,5734.976289599628,0.0,0,187763.64055887485,optimal,nYrs_20210220_SWBNG_DYrs11_Tested1992,Aug04v1,CONUS,-1,11,1992,-1,-1,-1,27925.83032163737,136464.62637134225,0.0,0.0,-18711.22605034767,18712.22605034767
247,303858.71552511415,0.0,158408.8219664897,206475.86660922252,18302.796246724778,0.2629793135138621,451273.84638344566,0.2832842066866996,1149148.307803978,50307.2532578262,2218.095997365457,5104.31349188381,0.0,0,188173.07036249773,optimal,nYrs_20210220_SWBNG_DYrs11_Tested1993,Aug04v1,CONUS,-1,11,1993,-1,-1,-1,27917.2445786554,158408.8219664897,0.0,0.0,-18301.796246724778,18302.796246724778
1670,300165.1826484018,19.868110976327976,160306.4175223956,206475.86660922252,15150.639015577615,0.26459623972049845,451273.84638344566,0.2837906342836385,1149148.307803978,50307.2532578262,1995.619417153335,5531.389919963544,28411.038756351685,3,191325.2275936449,optimal,nYrs_20210220_SWBNG_DYrs11_Tested1994,Aug04v1,CONUS,-1,11,1994,-1,-1,-1,28049.824951281527,160306.4175223956,19.868110976327976,28411.038756351685,-15149.639015577615,15150.639015577615
689,304597.7723744292,148.58733789945208,157712.58055579907,206475.86660922252,22130.417126588123,0.26352530192303597,451273.84638344566,0.2796362636824091,1149148.307803978,50307.2532578262,2107.794159348553,6121.138975410055,42924.87030497656,17,184345.4494826344,optimal,nYrs_20210220_SWBNG_DYrs11_Tested1995,Aug04v1,CONUS,-1,11,1995,-1,-1,-1,29483.38316750066,157712.58055579907,148.58733789945208,42924.87030497656,-22129.417126588123,22130.417126588123
1201,302336.11839708564,361.9502438344251,181860.4634352699,206475.86660922252,18171.888711557545,0.26656098729092004,451273.84638344566,0.30071228894722724,1149148.307803978,50307.2532578262,1729.999368956102,4948.293558251691,162575.93784238843,16,188303.97789766494,optimal,nYrs_20210220_SWBNG_DYrs11_Tested1996,Aug04v1,CONUS,-1,11,1996,-1,-1,-1,31534.0018859872,181860.4634352699,361.9502438344251,162575.93784238843,-18170.888711557545,18171.888711557545
1384,298511.59600456624,26.743070187939708,170366.83828844718,206475.86660922252,17411.054030742376,0.26346008016396294,451273.84638344566,0.28956515566065244,1149148.307803978,50307.2532578262,1847.3081492781441,5284.566251041296,18983.261762460344,5,189064.8125784801,optimal,nYrs_20210220_SWBNG_DYrs11_Tested1997,Aug04v1,CONUS,-1,11,1997,-1,-1,-1,28165.975446265646,170366.83828844718,26.743070187939708,18983.261762460344,-17410.054030742376,17411.054030742376
1256,302805.7374429224,37.85517977194847,141412.30515971925,206475.86660922252,24687.0748089146,0.2647134692583764,451273.84638344566,0.2613096450421656,1149148.307803978,50307.2532578262,2237.5944933176984,6088.542529274823,54188.8156173538,5,181788.7918003079,optimal,nYrs_20210220_SWBNG_DYrs11_Tested1998,Aug04v1,CONUS,-1,11,1998,-1,-1,-1,28429.674697824008,141412.30515971925,37.85517977194847,54188.8156173538,-24686.0748089146,24687.0748089146
459,300332.9057077626,20.375494113512143,183121.61324780504,206475.86660922252,14358.245142248352,0.26952310198963475,451273.84638344566,0.30253755292724566,1149148.307803978,50307.2532578262,1919.6043977710372,5059.874253638058,21373.56506835643,3,192117.62146697415,optimal,nYrs_20210220_SWBNG_DYrs11_Tested1999,Aug04v1,CONUS,-1,11,1999,-1,-1,-1,28038.28228312965,183121.61324780504,20.375494113512143,21373.56506835643,-14357.245142248352,14358.245142248352
192,303179.88342440804,275.9366639726777,167234.46841235337,206475.86660922252,15587.946019850539,0.26564944974459803,451273.84638344566,0.29142427094198037,1149148.307803978,50307.2532578262,1978.5486793397672,4399.810942720573,87183.64779978883,17,190887.92058937196,optimal,nYrs_20210220_SWBNG_DYrs11_Tested2000,Aug04v1,CONUS,-1,11,2000,-1,-1,-1,30619.68080912463,167234.46841235337,275.9366639726777,87183.64779978883,-15586.946019850539,15587.946019850539
870,300386.00776255707,66.06512718158795,159953.28885303414,206475.86660922252,16056.218014418977,0.2665236620306841,451273.84638344566,0.28209007728539764,1149148.307803978,50307.2532578262,1992.7884747492421,5279.577027503801,54976.77121283865,5,190419.64859480356,optimal,nYrs_20210220_SWBNG_DYrs11_Tested2001,Aug04v1,CONUS,-1,11,2001,-1,-1,-1,28530.785104939827,159953.28885303414,66.06512718158795,54976.77121283865,-16055.218014418977,16056.218014418977
1387,306273.04497716896,121.78389609490229,167786.7461979191,206475.86660922252,16831.303035114495,0.2699333133065723,451273.84638344566,0.2919699785137299,1149148.307803978,50307.2532578262,2015.0140099331013,5095.08668360458,72225.98469211368,8,189644.56357410803,optimal,nYrs_20210220_SWBNG_DYrs11_Tested2002,Aug04v1,CONUS,-1,11,2002,-1,-1,-1,29104.226326956956,167786.7461979191,121.78389609490229,72225.98469211368,-16830.303035114495,16831.303035114495
1674,301020.0848173516,81.5645465582951,155365.8375386933,206475.86660922252,18124.293884036495,0.26609755344689456,451273.84638344566,0.2770270805637365,1149148.307803978,50307.2532578262,2231.456742808323,5736.542293524118,59168.04975680026,7,188351.572725186,optimal,nYrs_20210220_SWBNG_DYrs11_Tested2003,Aug04v1,CONUS,-1,11,2003,-1,-1,-1,28729.146849692785,155365.8375386933,81.5645465582951,59168.04975680026,-18123.293884036495,18124.293884036495
923,298534.8805783242,50.63583347299081,161413.6299063161,206475.86660922252,15405.180019873196,0.2630067437968984,451273.84638344566,0.2837104588029233,1149148.307803978,50307.2532578262,1986.3052086180307,5699.488664821665,28230.59199459458,5,191070.68658934932,optimal,nYrs_20210220_SWBNG_DYrs11_Tested2004,Aug04v1,CONUS,-1,11,2004,-1,-1,-1,28362.839901108233,161413.6299063161,50.63583347299081,28230.59199459458,-15404.180019873196,15405.180019873196
942,306573.67842465756,146.1211784750791,154231.68984675978,206475.86660922252,22455.76896563964,0.263908294234211,451273.84638344566,0.2778754068242968,1149148.307803978,50307.2532578262,1902.7925004806198,5854.302381862618,40477.844936389214,16,184020.0976435829,optimal,nYrs_20210220_SWBNG_DYrs11_Tested2005,Aug04v1,CONUS,-1,11,2005,-1,-1,-1,29465.544201321838,154231.68984675978,146.1211784750791,40477.844936389214,-22454.76896563964,22455.76896563964
1705,301608.11278538813,19.566849508954554,170668.06114716837,206475.86660922252,17267.03490608363,0.2662303199285058,451273.84638344566,0.29154296017985637,1149148.307803978,50307.2532578262,1613.3131094848677,4558.657292926021,29281.64856371563,4,189208.83170313886,optimal,nYrs_20210220_SWBNG_DYrs11_Tested2006,Aug04v1,CONUS,-1,11,2006,-1,-1,-1,28091.193158431703,170668.06114716837,19.566849508954554,29281.64856371563,-17266.03490608363,17267.03490608363
20,308302.8090182648,79.29716809235711,166780.80720964447,206475.86660922252,18487.022159757154,0.2674591808935575,451273.84638344566,0.29241424879911904,1149148.307803978,50307.2532578262,1865.8508971283518,5294.814585063505,49678.00686041456,9,187988.84444946534,optimal,nYrs_20210220_SWBNG_DYrs11_Tested2007,Aug04v1,CONUS,-1,11,2007,-1,-1,-1,28714.07947697526,166780.80720964447,79.29716809235711,49678.00686041456,-18486.022159757154,18487.022159757154
159,304088.1985428051,47.6111059416411,191850.32155842133,206475.86660922252,16202.209379297205,0.2707288729496559,451273.84638344566,0.3112675948006041,1149148.307803978,50307.2532578262,1590.6590794204333,4513.380658508002,52766.993356730294,3,190273.6572299253,optimal,nYrs_20210220_SWBNG_DYrs11_Tested2008,Aug04v1,CONUS,-1,11,2008,-1,-1,-1,28349.30633146186,191850.32155842133,47.6111059416411,52766.993356730294,-16201.209379297205,16202.209379297205
1296,300992.27808219177,53.07097440896201,171286.7257034778,206475.86660922252,16956.707761155776,0.2671937081846535,451273.84638344566,0.2914569861661884,1149148.307803978,50307.2532578262,2119.9570730986984,5313.281641822523,52091.50441798035,5,189519.15884806676,optimal,nYrs_20210220_SWBNG_DYrs11_Tested2009,Aug04v1,CONUS,-1,11,2009,-1,-1,-1,28419.72684720264,171286.7257034778,53.07097440896201,52091.50441798035,-16955.707761155776,16956.707761155776
1596,314756.4660958904,494.23494817020253,164798.3651968064,206475.86660922252,23593.339338574417,0.265923764832733,451273.84638344566,0.2921084441681488,1149148.307803978,50307.2532578262,1917.2904750068437,6770.786605297723,83109.48041391591,35,182882.52727064808,optimal,nYrs_20210220_SWBNG_DYrs11_Tested2010,Aug04v1,CONUS,-1,11,2010,-1,-1,-1,32970.536748993516,164798.3651968064,494.23494817020253,83109.48041391591,-23592.339338574417,23593.339338574417
351,304626.139571949,6.576911852919988,173875.90245027284,206475.86660922252,16468.418004787985,0.27001853277040194,451273.84638344566,0.29619830568552274,1149148.307803978,50307.2532578262,1808.8198969503137,5088.321597899144,14442.898429012293,1,190007.44860443452,optimal,nYrs_20210220_SWBNG_DYrs11_Tested2012,Aug04v1,CONUS,-1,11,2012,-1,-1,-1,27944.54678545119,173875.90245027284,6.576911852919988,14442.898429012293,-16467.418004787985,16468.418004787985
553,305395.1433789954,0.0,166856.6971657933,206475.86660922252,15894.44909865943,0.2691500907322936,451273.84638344566,0.2916084347454845,1149148.307803978,50307.2532578262,1838.6180355636156,4832.0447446590415,0.0,0,190581.41751056307,optimal,nYrs_20210220_SWBNG_DYrs11_Tested2013,Aug04v1,CONUS,-1,11,2013,-1,-1,-1,27866.741538960472,166856.6971657933,0.0,0.0,-15893.44909865943,15894.44909865943
854,305191.95707762556,0.0,189060.7096567213,206475.86660922252,15766.305902956943,0.2650796826455621,451273.84638344566,0.3124546051342735,1149148.307803978,50307.2532578262,1744.1518633839096,4793.24694075926,0.0,0,190709.5607062656,optimal,nYrs_20210220_SWBNG_DYrs11_Tested2014,Aug04v1,CONUS,-1,11,2014,-1,-1,-1,27864.054376146592,189060.7096567213,0.0,0.0,-15765.305902956943,15766.305902956943
89,305580.20993150683,146.77443181918764,149129.41295552047,206475.86660922252,18602.05473269847,0.2605947335874114,451273.84638344566,0.2772280830048403,1149148.307803978,50307.2532578262,1934.2265046377318,5620.988967761967,57850.67998041355,11,187873.81187652404,optimal,nYrs_20210220_SWBNG_DYrs11_Tested2015,Aug04v1,CONUS,-1,11,2015,-1,-1,-1,29391.264347298144,149129.41295552047,146.77443181918764,57850.67998041355,-18601.05473269847,18602.05473269847
402,307092.93522313295,69.27185309747317,170948.82645065052,206475.86660922252,16399.26433609015,0.26490610678651355,451273.84638344566,0.2978223001247438,1149148.307803978,50307.2532578262,1925.1395860753678,5406.444259691648,33793.528679704905,9,190076.60227313236,optimal,nYrs_20210220_SWBNG_DYrs11_Tested2016,Aug04v1,CONUS,-1,11,2016,-1,-1,-1,28570.046045464125,170948.82645065052,69.27185309747317,33793.528679704905,-16398.26433609015,16399.26433609015
1307,302036.3121004566,11.79881636325182,171089.03232123374,206475.86660922252,16729.841654767042,0.26426189793513105,451273.84638344566,0.293547134797889,1149148.307803978,50307.2532578262,1799.2725269187192,4790.453297079541,10993.563148262707,3,189746.02495445547,optimal,nYrs_20210220_SWBNG_DYrs11_Tested2017,Aug04v1,CONUS,-1,11,2017,-1,-1,-1,28002.247884494565,171089.03232123374,11.79881636325182,10993.563148262707,-16728.841654767042,16729.841654767042
1234,312238.38778538816,167.52279114244905,148254.70485362312,206475.86660922252,21133.189283522443,0.26412747334661285,451273.84638344566,0.27867265294554433,1149148.307803978,50307.2532578262,2138.285494968655,5449.924741060086,62850.60648062205,12,185342.6773257001,optimal,nYrs_20210220_SWBNG_DYrs11_Tested2018,Aug04v1,CONUS,-1,11,2018,-1,-1,-1,29651.825832061542,148254.70485362312,167.52279114244905,62850.60648062205,-21132.189283522443,21133.189283522443
859,308819.6184931507,0.0,158695.41169776494,206475.86660922252,15550.819246060208,0.2641655045338622,451273.84638344566,0.2897661834580256,1149148.307803978,50307.2532578262,2079.2806905747098,5450.375663294308,0.0,0,190925.0473631623,optimal,nYrs_20210220_SWBNG_DYrs11_Tested2019,Aug04v1,CONUS,-1,11,2019,-1,-1,-1,27859.535620951465,158695.41169776494,0.0,0.0,-15549.819246060208,15550.819246060208
967,304589.92076502735,12.304647333111868,177378.24138125675,206475.86660922252,14239.296742188022,0.27182205867777515,451273.84638344566,0.3004261049920211,1149148.307803978,50307.2532578262,1653.5443258014627,4339.712995002231,23790.746676261275,4,192236.56986703447,optimal,nYrs_20210220_SWBNG_DYrs11_Tested2020,Aug04v1,CONUS,-1,11,2020,-1,-1,-1,27955.079467376385,177378.24138125675,12.304647333111868,23790.746676261275,-14238.296742188022,14239.296742188022
1552,301977.5055936073,26.3644142946293,164667.95166564995,205698.2934894164,15613.732943635556,0.2674545444406294,448274.3560792742,0.28379868260612123,1168196.7159524166,99026.39012970924,3781.8909190131003,11942.842695885693,34582.79846517055,2,190084.56054578084,optimal,nYrs_20210220_SWBNG_DYrs12_Tested1979,Aug04v1,CONUS,-1,12,1979,-1,-1,-1,28735.064180770507,164667.95166564995,26.3644142946293,34582.79846517055,-15612.732943635556,15613.732943635556
1526,309578.18920765026,99.06568584812851,146608.1856554276,205698.2934894164,18066.824539502355,0.26395246787924637,448274.3560792742,0.27400936253503594,1168196.7159524166,99026.39012970924,3594.0427258721643,12357.843196028798,47855.865143741685,12,187631.46894991404,optimal,nYrs_20210220_SWBNG_DYrs12_Tested1980,Aug04v1,CONUS,-1,12,1980,-1,-1,-1,29513.51822707083,146608.1856554276,99.06568584812851,47855.865143741685,-18065.824539502355,18066.824539502355
881,302284.44771689497,150.29880311408698,153565.39176374467,205698.2934894164,24302.44419290818,0.25912471314351126,448274.3560792742,0.2701820545982502,1168196.7159524166,99026.39012970924,3487.486631131008,14203.835913065232,82300.81613602894,13,181395.8492965082,optimal,nYrs_20210220_SWBNG_DYrs12_Tested1981,Aug04v1,CONUS,-1,12,1981,-1,-1,-1,30156.61034386233,153565.39176374467,150.29880311408698,82300.81613602894,-24301.44419290818,24302.44419290818
21,299633.2605022831,25.984560643437646,160159.12706454503,205698.2934894164,18333.794182632653,0.2566909347760672,448274.3560792742,0.27972785144362056,1168196.7159524166,99026.39012970924,3711.339564150848,12692.58804327538,22030.354720267875,5,187364.49930678375,optimal,nYrs_20210220_SWBNG_DYrs12_Tested1982,Aug04v1,CONUS,-1,12,1982,-1,-1,-1,28788.30532844036,160159.12706454503,25.984560643437646,22030.354720267875,-18332.794182632653,18333.794182632653
453,305800.8093607306,110.95179301202897,142519.16184675042,205698.2934894164,21940.301564594127,0.25458505936381387,448274.3560792742,0.2675755547752008,1168196.7159524166,99026.39012970924,3923.7698847425363,13106.676601136109,45554.631563192,10,183757.99192482227,optimal,nYrs_20210220_SWBNG_DYrs12_Tested1983,Aug04v1,CONUS,-1,12,1983,-1,-1,-1,29713.606111926005,142519.16184675042,110.95179301202897,45554.631563192,-21939.301564594127,21940.301564594127
105,300952.78608834243,93.45956415924257,166546.02658346514,205698.2934894164,19124.665702435002,0.2595475552552688,448274.3560792742,0.28445890763276277,1168196.7159524166,99026.39012970924,3344.9653159408244,11223.53236408552,85960.50664064926,5,186573.62778698138,optimal,nYrs_20210220_SWBNG_DYrs12_Tested1984,Aug04v1,CONUS,-1,12,1984,-1,-1,-1,29479.639939368666,166546.02658346514,93.45956415924257,85960.50664064926,-19123.665702435002,19124.665702435002
108,304312.90342465753,46.772562902568964,166182.2677432755,205698.2934894164,14137.963164348012,0.2627501869639085,448274.3560792742,0.29012179959123024,1168196.7159524166,99026.39012970924,3536.4416505702084,11788.000053329508,39702.41899512836,7,191560.33032506838,optimal,nYrs_20210220_SWBNG_DYrs12_Tested1985,Aug04v1,CONUS,-1,12,1985,-1,-1,-1,28908.198774578243,166182.2677432755,46.772562902568964,39702.41899512836,-14136.963164348012,14137.963164348012
920,301565.7832191781,166.39894833805783,152071.87877267506,205698.2934894164,20526.87817783711,0.2586173468685507,448274.3560792742,0.2717274504417589,1168196.7159524166,99026.39012970924,3763.0531079755992,12420.084637805498,66480.22139934261,14,185171.4153115793,optimal,nYrs_20210220_SWBNG_DYrs12_Tested1986,Aug04v1,CONUS,-1,12,1986,-1,-1,-1,30238.438176765998,152071.87877267506,166.39894833805783,66480.22139934261,-20525.87817783711,20526.87817783711
1410,303652.43230593606,70.55254157834166,126600.5801840356,205698.2934894164,21041.19192195502,0.26164664662124054,448274.3560792742,0.2502367280831821,1168196.7159524166,99026.39012970924,4264.22812461389,12135.644445404449,55680.215718821884,5,184657.1015674614,optimal,nYrs_20210220_SWBNG_DYrs12_Tested1987,Aug04v1,CONUS,-1,12,1987,-1,-1,-1,29290.759268382986,126600.5801840356,70.55254157834166,55680.215718821884,-21040.19192195502,21041.19192195502
1522,307889.9653916211,191.0202542202009,173762.30378903498,205698.2934894164,19960.30056354923,0.2648600958818636,448274.3560792742,0.293708643783056,1168196.7159524166,99026.39012970924,3045.4190752268955,12040.794664817213,49836.93150803671,16,185737.99292586718,optimal,nYrs_20210220_SWBNG_DYrs12_Tested1988,Aug04v1,CONUS,-1,12,1988,-1,-1,-1,30472.770103015813,173762.30378903498,191.0202542202009,49836.93150803671,-19959.30056354923,19960.30056354923
993,304674.93972602737,433.95949704107994,146043.12312738138,205698.2934894164,18803.689438843918,0.2680103812356238,448274.3560792742,0.26686745988252775,1168196.7159524166,99026.39012970924,3737.9063856321613,12100.592845960666,104781.20849800148,17,186894.60405057247,optimal,nYrs_20210220_SWBNG_DYrs12_Tested1989,Aug04v1,CONUS,-1,12,1989,-1,-1,-1,32877.90839593953,146043.12312738138,433.95949704107994,104781.20849800148,-18802.689438843918,18803.689438843918
1101,298942.67237442924,0.0,169268.39004243698,205698.2934894164,14754.139753029369,0.2638806293628622,448274.3560792742,0.28719262977639115,1168196.7159524166,99026.39012970924,2982.239920984742,11115.44025454467,0.0,0,190944.15373638703,optimal,nYrs_20210220_SWBNG_DYrs12_Tested1990,Aug04v1,CONUS,-1,12,1990,-1,-1,-1,28453.3943686172,169268.39004243698,0.0,0.0,-14753.139753029369,14754.139753029369
820,304121.599086758,28.606484173008702,153399.22502729867,205698.2934894164,18424.124231736085,0.26104045964163736,448274.3560792742,0.27603138109639325,1168196.7159524166,99026.39012970924,3676.2160265821317,12150.680738385794,38090.068452897714,4,187274.1692576803,optimal,nYrs_20210220_SWBNG_DYrs12_Tested1991,Aug04v1,CONUS,-1,12,1991,-1,-1,-1,28816.418784865768,153399.22502729867,28.606484173008702,38090.068452897714,-18423.124231736085,18424.124231736085
502,293797.0072859745,0.0,138701.19324328855,205698.2934894164,17056.871007817772,0.25685292529445597,448274.3560792742,0.2574973631627926,1168196.7159524166,99026.39012970924,4560.159607309652,12580.593640907102,0.0,0,188641.42248159862,optimal,nYrs_20210220_SWBNG_DYrs12_Tested1992,Aug04v1,CONUS,-1,12,1992,-1,-1,-1,28501.682643030115,138701.19324328855,0.0,0.0,-17055.871007817772,17056.871007817772
733,303858.71552511415,0.0,161349.83188016491,205698.2934894164,16793.023012139114,0.2629793135138621,448274.3560792742,0.2832842066866996,1168196.7159524166,99026.39012970924,3626.3229260698454,10187.77328532615,0.0,0,188905.27047727728,optimal,nYrs_20210220_SWBNG_DYrs12_Tested1993,Aug04v1,CONUS,-1,12,1993,-1,-1,-1,28496.14975056073,161349.83188016491,0.0,0.0,-16792.023012139114,16793.023012139114
587,300165.1826484018,8.164782120422439,163343.51460149957,205698.2934894164,13744.590826238058,0.26459623972049845,448274.3560792742,0.2837906342836385,1168196.7159524166,99026.39012970924,3410.365613960514,11233.412843918652,14402.203061744629,2,191953.70266317832,optimal,nYrs_20210220_SWBNG_DYrs12_Tested1994,Aug04v1,CONUS,-1,12,1994,-1,-1,-1,28513.871948826607,163343.51460149957,8.164782120422439,14402.203061744629,-13743.590826238058,13744.590826238058
1448,304597.7723744292,100.99133759045397,160553.1273415308,205698.2934894164,20628.90154546848,0.26352530192303597,448274.3560792742,0.2796362636824091,1168196.7159524166,99026.39012970924,3425.8652830277547,12725.471193787987,37916.36491603011,12,185069.3919439479,optimal,nYrs_20210220_SWBNG_DYrs12_Tested1995,Aug04v1,CONUS,-1,12,1995,-1,-1,-1,29586.501499309186,160553.1273415308,100.99133759045397,37916.36491603011,-20627.90154546848,20628.90154546848
1283,302336.11839708564,312.3867325876116,185393.47649552845,205698.2934894164,16981.640231626883,0.26656098729092004,448274.3560792742,0.30071228894722724,1168196.7159524166,99026.39012970924,3130.9046892176516,10539.105866821687,162482.3875837672,14,188716.6532577895,optimal,nYrs_20210220_SWBNG_DYrs12_Tested1996,Aug04v1,CONUS,-1,12,1996,-1,-1,-1,31623.972379529507,185393.47649552845,312.3867325876116,162482.3875837672,-16980.640231626883,16981.640231626883
651,298511.59600456624,11.415895856989199,173570.83641223286,205698.2934894164,16061.132345158607,0.26346008016396294,448274.3560792742,0.28956515566065244,1168196.7159524166,99026.39012970924,3253.144222448959,10533.615707209503,16694.306089167687,3,189637.16114425779,optimal,nYrs_20210220_SWBNG_DYrs12_Tested1997,Aug04v1,CONUS,-1,12,1997,-1,-1,-1,28594.960961844045,173570.83641223286,11.415895856989199,16694.306089167687,-16060.132345158607,16061.132345158607
1079,302805.7374429224,21.803600305604288,143756.91819109896,205698.2934894164,23048.87168349427,0.2647134692583764,448274.3560792742,0.2613096450421656,1168196.7159524166,99026.39012970924,3898.8520230547106,12872.85282977508,41605.735549488745,2,182649.42180592212,optimal,nYrs_20210220_SWBNG_DYrs12_Tested1998,Aug04v1,CONUS,-1,12,1998,-1,-1,-1,28845.37090025509,143756.91819109896,21.803600305604288,41605.735549488745,-23047.87168349427,23048.87168349427
195,300332.9057077626,3.9261136920032937,186688.0229314063,205698.2934894164,13121.998417563178,0.26952310198963475,448274.3560792742,0.30253755292724566,1168196.7159524166,99026.39012970924,3136.9050661422843,10949.356624137781,8359.434690488502,2,192576.2950718532,optimal,nYrs_20210220_SWBNG_DYrs12_Tested1999,Aug04v1,CONUS,-1,12,1999,-1,-1,-1,28458.429501732506,186688.0229314063,3.9261136920032937,8359.434690488502,-13120.998417563178,13121.998417563178
