Unnamed: 0,demand series,natgas capacity,solar series,solar capacity,wind series,wind capacity,storage capacity,status,name,date,region,n_years,opt_years,test_years,end_test_year,scale_factor,syst_cost,curtailed_gen,lost_load,max_lost_load,decarbonization,co2_intensity
1522,300874.2049086758,202452.9981135035,0.2642970493106193,483533.29130220186,0.2742511374092784,1180304.077365828,263069.2591667857,optimal,nYrs_20210220_SWBNG_iter00218,Jan29v1,CONUS,2,98-90,-1,-1,-1,30350.46151650992,165334.129049459,0.0,0.0,-15172.049999999996,15173.049999999996
1563,300658.6667237443,200085.5597015164,0.2640867747111697,474676.18790954177,0.27543740035140896,1205954.244658843,267778.9307252048,optimal,nYrs_20210220_SWBNG_iter00060,Jan29v1,CONUS,2,98-97,-1,-1,-1,30640.334453323536,171572.60347263262,0.0,0.0,-15172.05000000002,15173.05000000002
1925,300658.6667237443,200085.5597015164,0.2640867747111697,474676.18790954177,0.27543740035140896,1205954.244658843,267778.9307252048,optimal,nYrs_20210220_SWBNG_iter00444,Jan29v1,CONUS,2,98-97,-1,-1,-1,30640.334453323536,171572.60347263262,0.0,0.0,-15172.05000000002,15173.05000000002
1603,300359.4567351598,253854.9684694759,0.2680233820101594,407626.9404025985,0.2923138151063216,1191597.5084968738,39085.89190244815,optimal,nYrs_20210220_SWBNG_iter00418,Jan29v1,CONUS,2,99-01,-1,-1,-1,28283.87199477613,172318.56084968706,0.0,0.0,-15172.049999999996,15173.049999999996
1811,303302.9753424657,265187.66616392485,0.26972820764810346,401151.40318146814,0.2972537657204877,1204139.6670140128,46159.40473054538,optimal,nYrs_20210220_SWBNG_iter00131,Jan29v1,CONUS,2,99-02,-1,-1,-1,28555.875112020323,177926.69538879624,0.0,0.0,-15172.049999999988,15173.049999999988
1748,299432.6633036936,225603.91446366927,0.26626046573992,397155.89067933033,0.29311112823572444,1172150.0801404691,81349.26183301142,optimal,nYrs_20210220_SWBNG_iter00150,Jan29v1,CONUS,2,99-04,-1,-1,-1,27841.256911861357,164921.59906308353,0.0,0.0,-15172.049999999988,15173.049999999988
1570,303453.2920662101,231276.09359442946,0.2667156981119229,424393.3992858182,0.2902064798757712,1259483.001189587,63179.169757304015,optimal,nYrs_20210220_SWBNG_iter00257,Jan29v1,CONUS,2,99-05,-1,-1,-1,29565.795959748444,190320.8734523749,0.0,0.0,-15172.049999999981,15173.049999999981
1694,307544.6859018265,265176.42677928164,0.2677234334111839,408513.2600721661,0.2973229985476972,1302818.483429602,41554.970439154866,optimal,nYrs_20210220_SWBNG_iter00173,Jan29v1,CONUS,2,99-10,-1,-1,-1,30209.734836754847,204055.5916917002,0.0,0.0,-15172.049999999968,15173.049999999968
1740,305420.1011986301,214783.78701325093,0.27053477807783466,444905.6264581824,0.3081816029081789,1119532.999448644,119120.60304160524,optimal,nYrs_20210220_SWBNG_iter00071,Jan29v1,CONUS,2,99-11,-1,-1,-1,27873.732197761172,174940.64506856448,0.0,0.0,-15172.05,15173.05
1853,302864.02454337897,214516.5884224822,0.2693365963609642,430615.857907201,0.29707299383636504,1139309.7960894885,120098.7935011005,optimal,nYrs_20210220_SWBNG_iter00262,Jan29v1,CONUS,2,99-13,-1,-1,-1,27983.146482765318,166543.56867620326,0.0,0.0,-15172.05,15173.05
1691,303066.8575342466,236087.8415333557,0.26205408067672425,432401.98284896696,0.2850565538512232,1227757.3494370638,146191.6764763813,optimal,nYrs_20210220_SWBNG_iter00461,Jan29v1,CONUS,2,99-83,-1,-1,-1,29835.757138810583,175154.29634120586,0.0,0.0,-15172.05,15173.05
1519,304116.6045371637,233162.56021750806,0.26718840946508715,457981.2069497949,0.2981170594296077,1178199.1535995938,164397.68955231705,optimal,nYrs_20210220_SWBNG_iter00007,Jan29v1,CONUS,2,99-88,-1,-1,-1,29525.482566423685,184401.6601188363,0.0,0.0,-15172.050000000007,15173.050000000007
1567,304116.6045371637,233162.56021750806,0.26718840946508715,457981.2069497949,0.2981170594296077,1178199.1535995938,164397.68955231705,optimal,nYrs_20210220_SWBNG_iter00478,Jan29v1,CONUS,2,99-88,-1,-1,-1,29525.482566423685,184401.6601188363,0.0,0.0,-15172.050000000007,15173.050000000007
1535,302503.922716895,292733.1736710432,0.2687667416126293,407526.6098111221,0.2847025064048867,1245842.0922355645,61274.25271178418,optimal,nYrs_20210220_SWBNG_iter00423,Jan29v1,CONUS,2,99-89,-1,-1,-1,29708.510974695804,176792.91884061747,0.0,0.0,-15172.050000000005,15173.050000000005
1938,302503.922716895,292733.1736710432,0.2687667416126293,407526.6098111221,0.2847025064048867,1245842.0922355645,61274.25271178418,optimal,nYrs_20210220_SWBNG_iter00331,Jan29v1,CONUS,2,99-89,-1,-1,-1,29708.510974695804,176792.91884061747,0.0,0.0,-15172.050000000005,15173.050000000005
1905,299637.7890410959,203831.9035979929,0.2667018656762485,445972.9154543873,0.2948650913518184,1112226.9106349878,165452.93209673947,optimal,nYrs_20210220_SWBNG_iter00348,Jan29v1,CONUS,2,99-90,-1,-1,-1,28001.86734280911,162141.20006134213,0.0,0.0,-15172.049999999976,15173.049999999976
166,301999.83113035554,264569.90843702556,0.2626687223393895,404458.7517317645,0.28753257256741216,1224848.613616652,94272.09020141867,optimal,nYrs_20210220_SWBNG_iter00473,Jan29v1,CONUS,3,00-00-82,-1,-1,-1,29283.516873296263,171448.50355066766,0.0,0.0,-15172.04999999999,15173.04999999999
333,303955.52505322377,265773.6379134329,0.2665432812717802,413817.11546148977,0.28864540345402684,1210914.3852867398,93523.28920548034,optimal,nYrs_20210220_SWBNG_iter00223,Jan29v1,CONUS,3,00-01-07,-1,-1,-1,29205.803031626296,170892.21533758743,0.0,0.0,-15172.05,15173.05
164,304085.3949969586,260693.1717503512,0.2667643925572346,414980.42199660407,0.281576957812652,1269725.2534479646,96683.68213205556,optimal,nYrs_20210220_SWBNG_iter00452,Jan29v1,CONUS,3,00-02-98,-1,-1,-1,30135.589070078004,179160.19505898166,0.0,0.0,-15172.05,15173.05
408,304980.19552159373,262760.88164703466,0.26487984504346723,413762.12463034096,0.29391581891390783,1245789.691193231,95397.42698894,optimal,nYrs_20210220_SWBNG_iter00186,Jan29v1,CONUS,3,00-05-14,-1,-1,-1,29746.14979934431,185806.62233092406,0.0,0.0,-15172.05,15173.05
387,309166.42179428745,258630.92876565977,0.2651745451360753,402137.45956651843,0.28584165175383985,1299777.069510146,96163.21346955051,optimal,nYrs_20210220_SWBNG_iter00242,Jan29v1,CONUS,3,00-80-10,-1,-1,-1,30401.5578979678,184033.4795740676,0.0,0.0,-15172.049999999996,15173.049999999996
388,304134.54390762694,261856.42430324698,0.262102546074377,404715.8801531756,0.281722311421613,1256259.5811394488,95960.0605150653,optimal,nYrs_20210220_SWBNG_iter00036,Jan29v1,CONUS,3,00-82-80,-1,-1,-1,29774.72681656491,170875.4137446968,0.0,0.0,-15172.05000000002,15173.05000000002
331,307189.3600349438,265475.5865841432,0.26734817636270514,434728.77996458596,0.2996399362751953,1214364.5917972196,93708.69725320811,optimal,nYrs_20210220_SWBNG_iter00374,Jan29v1,CONUS,3,00-88-11,-1,-1,-1,29568.83257117593,187942.1360417228,0.0,0.0,-15172.05,15173.05
215,301895.3038590094,333628.7964749983,0.265603142618944,424021.55741962173,0.2919831927374458,1176875.2353065615,136625.4563486838,optimal,nYrs_20210220_SWBNG_iter00415,Jan29v1,CONUS,3,00-94-96,-1,-1,-1,29818.627288250602,166848.5072996233,0.0,0.0,-15172.04999999999,15173.04999999999
482,302470.9528588808,260188.9009309748,0.26195859945410177,412107.5289694885,0.28360327115489564,1275562.6320907765,96997.37262412562,optimal,nYrs_20210220_SWBNG_iter00234,Jan29v1,CONUS,3,00-95-82,-1,-1,-1,30183.648943085136,182257.9612726171,0.0,0.0,-15172.050000000017,15173.050000000017
384,300419.0323230021,333388.4368326334,0.2653627404004934,426330.44189670065,0.28884375923949435,1177974.1900088359,137385.89538600555,optimal,nYrs_20210220_SWBNG_iter00199,Jan29v1,CONUS,3,01-04-96,-1,-1,-1,29873.52846308306,167909.36557440786,0.0,0.0,-15172.050000000017,15173.050000000017
1,302827.63560675184,248801.7750531757,0.266206637967575,413354.1080325924,0.2904631751874865,1212706.679522553,64447.12763946984,optimal,nYrs_20210220_SWBNG_iter00187,Jan29v1,CONUS,3,01-09-16,-1,-1,-1,28841.42939567293,174515.82524405228,0.0,0.0,-15172.050000000017,15173.050000000017
450,304392.5840563166,269825.14909095963,0.2657316097800766,432211.6824445444,0.28869926159092,1271883.795760625,60051.59802665312,optimal,nYrs_20210220_SWBNG_iter00235,Jan29v1,CONUS,3,01-11-81,-1,-1,-1,30248.712485607983,192727.13488314452,0.0,0.0,-15172.04999999999,15173.04999999999
430,302750.221803653,266528.3938411034,0.2620810362538689,423676.5904424195,0.2765000716294961,1303378.2717045026,68750.27839314665,optimal,nYrs_20210220_SWBNG_iter00098,Jan29v1,CONUS,3,01-15-81,-1,-1,-1,30656.734532642324,182595.7231518912,0.0,0.0,-15172.050000000027,15173.050000000027
265,302608.04535431875,252641.4455011344,0.2669823941161317,411722.5279230963,0.29415332743911593,1198459.2701913621,43537.62273926186,optimal,nYrs_20210220_SWBNG_iter00170,Jan29v1,CONUS,3,01-16-99,-1,-1,-1,28474.66185012108,174942.04703535093,0.0,0.0,-15172.049999999992,15173.049999999992
51,301138.1993150685,248772.24909905536,0.26599308938348953,420605.4961247249,0.2890313994164917,1208934.0566435738,66044.64985932334,optimal,nYrs_20210220_SWBNG_iter00347,Jan29v1,CONUS,3,01-17-09,-1,-1,-1,28899.82968419092,175221.04911785413,0.0,0.0,-15172.049999999996,15173.049999999996
454,302598.3099695586,239070.7872856512,0.2624463471076679,450406.7159590257,0.28040286408015164,1223042.335374336,129412.09593041494,optimal,nYrs_20210220_SWBNG_iter00047,Jan29v1,CONUS,3,01-83-06,-1,-1,-1,29933.773252484927,173509.05400264778,0.0,0.0,-15172.049999999988,15173.049999999988
439,299429.7273418491,241669.57818433896,0.2614681341862849,403612.7935018093,0.2718598241121677,1246518.1523320805,100418.4267162656,optimal,nYrs_20210220_SWBNG_iter00172,Jan29v1,CONUS,3,01-91-92,-1,-1,-1,29430.144774607386,159983.314918427,0.0,0.0,-15172.049999999974,15173.049999999974
307,306343.7702825889,263704.4500564885,0.26650862461916675,399650.0178207227,0.28579558068377336,1234867.0562325395,94810.46373965258,optimal,nYrs_20210220_SWBNG_iter00395,Jan29v1,CONUS,3,02-00-80,-1,-1,-1,29367.803932065533,168105.94422895653,0.0,0.0,-15172.050000000007,15173.050000000007
295,304310.699238965,261742.57198594336,0.2687967628812762,404067.34540250944,0.2886766781042858,1223060.3570723492,60926.91689517134,optimal,nYrs_20210220_SWBNG_iter00388,Jan29v1,CONUS,3,02-01-02,-1,-1,-1,28975.290210322622,172433.03303000308,0.0,0.0,-15172.049999999968,15173.049999999968
319,308938.08059360733,256639.99501044274,0.26717332251558085,418549.7155761272,0.2876856267527977,1276171.9546174249,64897.4196694659,optimal,nYrs_20210220_SWBNG_iter00442,Jan29v1,CONUS,3,02-07-18,-1,-1,-1,30016.739652046308,185089.65093286824,0.0,0.0,-15172.049999999996,15173.049999999996
53,303794.04474604625,260929.0784337181,0.2689215637450634,411332.7528677007,0.2934378341791025,1228083.085954065,63073.34697888811,optimal,nYrs_20210220_SWBNG_iter00076,Jan29v1,CONUS,3,02-08-03,-1,-1,-1,29170.6904850706,182247.589668741,0.0,0.0,-15172.049999999988,15173.049999999988
224,302752.53371385083,260328.2100148377,0.2681069098919597,403991.6998560157,0.2916279836153689,1228862.656782718,68462.98551365388,optimal,nYrs_20210220_SWBNG_iter00016,Jan29v1,CONUS,3,02-09-09,-1,-1,-1,29108.02314489185,175996.42351016946,0.0,0.0,-15172.050000000005,15173.050000000005
412,307138.5062785388,264923.6923131435,0.2674602467233298,406983.81443649536,0.28872283332242543,1292035.017260182,51522.94559892607,optimal,nYrs_20210220_SWBNG_iter00236,Jan29v1,CONUS,3,02-10-01,-1,-1,-1,30085.25961494717,189840.17195142,0.0,0.0,-15172.04999999999,15173.04999999999
142,307126.03801369865,259226.46469207766,0.2683350231318809,423845.17509990034,0.295143965028417,1250713.008023385,60049.74222297812,optimal,nYrs_20210220_SWBNG_iter00254,Jan29v1,CONUS,3,02-11-95,-1,-1,-1,29678.42562744141,190820.91290497797,0.0,0.0,-15172.049999999974,15173.049999999974
181,305830.346145073,260565.70290449148,0.2652929399725917,403036.2460003593,0.2886162938899189,1261201.1372470942,45577.656968433424,optimal,nYrs_20210220_SWBNG_iter00299,Jan29v1,CONUS,3,02-16-91,-1,-1,-1,29445.50463272457,180189.8344009752,0.0,0.0,-15172.049999999992,15173.049999999992
494,306559.0631082725,265142.2174348425,0.2686431952443652,407362.2874868536,0.2940599028711409,1195535.394806787,51220.71467628034,optimal,nYrs_20210220_SWBNG_iter00135,Jan29v1,CONUS,3,02-19-20,-1,-1,-1,28546.866569047466,169515.35639430012,0.0,0.0,-15172.050000000007,15173.050000000007
328,305565.806493309,258504.02241809532,0.26485035494403103,417108.97034140135,0.2852579375286141,1277990.405855205,49010.533818244316,optimal,nYrs_20210220_SWBNG_iter00434,Jan29v1,CONUS,3,02-83-12,-1,-1,-1,29926.687671847187,184547.6206972307,0.0,0.0,-15172.050000000007,15173.050000000007
10,305398.48447488586,254553.84253030297,0.26185294410400783,402533.66710917983,0.2785256381284413,1310917.1811795286,61269.70473564573,optimal,nYrs_20210220_SWBNG_iter00276,Jan29v1,CONUS,3,02-83-91,-1,-1,-1,30287.7601180609,180198.1315299761,0.0,0.0,-15172.050000000005,15173.050000000005
279,302942.83055809,255787.48906322,0.2652318716735692,427426.46459716134,0.2893195098692976,1233231.66672927,112393.80496956834,optimal,nYrs_20210220_SWBNG_iter00238,Jan29v1,CONUS,3,02-84-06,-1,-1,-1,29801.50519446771,182211.80190181188,0.0,0.0,-15172.050000000005,15173.050000000005
282,301247.7218293796,264183.93425558624,0.2656045230875989,398913.67598006304,0.2876207846238724,1219419.4724957028,44539.9264675241,optimal,nYrs_20210220_SWBNG_iter00350,Jan29v1,CONUS,3,02-90-04,-1,-1,-1,28745.12936686837,170529.49467247492,0.0,0.0,-15172.050000000007,15173.050000000007
409,303341.6745361922,249951.30864049407,0.2647267161128053,421952.7803221653,0.279250933203917,1301134.9251423557,103270.76862077565,optimal,nYrs_20210220_SWBNG_iter00192,Jan29v1,CONUS,3,02-98-84,-1,-1,-1,30680.578350003398,186700.88883051247,0.0,0.0,-15172.049999999996,15173.049999999996
435,303081.3216894977,256292.72546646532,0.2664143407618157,417427.06933375064,0.27902341927984464,1267159.7212563509,73730.5628843552,optimal,nYrs_20210220_SWBNG_iter00369,Jan29v1,CONUS,3,02-98-94,-1,-1,-1,29917.322994669234,176736.20253451273,0.0,0.0,-15172.05,15173.05
163,301710.71012013376,265383.54055392154,0.2674836312160405,390410.6090114866,0.2927310920600601,1211508.198946673,41375.607963285576,optimal,nYrs_20210220_SWBNG_iter00096,Jan29v1,CONUS,3,02-99-04,-1,-1,-1,28481.637669083102,172463.45500895975,0.0,0.0,-15172.049999999988,15173.049999999988
114,303760.2968036529,293624.7041201957,0.26915559884394363,406295.23478692205,0.2871249971078344,1241896.6619043609,56896.980732027616,optimal,nYrs_20210220_SWBNG_iter00393,Jan29v1,CONUS,3,02-99-89,-1,-1,-1,29604.047571742798,177251.63122982255,0.0,0.0,-15172.049999999974,15173.049999999974
448,302686.67833789537,263312.0457189817,0.2649094480357656,388134.3546173138,0.2839187071269836,1239409.4818718834,95054.5657280935,optimal,nYrs_20210220_SWBNG_iter00041,Jan29v1,CONUS,3,03-00-93,-1,-1,-1,29267.857001761968,167046.21828821301,0.0,0.0,-15172.049999999968,15173.049999999968
47,302117.69101978693,231207.52974007966,0.2649817646192325,402900.32489248586,0.2813919869062344,1214270.4719451095,116107.41222960266,optimal,nYrs_20210220_SWBNG_iter00344,Jan29v1,CONUS,3,03-03-85,-1,-1,-1,28912.623746399317,161293.77151581686,0.0,0.0,-15172.050000000027,15173.050000000027
297,301407.3451186132,291056.08423465496,0.2657024310116643,401313.7756381324,0.2758754883072595,1255928.0804866632,69929.32468095946,optimal,nYrs_20210220_SWBNG_iter00250,Jan29v1,CONUS,3,03-04-89,-1,-1,-1,29824.507063139732,166751.246880194,0.0,0.0,-15172.049999999988,15173.049999999988
498,303292.73698630143,259428.95141608786,0.2630435202748723,425914.60799781024,0.2750281806620945,1338400.1947256965,103590.93832157378,optimal,nYrs_20210220_SWBNG_iter00000,Jan29v1,CONUS,3,03-05-81,-1,-1,-1,31434.133921308407,191844.33650054398,0.0,0.0,-15172.05,15173.05
126,300180.91126824816,237751.64710710078,0.2654304550412225,398263.06564136007,0.2840645185020917,1212190.6072053418,108851.78248589119,optimal,nYrs_20210220_SWBNG_iter00436,Jan29v1,CONUS,3,03-09-04,-1,-1,-1,28823.8946181399,164854.41452398975,0.0,0.0,-15172.050000000032,15173.050000000032
143,302356.2232360097,230270.09151457498,0.2649613793881617,428684.44487904094,0.28735689426989314,1183838.8361933026,129971.40621894533,optimal,nYrs_20210220_SWBNG_iter00024,Jan29v1,CONUS,3,03-16-90,-1,-1,-1,28899.695555380717,166364.5987429102,0.0,0.0,-15172.049999999983,15173.049999999983
106,301073.85985540337,230892.1146342366,0.26498523036750804,424557.38097252266,0.28478828321508803,1181530.7134613176,128250.3291896572,optimal,nYrs_20210220_SWBNG_iter00110,Jan29v1,CONUS,3,03-17-94,-1,-1,-1,28795.35686075043,162867.76707542088,0.0,0.0,-15172.050000000014,15173.050000000014
185,302202.941111618,238692.75383895572,0.26837425544852256,415260.6898445711,0.2896465682331225,1189233.3358842588,114089.77488896305,optimal,nYrs_20210220_SWBNG_iter00202,Jan29v1,CONUS,3,03-20-09,-1,-1,-1,28756.206993664404,168676.5348486352,0.0,0.0,-15172.05,15173.05
6,300509.02079531626,232300.4465961211,0.2655173211301196,395006.0492933532,0.2815140798164854,1211329.294667956,112713.083435755,optimal,nYrs_20210220_SWBNG_iter00210,Jan29v1,CONUS,3,03-79-04,-1,-1,-1,28734.88882191715,160354.66642352776,0.0,0.0,-15172.049999999981,15173.049999999981
12,298926.84777980536,230584.4499988457,0.2634623050973697,394025.96171913244,0.2727604365643979,1239129.6060021035,110337.78581583848,optimal,nYrs_20210220_SWBNG_iter00025,Jan29v1,CONUS,3,03-79-92,-1,-1,-1,29130.29009250915,157847.526317364,0.0,0.0,-15172.05,15173.05
154,300503.0621385084,230765.68938866234,0.2656707260171623,398733.9698121144,0.2834636396101701,1228212.589666453,113241.11876525258,optimal,nYrs_20210220_SWBNG_iter00422,Jan29v1,CONUS,3,03-97-79,-1,-1,-1,29048.47781609114,168560.54124034775,0.0,0.0,-15172.050000000005,15173.050000000005
158,301505.6497645093,261605.06400869612,0.2644563200688196,409238.0595378417,0.27883074888516424,1259169.297820807,96116.42358715752,optimal,nYrs_20210220_SWBNG_iter00439,Jan29v1,CONUS,3,04-00-98,-1,-1,-1,29886.805187775288,172835.51472919874,0.0,0.0,-15172.049999999981,15173.049999999981
359,301916.2692950471,257325.30381866664,0.2641572769462098,391245.9911096799,0.2867083229471035,1243285.981615669,101434.71834291311,optimal,nYrs_20210220_SWBNG_iter00227,Jan29v1,CONUS,3,04-02-84,-1,-1,-1,29361.983021882264,172839.25096613052,0.0,0.0,-15172.049999999976,15173.049999999976
410,301223.06652980536,227170.2889733655,0.2633812436195064,420132.2851668501,0.2789273416312201,1197125.8020423371,166535.9951206091,optimal,nYrs_20210220_SWBNG_iter00099,Jan29v1,CONUS,3,04-03-91,-1,-1,-1,29222.960931760717,158145.41100886418,0.0,0.0,-15172.050000000007,15173.050000000007
346,300101.2948220803,222838.7406823297,0.2646096373189337,427572.4836874408,0.2863456112235817,1168965.1219302616,105820.40039493717,optimal,nYrs_20210220_SWBNG_iter00398,Jan29v1,CONUS,3,04-06-94,-1,-1,-1,28392.22307487272,162760.40149370232,0.0,0.0,-15172.050000000017,15173.050000000017
71,299345.5112530414,238236.2624847373,0.26455209943148705,395150.81033774104,0.28824006358455,1209701.030382768,107889.51753391487,optimal,nYrs_20210220_SWBNG_iter00376,Jan29v1,CONUS,3,04-09-97,-1,-1,-1,28735.852594947974,168867.75338363094,0.0,0.0,-15172.049999999996,15173.049999999996
382,299952.0605611314,240805.80708288058,0.2665712627219708,397123.7029589628,0.29256025063045016,1181969.9231424225,108485.53187471413,optimal,nYrs_20210220_SWBNG_iter00265,Jan29v1,CONUS,3,04-09-99,-1,-1,-1,28351.849131861723,164936.94115229187,0.0,0.0,-15172.050000000007,15173.050000000007
289,302805.43126520683,255274.98315337987,0.2621180330573874,394528.28060252976,0.28368680207065305,1230954.052183343,47912.698582840116,optimal,nYrs_20210220_SWBNG_iter00340,Jan29v1,CONUS,3,04-15-85,-1,-1,-1,28799.025418394624,164901.61193985096,0.0,0.0,-15172.05,15173.05
254,300873.42651307787,254202.37278386636,0.26235444821981435,403720.5577359753,0.28350142338939305,1239644.4137543354,54015.8689374571,optimal,nYrs_20210220_SWBNG_iter00480,Jan29v1,CONUS,3,04-15-97,-1,-1,-1,29108.07407817453,171566.84790454086,0.0,0.0,-15172.05000000001,15173.05000000001
100,300949.6748403285,270060.971781193,0.2621319172202275,420288.5699495704,0.28248100552140576,1288274.3979441137,50433.301199377594,optimal,nYrs_20210220_SWBNG_iter00212,Jan29v1,CONUS,3,04-17-81,-1,-1,-1,30266.20228167915,188225.58215909946,0.0,0.0,-15172.049999999996,15173.049999999996
43,307362.2601885645,267565.08739942283,0.264364098128168,399867.55897893646,0.2885239662458244,1278173.0268555386,40604.95735717097,optimal,nYrs_20210220_SWBNG_iter00301,Jan29v1,CONUS,3,04-19-10,-1,-1,-1,29704.7449399129,182237.6851711036,0.0,0.0,-15172.049999999981,15173.049999999981
195,303208.713921837,270725.5046404609,0.26209981540319904,413296.66566720203,0.28122183833249137,1278173.0268555386,52695.443002930166,optimal,nYrs_20210220_SWBNG_iter00148,Jan29v1,CONUS,3,04-19-81,-1,-1,-1,30024.480668210068,179649.6653666563,0.0,0.0,-15172.049999999996,15173.049999999996
483,305078.0805606199,233333.49962074487,0.2640106403621573,444963.9765188117,0.2890611198802623,1169192.914884155,174033.3774896607,optimal,nYrs_20210220_SWBNG_iter00152,Jan29v1,CONUS,3,04-19-88,-1,-1,-1,29261.287330348965,165240.24254189886,0.0,0.0,-15172.05,15173.05
52,302193.53396326647,257746.88347211858,0.2624868019462269,399287.9485080135,0.2886638888534766,1234351.628748647,104020.3916275155,optimal,nYrs_20210220_SWBNG_iter00204,Jan29v1,CONUS,3,04-84-16,-1,-1,-1,29361.3436327847,173928.20774364824,0.0,0.0,-15172.050000000007,15173.050000000007
495,303832.7049118005,291003.1269043411,0.2661558927069489,412021.0661372725,0.2809998645900283,1256147.8568746857,67606.66801885152,optimal,nYrs_20210220_SWBNG_iter00159,Jan29v1,CONUS,3,04-89-07,-1,-1,-1,29968.881643547436,173864.91931474744,0.0,0.0,-15172.049999999983,15173.049999999983
309,301943.47063962324,264205.7817321923,0.26323421568403405,392354.47222934937,0.2837290475723047,1229063.7007650596,94498.60159336447,optimal,nYrs_20210220_SWBNG_iter00088,Jan29v1,CONUS,3,04-91-00,-1,-1,-1,29169.77910561419,165083.3329950476,0.0,0.0,-15172.050000000012,15173.050000000012
386,302197.64889649925,241663.7349227279,0.2623742970136541,425643.40804973716,0.2798977785177717,1278588.3567263642,75430.26386473993,optimal,nYrs_20210220_SWBNG_iter00279,Jan29v1,CONUS,3,05-01-82,-1,-1,-1,30085.598757164546,182398.28282697027,0.0,0.0,-15172.050000000005,15173.050000000005
418,304897.57105383213,226199.02690606558,0.2649705925980543,430757.77437629853,0.28425398699113896,1242169.0617109085,126870.00309967686,optimal,nYrs_20210220_SWBNG_iter00244,Jan29v1,CONUS,3,05-03-16,-1,-1,-1,29799.494177100485,177294.83454524755,0.0,0.0,-15172.05000000001,15173.05000000001
192,305440.3490723844,258046.4859393205,0.2644897385013658,420064.3548550977,0.2823999362650561,1300362.9715825338,98330.09937951848,optimal,nYrs_20210220_SWBNG_iter00315,Jan29v1,CONUS,3,05-05-00,-1,-1,-1,30686.23719694477,187911.29857536926,0.0,0.0,-15172.05000000001,15173.05000000001
200,303889.18936283456,226678.04103884878,0.26360722903342965,423817.27207673056,0.2798239734521958,1296208.6805293905,77806.23003705144,optimal,nYrs_20210220_SWBNG_iter00406,Jan29v1,CONUS,3,05-05-04,-1,-1,-1,30205.65821756928,185589.18980560885,0.0,0.0,-15172.050000000027,15173.050000000027
115,303895.85186453577,227787.0372441845,0.26404748735350064,431040.4724092716,0.2817879246956261,1254586.086433716,145180.03760471055,optimal,nYrs_20210220_SWBNG_iter00248,Jan29v1,CONUS,3,05-09-91,-1,-1,-1,30153.068487309538,178388.23883276843,0.0,0.0,-15172.050000000005,15173.050000000005
120,306229.69596651447,233175.40792406927,0.2672283561095838,462247.0671822935,0.29441467329775506,1227029.191211165,58831.80759472496,optimal,nYrs_20210220_SWBNG_iter00349,Jan29v1,CONUS,3,05-11-06,-1,-1,-1,29594.11924077733,193628.30398120586,0.0,0.0,-15172.050000000007,15173.050000000007
207,305530.82759276155,233807.4483315196,0.2676944283820632,436243.07303817326,0.28856768435572216,1247000.2389658932,47733.43586510086,optimal,nYrs_20210220_SWBNG_iter00044,Jan29v1,CONUS,3,05-12-13,-1,-1,-1,29453.64739783933,186184.68163973515,0.0,0.0,-15172.05,15173.05
444,305592.4601581509,251561.06432252962,0.26484524466136794,437162.41125995654,0.2837786073618033,1264097.1787994313,68174.41775261973,optimal,nYrs_20210220_SWBNG_iter00092,Jan29v1,CONUS,3,05-12-15,-1,-1,-1,30071.478999438263,183970.89611907644,0.0,0.0,-15172.049999999988,15173.049999999988
31,304392.6544251825,231498.7162885119,0.2671297619619378,425149.8705515889,0.2859668088713539,1263274.8654509834,58919.31232394409,optimal,nYrs_20210220_SWBNG_iter00447,Jan29v1,CONUS,3,05-12-79,-1,-1,-1,29608.614164373168,185506.05824183344,0.0,0.0,-15172.05,15173.05
268,305530.82759276155,233807.4483315196,0.26769442838206325,436243.0730381736,0.28856768435572216,1247000.2389658918,47733.435865101914,optimal,nYrs_20210220_SWBNG_iter00479,Jan29v1,CONUS,3,05-13-12,-1,-1,-1,29453.647397839326,186184.68163083206,0.0,0.0,-15172.05,15173.05
422,303054.97996502434,229092.5657098472,0.2616378715402533,404665.96697695716,0.2750303059951001,1276022.1222715343,75222.11778290756,optimal,nYrs_20210220_SWBNG_iter00151,Jan29v1,CONUS,3,05-19-92,-1,-1,-1,29604.779986501195,168811.3206108738,0.0,0.0,-15172.049999999996,15173.049999999996
30,304064.293187348,282323.57855622174,0.2638181767973705,418132.6051196483,0.2764079439248012,1325259.5331038595,92548.67383310324,optimal,nYrs_20210220_SWBNG_iter00425,Jan29v1,CONUS,3,05-84-89,-1,-1,-1,31260.23119674614,187579.74606919594,0.0,0.0,-15172.05000000002,15173.05000000002
209,307013.2414081509,220900.8740765603,0.26422614040486875,474068.526642905,0.28316278339994083,1270792.2787815449,181988.99158361892,optimal,nYrs_20210220_SWBNG_iter00132,Jan29v1,CONUS,3,05-88-05,-1,-1,-1,31249.7432841541,192929.751447458,0.0,0.0,-15172.049999999974,15173.049999999974
95,306755.8534443431,228931.13683127626,0.2611212309817894,461882.8355719189,0.27973263194198456,1291190.4554674928,152907.67286503268,optimal,nYrs_20210220_SWBNG_iter00322,Jan29v1,CONUS,3,05-88-83,-1,-1,-1,31263.631172429752,189955.23759881285,0.0,0.0,-15172.050000000025,15173.050000000025
