,demand series,natgas capacity,solar series,solar capacity,wind series,wind capacity,storage capacity,status,name,date,region,n_years,opt_years,test_years,end_test_year,scale_factor,syst_cost,curtailed_gen,lost_load,max_lost_load,decarbonization,co2_intensity
1871,304422.19469178084,236584.18896842186,0.2633631646334013,407275.8894041175,0.2813456666087278,1288876.3665983996,66223.17610417052,optimal,nYrs_20210220_SWBNG_iter00325,Jan29v1,CONUS,2,14-87,-1,-1,-1,29859.071219508507,180518.93485649384,0.0,0.0,-15172.049999999988,15173.049999999988
1721,304656.77808219177,230182.08697878662,0.26306007114359975,430728.0593281713,0.2942429931153333,1202587.9300192897,149695.9907577121,optimal,nYrs_20210220_SWBNG_iter00346,Jan29v1,CONUS,2,14-91,-1,-1,-1,29374.00784112956,177448.4292042326,0.0,0.0,-15172.05000000001,15173.05000000001
1825,302762.43139269407,214818.99955797006,0.2673013923175984,434555.965527498,0.30749607903075954,1134650.1929714328,118571.58024629223,optimal,nYrs_20210220_SWBNG_iter00048,Jan29v1,CONUS,2,14-99,-1,-1,-1,27958.75486613072,177276.46578696504,0.0,0.0,-15172.05000000001,15173.05000000001
1625,302983.10884703195,253664.48280436866,0.2635591978090478,424059.287706026,0.279659080145119,1228265.3826994824,61564.20142738612,optimal,nYrs_20210220_SWBNG_iter00211,Jan29v1,CONUS,2,15-01,-1,-1,-1,29277.036357586447,167344.05162480034,0.0,0.0,-15172.050000000005,15173.050000000005
1633,303594.1613584475,251541.33192424983,0.26341252675795856,451970.951437067,0.28438552159234837,1216565.2929285867,81886.93829400983,optimal,nYrs_20210220_SWBNG_iter00136,Jan29v1,CONUS,2,15-06,-1,-1,-1,29630.72170224886,176473.81087539325,0.0,0.0,-15172.049999999994,15173.049999999994
1979,306337.6072731418,253278.65932295533,0.2627533691426391,427992.3017000783,0.28753927789661143,1229457.3994105132,64311.04747987706,optimal,nYrs_20210220_SWBNG_iter00390,Jan29v1,CONUS,2,15-16,-1,-1,-1,29370.585358228367,174700.03322616377,0.0,0.0,-15172.049999999996,15173.049999999996
1823,303932.3288242009,261108.3187790493,0.2598597233654613,425847.0909634959,0.27370506880154527,1349679.2263175729,83238.06617862824,optimal,nYrs_20210220_SWBNG_iter00010,Jan29v1,CONUS,2,15-81,-1,-1,-1,31481.073272177728,191181.70143030136,0.0,0.0,-15172.05,15173.05
1729,302606.735216895,248682.43719891208,0.2586428341817393,427807.19529133936,0.27847796722423046,1260280.9910547186,92293.07752998652,optimal,nYrs_20210220_SWBNG_iter00126,Jan29v1,CONUS,2,15-82,-1,-1,-1,30019.97895157665,174016.26718588974,0.0,0.0,-15172.050000000007,15173.050000000007
1820,303263.332877337,251873.36397588573,0.26007042815709097,418318.1793495563,0.2808484411632803,1273510.6408815207,108791.09590553165,optimal,nYrs_20210220_SWBNG_iter00006,Jan29v1,CONUS,2,15-84,-1,-1,-1,30244.906301555777,178186.57169175975,0.0,0.0,-15172.049999999988,15173.049999999988
1753,305127.5748287671,287572.4778573085,0.26430255741151765,420057.07704068074,0.2720477714436841,1286485.6124477717,74215.41836422127,optimal,nYrs_20210220_SWBNG_iter00033,Jan29v1,CONUS,2,15-89,-1,-1,-1,30586.926715635855,170927.43514156347,0.0,0.0,-15172.050000000007,15173.050000000007
1772,305127.5748287671,287572.4778573085,0.26430255741151765,420057.07704068074,0.2720477714436841,1286485.6124477717,74215.41836422127,optimal,nYrs_20210220_SWBNG_iter00313,Jan29v1,CONUS,2,15-89,-1,-1,-1,30586.926715635855,170927.43514156347,0.0,0.0,-15172.050000000007,15173.050000000007
1932,305127.5748287671,287572.4778573085,0.26430255741151765,420057.07704068074,0.2720477714436841,1286485.6124477717,74215.41836422127,optimal,nYrs_20210220_SWBNG_iter00484,Jan29v1,CONUS,2,15-89,-1,-1,-1,30586.926715635855,170927.43514156347,0.0,0.0,-15172.050000000007,15173.050000000007
1646,302261.44115296804,254211.40442746124,0.2622376814751368,428438.4171314118,0.28221035639061576,1226263.7963430756,57759.35761330466,optimal,nYrs_20210220_SWBNG_iter00062,Jan29v1,CONUS,2,15-90,-1,-1,-1,29287.414950606766,171232.52185526112,0.0,0.0,-15172.05000000001,15173.05000000001
1838,303744.058994528,250659.6685262702,0.265713778009663,415971.9360926616,0.2899669494594068,1209997.8891941921,50977.044530875624,optimal,nYrs_20210220_SWBNG_iter00105,Jan29v1,CONUS,2,16-01,-1,-1,-1,28756.70959507421,172728.7619184947,0.0,0.0,-15172.049999999992,15173.049999999992
1956,308797.78055175557,228930.43593655294,0.26822173851500214,448181.5548425631,0.3058130303012067,1152993.8088075614,95726.42277880404,optimal,nYrs_20210220_SWBNG_iter00155,Jan29v1,CONUS,2,16-11,-1,-1,-1,28429.41655962547,179028.51863682922,0.0,0.0,-15172.050000000016,15173.050000000016
1607,305859.537397541,227206.55397202307,0.26746231977845775,448912.52199022146,0.29701030290513325,1168115.1318690334,97014.04851982027,optimal,nYrs_20210220_SWBNG_iter00129,Jan29v1,CONUS,2,16-12,-1,-1,-1,28674.119974058216,176154.06844128217,0.0,0.0,-15172.050000000003,15173.050000000003
1661,307955.0958162335,227043.7601292465,0.2645363122280761,425856.7688232996,0.293799752131102,1170161.2188833125,107414.64047832998,optimal,nYrs_20210220_SWBNG_iter00142,Jan29v1,CONUS,2,16-19,-1,-1,-1,28440.422067672636,163473.4543280499,0.0,0.0,-15172.05000000001,15173.05000000001
1917,305841.4279940801,229551.70473478566,0.26836408273214435,436518.9637841883,0.29912420255838246,1147848.9376462016,100329.31687165299,optimal,nYrs_20210220_SWBNG_iter00432,Jan29v1,CONUS,2,16-20,-1,-1,-1,28214.637609723228,169657.67190390325,0.0,0.0,-15172.04999999999,15173.04999999999
1829,306447.7560989512,234583.73127474793,0.2597526426151245,443460.99558679265,0.28271961605828244,1246061.678308872,142431.01339624528,optimal,nYrs_20210220_SWBNG_iter00462,Jan29v1,CONUS,2,16-83,-1,-1,-1,30249.37237685459,175957.72281344334,0.0,0.0,-15172.050000000012,15173.050000000012
1914,305704.8208504332,225642.69234008118,0.26382962151257255,403432.8169757557,0.2939773169582151,1183066.1826583287,118692.69346660817,optimal,nYrs_20210220_SWBNG_iter00181,Jan29v1,CONUS,2,16-85,-1,-1,-1,28383.681390262806,163499.0059692732,0.0,0.0,-15172.049999999987,15173.049999999987
1622,305885.591370269,290436.2996015513,0.266456120704332,417514.30289108946,0.2823660529449779,1265186.3180037187,65178.005982520706,optimal,nYrs_20210220_SWBNG_iter00324,Jan29v1,CONUS,2,16-89,-1,-1,-1,30171.18549339475,177672.32743587877,0.0,0.0,-15172.049999999992,15173.049999999992
1634,305609.29953260376,227576.77491868986,0.26297592729556996,443093.39985887875,0.28694174547994494,1196845.3986293764,157786.9958355527,optimal,nYrs_20210220_SWBNG_iter00101,Jan29v1,CONUS,2,16-91,-1,-1,-1,29498.12501846055,169250.23893895815,0.0,0.0,-15172.049999999996,15173.049999999996
1727,305609.29953260376,227576.77491868986,0.26297592729556996,443093.39985887875,0.28694174547994494,1196845.3986293764,157786.9958355527,optimal,nYrs_20210220_SWBNG_iter00058,Jan29v1,CONUS,2,16-91,-1,-1,-1,29498.12501846055,169250.23893895815,0.0,0.0,-15172.049999999996,15173.049999999996
1913,302808.1352029184,223782.35969248353,0.26418408254953546,421557.5290926623,0.29369937573432886,1198921.0269315206,112376.41452818962,optimal,nYrs_20210220_SWBNG_iter00285,Jan29v1,CONUS,2,16-97,-1,-1,-1,28840.2730977903,175673.44648755193,0.0,0.0,-15172.05000000001,15173.05000000001
1723,304952.26875284995,202752.51195595626,0.26480991978546015,482565.2075101715,0.2795909470397355,1190182.1283428099,259225.1461630006,optimal,nYrs_20210220_SWBNG_iter00341,Jan29v1,CONUS,2,16-98,-1,-1,-1,30468.972473636553,170319.81403469006,0.0,0.0,-15172.05,15173.05
1696,301211.15993150685,252442.49771087637,0.2653927799829076,423458.8958533993,0.28781860604164333,1215672.8722095292,31706.115243063603,optimal,nYrs_20210220_SWBNG_iter00300,Jan29v1,CONUS,2,17-01,-1,-1,-1,28834.79420607703,176185.0983884768,0.0,0.0,-15172.05,15173.05
1718,304154.6785388128,263580.304562194,0.26709760562085166,415468.7515768125,0.29275855665580947,1229823.4944134504,40110.144845702365,optimal,nYrs_20210220_SWBNG_iter00487,Jan29v1,CONUS,2,17-02,-1,-1,-1,29117.915146047428,181962.83305320778,0.0,0.0,-15172.049999999997,15173.049999999997
1529,300283.201379389,225613.95810172823,0.2636334623474524,402481.4111975164,0.2886220685678515,1215631.0849637778,48144.29708446744,optimal,nYrs_20210220_SWBNG_iter00195,Jan29v1,CONUS,2,17-04,-1,-1,-1,28371.816277072972,171775.30584544077,0.0,0.0,-15172.049999999972,15173.049999999972
1878,303715.727739726,206879.78484819486,0.26670599433371234,425358.37333331985,0.2925777847716867,1198313.0940204863,62687.0673797432,optimal,nYrs_20210220_SWBNG_iter00116,Jan29v1,CONUS,2,17-13,-1,-1,-1,28349.798104536156,175400.898646666,0.0,0.0,-15172.049999999997,15173.049999999997
1726,303314.8630870953,216192.00907758655,0.2680471494150322,424447.75824533444,0.29699132507292647,1187876.4966117512,38120.31202694968,optimal,nYrs_20210220_SWBNG_iter00147,Jan29v1,CONUS,2,17-20,-1,-1,-1,28083.411573958165,178356.93268094174,0.0,0.0,-15172.049999999988,15173.049999999988
1981,303918.5607305936,234379.41749031824,0.25942347864947246,446182.01227772667,0.2805613447865449,1247971.4418460322,141674.6289670691,optimal,nYrs_20210220_SWBNG_iter00194,Jan29v1,CONUS,2,17-83,-1,-1,-1,30312.563737765828,176901.82751698385,0.0,0.0,-15172.050000000036,15173.050000000036
1649,301493.8079685363,254511.99919108988,0.2619015020106036,423473.1937293695,0.2889968049176753,1246998.5673680014,110913.1731790778,optimal,nYrs_20210220_SWBNG_iter00417,Jan29v1,CONUS,2,17-84,-1,-1,-1,29939.421522851815,184791.3786773169,0.0,0.0,-15172.049999999994,15173.049999999994
1743,301493.8079685363,254511.99919108988,0.2619015020106036,423473.1937293695,0.2889968049176753,1246998.5673680014,110913.1731790778,optimal,nYrs_20210220_SWBNG_iter00037,Jan29v1,CONUS,2,17-84,-1,-1,-1,29939.421522851815,184791.3786773169,0.0,0.0,-15172.049999999994,15173.049999999994
1540,301801.0476598173,241641.25077305632,0.2614396224018409,427122.812471604,0.282637292619824,1281245.3500005752,73128.49616521875,optimal,nYrs_20210220_SWBNG_iter00429,Jan29v1,CONUS,2,17-86,-1,-1,-1,30132.859332011256,187048.83603721333,0.0,0.0,-15172.049999999996,15173.049999999996
1952,309406.03310502286,237374.3874427549,0.26401788379041197,433089.9967624669,0.27827402988492056,1342919.3606773054,71272.83031522321,optimal,nYrs_20210220_SWBNG_iter00477,Jan29v1,CONUS,2,18-05,-1,-1,-1,31150.95379908558,193696.77637914373,0.0,0.0,-15172.04999999999,15173.04999999999
1822,308157.7184792522,248136.00117247133,0.2674326884693403,419965.273736151,0.29499241863494496,1277435.0955749617,51043.2920601304,optimal,nYrs_20210220_SWBNG_iter00392,Jan29v1,CONUS,2,18-08,-1,-1,-1,29869.644735624413,196079.19749828163,0.0,0.0,-15172.050000000012,15173.050000000012
1671,313497.42694063927,256602.5858480204,0.2650256190896729,427238.39332816144,0.2853905485568465,1371147.0429345819,59800.76717925518,optimal,nYrs_20210220_SWBNG_iter00237,Jan29v1,CONUS,2,18-10,-1,-1,-1,31627.092904108755,206126.1784643192,0.0,0.0,-15172.05000000001,15173.05000000001
1730,313497.42694063927,256602.5858480207,0.2650256190896729,427238.3933281599,0.2853905485568465,1371147.0429345823,59800.76717925285,optimal,nYrs_20210220_SWBNG_iter00157,Jan29v1,CONUS,2,18-10,-1,-1,-1,31627.092904108722,205827.14625899016,0.0,0.0,-15172.050000000023,15173.050000000023
1985,311372.8422374429,252401.4159297504,0.26783696375632365,436466.7201032007,0.2962491529173282,1258166.131562464,30655.079284488067,optimal,nYrs_20210220_SWBNG_iter00074,Jan29v1,CONUS,2,18-11,-1,-1,-1,29699.059518912454,193385.83587458247,0.0,0.0,-15172.050000000001,15173.050000000001
1812,308909.29885844747,249097.6114976818,0.2623611034670121,428905.19622426725,0.27795036797519235,1287144.7975996607,81310.7411819494,optimal,nYrs_20210220_SWBNG_iter00351,Jan29v1,CONUS,2,18-15,-1,-1,-1,30389.549587829228,176422.49743217873,0.0,0.0,-15172.050000000003,15173.050000000003
1708,310906.4689352485,241236.381984464,0.2640398509101476,402871.95516874245,0.27633781807516666,1330614.575700077,60445.013293395736,optimal,nYrs_20210220_SWBNG_iter00252,Jan29v1,CONUS,2,18-80,-1,-1,-1,30466.515902852796,178242.42168495647,0.0,0.0,-15172.050000000012,15173.050000000012
1976,305935.82414383563,240954.55913006156,0.26040920406134005,424890.7478159851,0.27920025219458244,1305582.795573511,80383.8931035855,optimal,nYrs_20210220_SWBNG_iter00240,Jan29v1,CONUS,2,18-82,-1,-1,-1,30535.57210305989,184144.5022322573,0.0,0.0,-15172.050000000003,15173.050000000003
1951,309019.59857305937,234007.38943866637,0.25935626635521336,441127.1160353106,0.2731241038603725,1312755.395471613,124647.56836789325,optimal,nYrs_20210220_SWBNG_iter00330,Jan29v1,CONUS,2,18-83,-1,-1,-1,31145.364649045514,178902.34071765657,0.0,0.0,-15172.050000000007,15173.050000000007
1890,308275.64560502284,248332.09524433545,0.26343883015526065,392797.4507241866,0.28439722626838726,1287165.0043392465,47759.13333355135,optimal,nYrs_20210220_SWBNG_iter00492,Jan29v1,CONUS,2,18-85,-1,-1,-1,29601.093867396554,176364.20370329323,0.0,0.0,-15172.049999999992,15173.049999999992
1784,307945.4100456621,235892.94368837203,0.2628870599839267,411986.5407081534,0.2644546905143632,1351320.7697644662,80991.18048156762,optimal,nYrs_20210220_SWBNG_iter00361,Jan29v1,CONUS,2,18-87,-1,-1,-1,31029.418893507613,172760.09336915385,0.0,0.0,-15172.050000000017,15173.050000000017
1947,307945.4100456621,235892.94368837203,0.2628870599839267,411986.5407081534,0.2644546905143632,1351320.7697644662,80991.18048156762,optimal,nYrs_20210220_SWBNG_iter00419,Jan29v1,CONUS,2,18-87,-1,-1,-1,31029.418893507613,172760.09336915385,0.0,0.0,-15172.050000000017,15173.050000000017
1780,303005.0837323301,242083.12551575887,0.26048522356947273,391083.67881430953,0.26807052427182726,1321445.5292372098,65651.87500364229,optimal,nYrs_20210220_SWBNG_iter00053,Jan29v1,CONUS,2,18-92,-1,-1,-1,30192.22070735378,168172.48725905974,0.0,0.0,-15172.049999999988,15173.049999999988
1830,308418.08007990866,239465.90967847715,0.2638263876348244,425701.0235307533,0.2791544583139767,1352899.238323732,47103.95655536016,optimal,nYrs_20210220_SWBNG_iter00005,Jan29v1,CONUS,2,18-95,-1,-1,-1,31044.890326145134,196660.40624101038,0.0,0.0,-15172.049999999996,15173.049999999996
1803,305374.99189497717,245373.39137441202,0.26379377675528787,408368.2796661566,0.28411890430309833,1301561.7180303377,53432.52045246322,optimal,nYrs_20210220_SWBNG_iter00264,Jan29v1,CONUS,2,18-97,-1,-1,-1,30073.519118998545,187237.2421376422,0.0,0.0,-15172.049999999983,15173.049999999983
1572,307522.06261415523,232919.7145055533,0.26442047130249463,445639.0379319598,0.26999114899385496,1340596.2978705026,105641.2993265614,optimal,nYrs_20210220_SWBNG_iter00386,Jan29v1,CONUS,2,18-98,-1,-1,-1,31506.845221180676,187264.26754101162,0.0,0.0,-15172.049999999987,15173.049999999987
1542,305995.8934108527,269421.1229855554,0.26490849214963413,406161.6199403797,0.29059636132276895,1184888.7304509503,86527.61485383598,optimal,nYrs_20210220_SWBNG_iter00219,Jan29v1,CONUS,2,19-00,-1,-1,-1,28661.743050449488,160951.4811236322,0.0,0.0,-15172.049999999996,15173.049999999996
1968,304602.8131278539,252572.93573938063,0.2653445832822731,407477.2131598837,0.2859281303717116,1206390.2737081,39454.23309400432,optimal,nYrs_20210220_SWBNG_iter00389,Jan29v1,CONUS,2,19-01,-1,-1,-1,28508.018057165762,163560.13309802074,0.0,0.0,-15172.050000000005,15173.050000000005
1862,307696.6484589041,231186.62631775148,0.2640368993840366,426045.5517561118,0.28382079514116115,1270817.9395994935,56627.68478121761,optimal,nYrs_20210220_SWBNG_iter00038,Jan29v1,CONUS,2,19-05,-1,-1,-1,29722.544144524465,180557.63176338703,0.0,0.0,-15172.049999999997,15173.049999999997
1988,306450.67225262197,247235.6425729085,0.267451678049841,415961.55792638875,0.3005315959770184,1199219.3976706907,44340.74897219662,optimal,nYrs_20210220_SWBNG_iter00413,Jan29v1,CONUS,2,19-08,-1,-1,-1,28500.524379664457,180295.85064759164,0.0,0.0,-15172.050000000005,15173.050000000005
1921,309663.45759132423,204154.36694712506,0.26785597934994837,427811.80732417596,0.3017959181735688,1170419.2638932467,60347.69924621239,optimal,nYrs_20210220_SWBNG_iter00307,Jan29v1,CONUS,2,19-11,-1,-1,-1,27894.91438525599,173223.139329493,0.0,0.0,-15172.049999999997,15173.049999999997
1526,305427.9652968036,207014.3129934901,0.2642137012344966,421030.0622869514,0.2916566591279573,1195194.4115069662,64925.05276035001,optimal,nYrs_20210220_SWBNG_iter00494,Jan29v1,CONUS,2,19-17,-1,-1,-1,28253.656606733148,169463.2995207787,0.0,0.0,-15172.050000000005,15173.050000000005
1851,305192.7008561644,242590.4805965263,0.2613914257012065,410827.3476015021,0.28074681694989223,1272466.8479912914,73138.37041368496,optimal,nYrs_20210220_SWBNG_iter00042,Jan29v1,CONUS,2,19-86,-1,-1,-1,29760.950186221038,174480.29908863653,0.0,0.0,-15172.05,15173.05
1594,303881.14543378993,205544.75044315046,0.26402306694836225,422451.9640254107,0.2884794066172084,1170770.0173708643,99328.6789223738,optimal,nYrs_20210220_SWBNG_iter00118,Jan29v1,CONUS,2,19-90,-1,-1,-1,28121.84167426392,156005.72050438612,0.0,0.0,-15172.049999999996,15173.049999999996
1958,303881.14543378993,205544.75044315046,0.26402306694836225,422451.9640254107,0.2884794066172084,1170770.0173708643,99328.6789223738,optimal,nYrs_20210220_SWBNG_iter00233,Jan29v1,CONUS,2,19-90,-1,-1,-1,28121.84167426392,156005.72050438612,0.0,0.0,-15172.049999999996,15173.049999999996
1894,302807.4445394437,231783.01050210115,0.2689637215925886,423474.67896483216,0.28874259758254933,1169856.1495620464,128566.69701920221,optimal,nYrs_20210220_SWBNG_iter00384,Jan29v1,CONUS,2,20-03,-1,-1,-1,28603.91948458911,163830.07144845076,0.0,0.0,-15172.050000000007,15173.050000000007
1893,302793.56019151845,240944.08208540306,0.2695110491976255,420921.7993216052,0.295947680407303,1161843.4711024433,115824.88916677167,optimal,nYrs_20210220_SWBNG_iter00027,Jan29v1,CONUS,2,20-09,-1,-1,-1,28437.3873148111,169466.52040639654,0.0,0.0,-15172.04999999998,15173.04999999998
1640,307544.5612745098,218665.19132984636,0.2716844449338828,424867.32660135877,0.3071167137231267,1165550.1063762356,38707.970250611004,optimal,nYrs_20210220_SWBNG_iter00196,Jan29v1,CONUS,2,20-11,-1,-1,-1,27761.853618785964,180954.36455976596,0.0,0.0,-15172.05,15173.05
1877,307544.5612745098,218665.19132984636,0.2716844449338828,424867.32660135877,0.3071167137231267,1165550.1063762356,38707.970250611004,optimal,nYrs_20210220_SWBNG_iter00328,Jan29v1,CONUS,2,20-11,-1,-1,-1,27761.853618785964,180954.36455976596,0.0,0.0,-15172.05,15173.05
1538,308408.9227656179,252084.99060827773,0.26798002906645607,422664.6651312252,0.28956425821094856,1252093.3703281013,42783.656197095755,optimal,nYrs_20210220_SWBNG_iter00421,Jan29v1,CONUS,2,20-18,-1,-1,-1,29483.554079335674,182524.1542539801,0.0,0.0,-15172.05000000001,15173.05000000001
1943,303438.7611719106,266908.214405982,0.26548207082550934,427304.5090531436,0.28532476656011085,1304452.1548231097,64339.812335894494,optimal,nYrs_20210220_SWBNG_iter00356,Jan29v1,CONUS,2,20-81,-1,-1,-1,30699.053116087052,197269.41243474252,0.0,0.0,-15172.049999999994,15173.049999999994
1892,302114.9809621523,205454.4749965957,0.2642668463328731,445304.741313955,0.290091135709988,1151214.5415147976,195314.72093392457,optimal,nYrs_20210220_SWBNG_iter00318,Jan29v1,CONUS,2,20-82,-1,-1,-1,28851.75508788012,164360.26244791338,0.0,0.0,-15172.04999999996,15173.04999999996
1683,305194.5368217054,236190.41190169053,0.2632153490340051,439360.9216871137,0.28402329948020244,1222859.864288848,144894.19188586267,optimal,nYrs_20210220_SWBNG_iter00258,Jan29v1,CONUS,2,20-83,-1,-1,-1,29851.895600311735,172705.01831554313,0.0,0.0,-15172.050000000012,15173.050000000012
1763,306239.9430783242,234897.03211737433,0.2683410772798194,465574.9843947989,0.2970673743875386,1175114.2153048164,153354.14561091654,optimal,nYrs_20210220_SWBNG_iter00312,Jan29v1,CONUS,2,20-88,-1,-1,-1,29524.969156843883,182712.1535363713,0.0,0.0,-15172.049999999988,15173.049999999988
1800,306239.9430783242,234897.03211737433,0.2683410772798194,465574.9843947989,0.2970673743875386,1175114.2153048164,153354.14561091654,optimal,nYrs_20210220_SWBNG_iter00459,Jan29v1,CONUS,2,20-88,-1,-1,-1,29524.969156843883,182712.1535363713,0.0,0.0,-15172.049999999988,15173.049999999988
1792,305140.1573059361,241268.75553550615,0.26745686266709345,410348.92025765026,0.28810646570262016,1244000.898069674,77982.7619044966,optimal,nYrs_20210220_SWBNG_iter00174,Jan29v1,CONUS,2,79-07,-1,-1,-1,29320.587614503132,178055.6312367629,0.0,0.0,-15172.050000000014,15173.050000000014
1687,301484.8918378995,237136.793033815,0.26732412631264146,391513.2223851216,0.28762783438615486,1223763.8297063354,106772.92048438199,optimal,nYrs_20210220_SWBNG_iter00031,Jan29v1,CONUS,2,79-09,-1,-1,-1,28887.639991476404,170158.58932987897,0.0,0.0,-15172.049999999997,15173.049999999997
1576,303686.3244863014,235073.4186227957,0.2683023175864615,391163.3877798543,0.28770355867580283,1236828.7303325452,39806.05975455372,optimal,nYrs_20210220_SWBNG_iter00336,Jan29v1,CONUS,2,79-13,-1,-1,-1,28578.323983617105,172208.22224721956,0.0,0.0,-15172.050000000005,15173.050000000005
1749,307107.94668949774,245081.02454028322,0.2657910088936212,395411.107530884,0.2812356677758328,1301988.0299265801,58958.28411950271,optimal,nYrs_20210220_SWBNG_iter00139,Jan29v1,CONUS,2,79-18,-1,-1,-1,29926.21694880495,179231.63434972905,0.0,0.0,-15172.049999999996,15173.049999999996
1575,301464.4449384405,253593.3620315339,0.263495641510613,387549.62867322535,0.2841292467097475,1278443.4532255481,99552.14984954175,optimal,nYrs_20210220_SWBNG_iter00206,Jan29v1,CONUS,2,79-84,-1,-1,-1,29818.031140218198,178899.69072871064,0.0,0.0,-15172.050000000012,15173.050000000012
1934,301464.4449384405,253593.3620315339,0.263495641510613,387549.62867322535,0.2841292467097475,1278443.4532255481,99552.14984954175,optimal,nYrs_20210220_SWBNG_iter00364,Jan29v1,CONUS,2,79-84,-1,-1,-1,29818.031140218198,178899.69072871064,0.0,0.0,-15172.050000000012,15173.050000000012
1777,307927.87779297767,257312.10304189657,0.26693879972736395,398684.4169328062,0.28297738556133323,1266126.056554886,69037.64632027732,optimal,nYrs_20210220_SWBNG_iter00420,Jan29v1,CONUS,2,80-02,-1,-1,-1,29599.260281894774,171835.30747995668,0.0,0.0,-15172.049999999981,15173.049999999981
1993,305304.9907090743,227912.08807187277,0.26502354343628,411187.3257047412,0.2755161574467675,1250032.9585641187,117403.88282725654,optimal,nYrs_20210220_SWBNG_iter00455,Jan29v1,CONUS,2,80-03,-1,-1,-1,29583.508046250434,163042.1446573545,0.0,0.0,-15172.050000000007,15173.050000000007
1924,307388.07330141356,220126.027671403,0.2645153042536721,418616.8008888147,0.29320568749908754,1218072.6064909494,121957.15680487579,optimal,nYrs_20210220_SWBNG_iter00086,Jan29v1,CONUS,2,80-14,-1,-1,-1,29136.434099556853,175468.85103818352,0.0,0.0,-15172.049999999997,15173.049999999997
1585,307084.0549863388,222683.03044461683,0.2678872632785107,419508.51161943295,0.28721773376352855,1197668.5255259487,118706.05446821603,optimal,nYrs_20210220_SWBNG_iter00113,Jan29v1,CONUS,2,80-20,-1,-1,-1,28825.257792529203,164265.11514033587,0.0,0.0,-15172.049999999997,15173.049999999997
1511,305783.04622663016,225763.84791222078,0.2657011107587331,391263.71028978104,0.2788973267292167,1264029.2913739788,88573.41534268779,optimal,nYrs_20210220_SWBNG_iter00316,Jan29v1,CONUS,2,80-79,-1,-1,-1,29278.84298207416,165732.30303829946,0.0,0.0,-15172.050000000007,15173.050000000007
1678,304612.52713178296,214040.5967649685,0.2603266681765646,419040.37932733697,0.2768646955742061,1262037.4633449095,133116.84529705442,optimal,nYrs_20210220_SWBNG_iter00165,Jan29v1,CONUS,2,80-82,-1,-1,-1,29866.31716910449,168834.70759345085,0.0,0.0,-15172.049999999994,15173.049999999994
1980,304612.52713178296,214040.5967649685,0.2603266681765646,419040.37932733697,0.2768646955742061,1262037.4633449095,133116.84529705442,optimal,nYrs_20210220_SWBNG_iter00176,Jan29v1,CONUS,2,80-82,-1,-1,-1,29866.31716910449,168834.70759345085,0.0,0.0,-15172.049999999994,15173.049999999994
1690,306619.36394208844,229878.76403453917,0.2628011344193666,401864.16106207686,0.2621393056609913,1324017.0900281249,100229.70467492528,optimal,nYrs_20210220_SWBNG_iter00283,Jan29v1,CONUS,2,80-87,-1,-1,-1,30523.028779453693,161067.1324650769,0.0,0.0,-15172.05,15173.05
1801,306619.36394208844,229878.76403453917,0.2628011344193666,401864.16106207686,0.2621393056609913,1324017.0900281249,100229.70467492528,optimal,nYrs_20210220_SWBNG_iter00231,Jan29v1,CONUS,2,80-87,-1,-1,-1,30523.028779453693,161067.1324650769,0.0,0.0,-15172.05,15173.05
1762,306853.6264249886,221107.74059666524,0.262498455558142,425634.2984420994,0.2750189887660831,1241511.0724399153,177113.13504512317,optimal,nYrs_20210220_SWBNG_iter00104,Jan29v1,CONUS,2,80-91,-1,-1,-1,30030.682280817364,161199.82201925208,0.0,0.0,-15172.050000000023,15173.050000000023
1955,306853.6264249886,221107.74059666524,0.262498455558142,425634.2984420994,0.2750189887660831,1241511.0724399153,177113.13504512317,optimal,nYrs_20210220_SWBNG_iter00379,Jan29v1,CONUS,2,80-91,-1,-1,-1,30030.682280817364,161199.82201925208,0.0,0.0,-15172.050000000023,15173.050000000023
1752,304052.4620953032,216878.37741862997,0.26370661081210756,407866.25443153776,0.28177661902046697,1243988.0022584586,127939.61013760016,optimal,nYrs_20210220_SWBNG_iter00378,Jan29v1,CONUS,2,80-97,-1,-1,-1,29402.936931911798,168998.32965329307,0.0,0.0,-15172.05000000001,15173.05000000001
1589,306196.59564523486,202142.86672381245,0.26433244804803224,462017.1120077066,0.2676681903258736,1246972.0305521633,251436.2589441304,optimal,nYrs_20210220_SWBNG_iter00281,Jan29v1,CONUS,2,80-98,-1,-1,-1,31010.05484208954,164446.3957352443,0.0,0.0,-15172.05000000001,15173.05000000001
1802,301335.227739726,263156.8526315819,0.2628241875870977,425616.71797039453,0.27613606594182394,1316507.3875694824,87276.37709398472,optimal,nYrs_20210220_SWBNG_iter00470,Jan29v1,CONUS,2,81-01,-1,-1,-1,30997.415529272028,189094.05277065933,0.0,0.0,-15172.049999999997,15173.049999999997
1628,304278.74634703196,262454.24469538144,0.26452901322504174,420228.90473181225,0.28107601655599,1330127.3752113886,85586.0099779192,optimal,nYrs_20210220_SWBNG_iter00057,Jan29v1,CONUS,2,81-02,-1,-1,-1,31116.03076849122,195782.53047212298,0.0,0.0,-15172.049999999988,15173.049999999988
