Unnamed: 0,demand series,lost_load dispatch,main_node_curtailment dispatch,natgas capacity,natgas dispatch,solar series,solar capacity,wind series,wind capacity,storage capacity,storage dispatch,storage stored,lost_load max dispatch,lost_load num hours,natgas curtailment,status,name,date,region,n_years,opt_years,test_years,iter,end_test_year,scale_factor,syst_cost,curtailed_gen,lost_load,max_lost_load,decarbonization,co2_intensity
707,298942.67237442924,0.0,166473.40507921306,271693.44519371004,15778.408430838159,0.2638806293628622,396752.47211270727,0.28719262977639115,1201876.324878283,72480.61458590798,2048.1566722739653,6521.738484909009,0.0,0,255915.03676287193,optimal,nYrs_20210220_SWBNG_DYrs0_Tested1990,Aug04v1,CONUS,-1,0,1990,-1,-1,-1,28726.832100565174,166473.40507921306,0.0,0.0,-15777.408430838159,15778.408430838159
1393,304121.599086758,0.0,150151.3601616206,271693.44519371004,19206.6826182582,0.26104045964163736,396752.47211270727,0.27603138109639325,1201876.324878283,72480.61458590798,2319.0533726844724,7228.834345783557,0.0,0,252486.76257545192,optimal,nYrs_20210220_SWBNG_DYrs0_Tested1991,Aug04v1,CONUS,-1,0,1991,-1,-1,-1,28798.72301027537,150151.3601616206,0.0,0.0,-19205.6826182582,19206.6826182582
907,293797.0072859745,0.0,134701.17342619822,271693.44519371004,17427.302495725737,0.256852925294456,396752.47211270727,0.2574973631627926,1201876.324878283,72480.61458590798,2844.4349094468407,8193.97645544773,0.0,0,254266.1426979843,optimal,nYrs_20210220_SWBNG_DYrs0_Tested1992,Aug04v1,CONUS,-1,0,1992,-1,-1,-1,28761.40940910587,134701.17342619822,0.0,0.0,-17426.302495725737,17427.302495725737
775,303858.7155251141,0.0,157692.09150582165,271693.44519371004,17029.91068977167,0.2629793135138621,396752.47211270727,0.2832842066866996,1201876.324878283,72480.61458590798,2603.66067634333,7380.713610189149,0.0,0,254663.5345039384,optimal,nYrs_20210220_SWBNG_DYrs0_Tested1993,Aug04v1,CONUS,-1,0,1993,-1,-1,-1,28753.076102935014,157692.09150582165,0.0,0.0,-17028.91068977167,17029.91068977167
1085,300165.1826484018,0.0,160106.57050177382,271693.44519371004,14471.276149581265,0.26459623972049845,396752.47211270727,0.2837906342836385,1201876.324878283,72480.61458590798,2339.0981920539393,7198.993717022116,0.0,0,257222.16904412874,optimal,nYrs_20210220_SWBNG_DYrs0_Tested1994,Aug04v1,CONUS,-1,0,1994,-1,-1,-1,28699.42153662722,160106.57050177382,0.0,0.0,-14470.276149581265,14471.276149581265
1063,304597.7723744292,0.0,157473.2359662781,271693.44519371004,21698.25386834257,0.263525301923036,396752.47211270727,0.2796362636824091,1201876.324878283,72480.61458590798,2427.1714029980194,7174.414037326274,0.0,0,249995.1913253675,optimal,nYrs_20210220_SWBNG_DYrs0_Tested1995,Aug04v1,CONUS,-1,0,1995,-1,-1,-1,28850.971259389644,157473.2359662781,0.0,0.0,-21697.25386834257,21698.25386834257
739,302336.11839708564,107.61437234312572,182924.08341147378,271693.44519371004,18194.27865790233,0.26656098729092004,396752.47211270727,0.30071228894722724,1201876.324878283,72480.61458590798,1974.0183320267972,6049.221042563348,94946.99721580301,4,253499.1665358077,optimal,nYrs_20210220_SWBNG_DYrs0_Tested1996,Aug04v1,CONUS,-1,0,1996,-1,-1,-1,29853.63662265797,182924.08341147378,107.61437234312572,94946.99721580301,-18193.27865790233,18194.27865790233
464,298511.59600456624,0.0,170504.1251852376,271693.44519371004,16709.927867501166,0.2634600801639629,396752.47211270727,0.28956515566065244,1201876.324878283,72480.61458590798,2196.650845100723,6981.108512691772,0.0,0,254983.5173262089,optimal,nYrs_20210220_SWBNG_DYrs0_Tested1997,Aug04v1,CONUS,-1,0,1997,-1,-1,-1,28746.366063152003,170504.1251852376,0.0,0.0,-16708.927867501166,16709.927867501166
383,302805.7374429224,0.0,140407.73339817274,271693.44519371004,24408.95978652872,0.2647134692583764,396752.47211270727,0.2613096450421656,1201876.324878283,72480.61458590798,2547.070801877114,7222.218927349823,0.0,0,247284.4854071813,optimal,nYrs_20210220_SWBNG_DYrs0_Tested1998,Aug04v1,CONUS,-1,0,1998,-1,-1,-1,28907.814762494014,140407.73339817274,0.0,0.0,-24407.95978652872,24408.95978652872
1221,300332.90570776263,0.0,183900.6762824545,271693.44519371004,13903.394388508794,0.26952310198963475,396752.47211270727,0.3025375529272457,1201876.324878283,72480.61458590798,1947.768800868885,6560.854167753924,0.0,0,257790.0508052013,optimal,nYrs_20210220_SWBNG_DYrs0_Tested1999,Aug04v1,CONUS,-1,0,1999,-1,-1,-1,28687.51305609753,183900.6762824545,0.0,0.0,-13902.394388508794,13903.394388508794
1034,300386.0077625571,0.0,159776.04324659542,271693.44519371004,15642.63234925694,0.2665236620306841,396752.47211270727,0.28209007728539764,1201876.324878283,72480.61458590798,2356.2747252496524,7217.721824559486,0.0,0,256050.8128444531,optimal,nYrs_20210220_SWBNG_DYrs0_Tested2001,Aug04v1,CONUS,-1,0,2001,-1,-1,-1,28723.984876134415,159776.04324659542,0.0,0.0,-15641.63234925694,15642.63234925694
1501,306273.04497716896,0.0,167651.31484046706,271693.44519371004,16198.782888967213,0.2699333133065723,396752.47211270727,0.2919699785137299,1201876.324878283,72480.61458590798,2545.75757997131,6770.594740903046,0.0,0,255494.6623047429,optimal,nYrs_20210220_SWBNG_DYrs0_Tested2002,Aug04v1,CONUS,-1,0,2002,-1,-1,-1,28735.647352952143,167651.31484046706,0.0,0.0,-16197.782888967213,16198.782888967213
225,301020.0848173516,0.0,154655.4133106642,271693.44519371004,17426.471543303753,0.26609755344689456,396752.47211270727,0.2770270805637365,1201876.324878283,72480.61458590798,2502.376358340417,7490.753722984092,0.0,0,254266.97365040626,optimal,nYrs_20210220_SWBNG_DYrs0_Tested2003,Aug04v1,CONUS,-1,0,2003,-1,-1,-1,28761.391984033573,154655.4133106642,0.0,0.0,-17425.471543303753,17426.471543303753
251,298534.8805783242,0.0,161062.56782615517,271693.44519371004,14518.331991619612,0.2630067437968984,396752.47211270727,0.2837104588029233,1201876.324878283,72480.61458590798,2288.2978587245043,7884.794347510749,0.0,0,257175.11320209052,optimal,nYrs_20210220_SWBNG_DYrs0_Tested2004,Aug04v1,CONUS,-1,0,2004,-1,-1,-1,28700.40829763476,161062.56782615517,0.0,0.0,-14517.331991619612,14518.331991619612
759,306573.6784246576,0.0,154029.5109342265,271693.44519371004,22168.20397963404,0.263908294234211,396752.47211270727,0.2778754068242968,1201876.324878283,72480.61458590798,2187.7230179657568,6764.574154281669,0.0,0,249525.24121407606,optimal,nYrs_20210220_SWBNG_DYrs0_Tested2005,Aug04v1,CONUS,-1,0,2005,-1,-1,-1,28860.826113223422,154029.5109342265,0.0,0.0,-22167.20397963404,22168.20397963404
1117,301608.1127853881,0.0,171825.11560408806,271693.44519371004,17605.184676317866,0.2662303199285058,396752.47211270727,0.2915429601798564,1201876.324878283,72480.61458590798,1782.1039262594086,5746.2815357063955,0.0,0,254088.2605173922,optimal,nYrs_20210220_SWBNG_DYrs0_Tested2006,Aug04v1,CONUS,-1,0,2006,-1,-1,-1,28765.139598432885,171825.11560408806,0.0,0.0,-17604.184676317866,17605.184676317866
1211,308302.8090182648,0.0,167239.15297124372,271693.44519371004,18220.444135496797,0.2674591808935575,396752.47211270727,0.29241424879911904,1201876.324878283,72480.61458590798,2153.343492810808,6808.9847376533335,0.0,0,253473.00105821324,optimal,nYrs_20210220_SWBNG_DYrs0_Tested2007,Aug04v1,CONUS,-1,0,2007,-1,-1,-1,28778.04158929187,167239.15297124372,0.0,0.0,-18219.444135496797,18220.444135496797
1251,304088.1985428051,0.0,193131.72130575086,271693.44519371004,15923.792967273203,0.2707288729496559,396752.47211270727,0.3112675948006041,1201876.324878283,72480.61458590798,1991.7622821482632,6183.5574770136645,0.0,0,255769.65222643683,optimal,nYrs_20210220_SWBNG_DYrs0_Tested2008,Aug04v1,CONUS,-1,0,2008,-1,-1,-1,28729.880814294214,193131.72130575086,0.0,0.0,-15922.792967273203,15923.792967273203
180,300992.27808219177,0.0,171413.02258265569,271693.44519371004,16363.495589063923,0.2671937081846535,396752.47211270727,0.2914569861661884,1201876.324878283,72480.61458590798,2368.177399999451,7177.566239552003,0.0,0,255329.94960464613,optimal,nYrs_20210220_SWBNG_DYrs0_Tested2009,Aug04v1,CONUS,-1,0,2009,-1,-1,-1,28739.101378273168,171413.02258265569,0.0,0.0,-16362.495589063923,16363.495589063923
312,314756.4660958904,0.0,165039.40310440934,271693.44519371004,23447.81412840541,0.265923764832733,396752.47211270727,0.2921084441681488,1201876.324878283,72480.61458590798,2123.9466907409133,7675.649054353252,0.0,0,248245.63106530465,optimal,nYrs_20210220_SWBNG_DYrs0_Tested2010,Aug04v1,CONUS,-1,0,2010,-1,-1,-1,28887.659538043165,165039.40310440934,0.0,0.0,-23446.81412840541,23447.81412840541
608,310507.2966894977,0.0,189387.71915498172,271693.44519371004,15184.027745060908,0.2715464541660344,396752.47211270727,0.3138256528891121,1201876.324878283,72480.61458590798,1847.6733850686005,5776.965363662718,0.0,0,256509.4174486491,optimal,nYrs_20210220_SWBNG_DYrs0_Tested2011,Aug04v1,CONUS,-1,0,2011,-1,-1,-1,28714.367937584422,189387.71915498172,0.0,0.0,-15183.027745060908,15184.027745060908
118,304626.13957194897,0.0,174625.14858406773,271693.44519371004,16366.9813831428,0.27001853277040194,396752.47211270727,0.29619830568552274,1201876.324878283,72480.61458590798,2158.8301085900657,6721.240849588234,0.0,0,255326.4638105672,optimal,nYrs_20210220_SWBNG_DYrs0_Tested2012,Aug04v1,CONUS,-1,0,2012,-1,-1,-1,28739.174475375006,174625.14858406773,0.0,0.0,-16365.9813831428,16366.9813831428
928,305395.1433789954,0.0,167058.58801646024,271693.44519371004,15455.092834397074,0.2691500907322936,396752.47211270727,0.2916084347454845,1201876.324878283,72480.61458590798,2380.692817463112,6996.382858771528,0.0,0,256238.35235931296,optimal,nYrs_20210220_SWBNG_DYrs0_Tested2013,Aug04v1,CONUS,-1,0,2013,-1,-1,-1,28720.052172507803,167058.58801646024,0.0,0.0,-15454.092834397074,15455.092834397074
1664,305191.95707762556,0.0,190693.15004406997,271693.44519371004,15392.933611847746,0.2650796826455621,396752.47211270727,0.3124546051342735,1201876.324878283,72480.61458590798,1895.1143559565635,6312.144030694621,0.0,0,256300.51158186232,optimal,nYrs_20210220_SWBNG_DYrs0_Tested2014,Aug04v1,CONUS,-1,0,2014,-1,-1,-1,28718.74869361094,190693.15004406997,0.0,0.0,-15391.933611847746,15392.933611847746
549,305580.20993150683,0.0,149193.95420780088,271693.44519371004,18441.328794086698,0.2605947335874114,396752.47211270727,0.2772280830048403,1201876.324878283,72480.61458590798,2273.0876950046104,6631.254085972509,0.0,0,253252.11639962328,optimal,nYrs_20210220_SWBNG_DYrs0_Tested2015,Aug04v1,CONUS,-1,0,2015,-1,-1,-1,28782.6735405825,149193.95420780088,0.0,0.0,-18440.328794086698,18441.328794086698
365,307092.9352231329,0.0,171773.0343868759,271693.44519371004,16081.063954573296,0.26490610678651355,396752.47211270727,0.2978223001247438,1201876.324878283,72480.61458590798,2364.689870213414,6778.0510208867945,0.0,0,255612.3812391367,optimal,nYrs_20210220_SWBNG_DYrs0_Tested2016,Aug04v1,CONUS,-1,0,2016,-1,-1,-1,28733.178786897905,171773.0343868759,0.0,0.0,-16080.063954573296,16081.063954573296
980,302036.3121004566,0.0,172050.68488608676,271693.44519371004,16627.408716190257,0.26426189793513105,396752.47211270727,0.293547134797889,1201876.324878283,72480.61458590798,1748.3306298836233,5905.005025737024,0.0,0,255066.03647751975,optimal,nYrs_20210220_SWBNG_DYrs0_Tested2017,Aug04v1,CONUS,-1,0,2017,-1,-1,-1,28744.63563654901,172050.68488608676,0.0,0.0,-16626.408716190257,16627.408716190257
134,312238.38778538816,0.0,148114.60989913938,271693.44519371004,20882.900515808204,0.26412747334661285,396752.47211270727,0.27867265294554433,1201876.324878283,72480.61458590798,2278.080550601922,6726.557391685259,0.0,0,250810.5446779018,optimal,nYrs_20210220_SWBNG_DYrs0_Tested2018,Aug04v1,CONUS,-1,0,2018,-1,-1,-1,28833.873299587,148114.60989913938,0.0,0.0,-20881.900515808204,20882.900515808204
389,308819.6184931507,0.0,158949.5147144444,271693.44519371004,14937.037539818491,0.2641655045338622,396752.47211270727,0.2897661834580256,1201876.324878283,72480.61458590798,2153.244892743851,7876.705038599804,0.0,0,256756.40765389157,optimal,nYrs_20210220_SWBNG_DYrs0_Tested2019,Aug04v1,CONUS,-1,0,2019,-1,-1,-1,28709.188552980493,158949.5147144444,0.0,0.0,-14936.037539818491,14937.037539818491
696,304589.9207650273,0.0,178096.56798941598,271693.44519371004,14006.178507981893,0.27182205867777515,396752.47211270727,0.3004261049920211,1201876.324878283,72480.61458590798,2166.4389004175077,6393.657515956884,0.0,0,257687.26668572816,optimal,nYrs_20210220_SWBNG_DYrs0_Tested2020,Aug04v1,CONUS,-1,0,2020,-1,-1,-1,28689.66843908288,178096.56798941598,0.0,0.0,-14005.178507981893,14006.178507981893
994,301977.5055936073,0.0,166930.3883248942,251378.12050364228,15824.893373739695,0.2674545444406294,413801.6601323313,0.28379868260612123,1207217.5393703263,47441.388063466016,1771.450425926044,4807.971544236247,0.0,0,235553.2271299025,optimal,nYrs_20210220_SWBNG_DYrs1_Tested1979,Aug04v1,CONUS,-1,1,1979,-1,-1,-1,28675.08774880337,166930.3883248942,0.0,0.0,-15823.893373739695,15824.893373739695
1008,309578.18920765026,0.0,148611.39370268918,251378.12050364228,18390.475339534893,0.2639524678792464,413801.6601323313,0.27400936253503594,1207217.5393703263,47441.388063466016,1923.459655717624,4724.829639062795,0.0,0,232987.6451641073,optimal,nYrs_20210220_SWBNG_DYrs1_Tested1980,Aug04v1,CONUS,-1,1,1980,-1,-1,-1,28728.88800262609,148611.39370268918,0.0,0.0,-18389.475339534893,18390.475339534893
593,302284.44771689497,23.23377561147734,155744.35656406134,251378.12050364228,24800.06046528833,0.2591247131435113,413801.6601323313,0.2701820545982502,1207217.5393703263,47441.388063466016,1702.7289795152312,4451.87936563323,35916.98145683116,2,226578.06003835396,optimal,nYrs_20210220_SWBNG_DYrs1_Tested1981,Aug04v1,CONUS,-1,1,1981,-1,-1,-1,29095.634758827917,155744.35656406134,23.23377561147734,35916.98145683116,-24799.06046528833,24800.06046528833
584,299633.2605022831,0.0,162805.79714474338,251378.12050364228,18747.938436480763,0.2566909347760672,413801.6601323313,0.27972785144362056,1207217.5393703263,47441.388063466016,1983.0130121672305,4452.722726827072,0.0,0,232630.18206716148,optimal,nYrs_20210220_SWBNG_DYrs1_Tested1982,Aug04v1,CONUS,-1,1,1982,-1,-1,-1,28736.384003769046,162805.79714474338,0.0,0.0,-18746.938436480763,18747.938436480763
151,305800.8093607306,12.580719441241751,144704.5612929848,251378.12050364228,22364.00507918253,0.2545850593638139,413801.6601323313,0.2675755547752008,1207217.5393703263,47441.388063466016,2166.962669439536,5810.037546030253,12685.703788282408,3,229014.11542445968,optimal,nYrs_20210220_SWBNG_DYrs1_Tested1983,Aug04v1,CONUS,-1,1,1983,-1,-1,-1,28938.020115678923,144704.5612929848,12.580719441241751,12685.703788282408,-22363.00507918253,22364.00507918253
874,300952.7860883425,14.63596653854567,169117.26163982906,251378.12050364228,19469.37700412581,0.2595475552552688,413801.6601323313,0.2844589076327628,1207217.5393703263,47441.388063466016,1970.1904158676425,4227.173855122284,23756.43434441212,2,231908.7434995164,optimal,nYrs_20210220_SWBNG_DYrs1_Tested1984,Aug04v1,CONUS,-1,1,1984,-1,-1,-1,28897.87223591802,169117.26163982906,14.63596653854567,23756.43434441212,-19468.37700412581,19469.37700412581
1080,304312.90342465753,0.0,168767.34356842365,251378.12050364228,14300.000427028712,0.2627501869639085,413801.6601323313,0.29012179959123024,1207217.5393703263,47441.388063466016,1676.6161466768963,4620.325056897713,0.0,0,237078.12007661353,optimal,nYrs_20210220_SWBNG_DYrs1_Tested1985,Aug04v1,CONUS,-1,1,1985,-1,-1,-1,28643.11074371084,168767.34356842365,0.0,0.0,-14299.000427028712,14300.000427028712
123,301565.7832191781,2.150767801839568,154355.32577652653,251378.12050364228,21077.875450823234,0.2586173468685507,413801.6601323313,0.2717274504417589,1207217.5393703263,47441.388063466016,1883.6565879317761,4825.924317417893,4710.181486028654,1,230300.24505281894,optimal,nYrs_20210220_SWBNG_DYrs1_Tested1986,Aug04v1,CONUS,-1,1,1986,-1,-1,-1,28806.750460978205,154355.32577652653,2.150767801839568,4710.181486028654,-21076.875450823234,21077.875450823234
119,303652.4323059361,0.0,127897.63133251618,251378.12050364228,21423.90199105967,0.2616466466212405,413801.6601323313,0.2502367280831821,1207217.5393703263,47441.388063466016,2103.8947986837206,5052.640693563138,0.0,0,229954.21851258253,optimal,nYrs_20210220_SWBNG_DYrs1_Tested1987,Aug04v1,CONUS,-1,1,1987,-1,-1,-1,28792.498959508564,127897.63133251618,0.0,0.0,-21422.90199105967,21423.90199105967
436,307889.9653916211,7.4489072653636095,176706.42811930552,251378.12050364228,20605.84250295012,0.2648600958818636,413801.6601323313,0.29370864378305606,1207217.5393703263,47441.388063466016,1679.5983007218554,4453.575798869572,16357.800354738489,1,230772.2780006921,optimal,nYrs_20210220_SWBNG_DYrs1_Tested1988,Aug04v1,CONUS,-1,1,1988,-1,-1,-1,28849.83332469654,176706.42811930552,7.4489072653636095,16357.800354738489,-20604.84250295012,20605.84250295012
778,304674.93972602737,107.93929259501031,147721.0749417686,251378.12050364228,19442.772039412383,0.2680103812356238,413801.6601323313,0.2668674598825277,1207217.5393703263,47441.388063466016,2023.7551532511511,4853.332029533548,55662.966618365965,10,231935.3484642298,optimal,nYrs_20210220_SWBNG_DYrs1_Tested1989,Aug04v1,CONUS,-1,1,1989,-1,-1,-1,29830.34759037262,147721.0749417686,107.93929259501031,55662.966618365965,-19441.772039412383,19442.772039412383
1546,298942.67237442924,0.0,172016.41907085886,251378.12050364228,15225.143166842903,0.2638806293628622,413801.6601323313,0.28719262977639115,1207217.5393703263,47441.388063466016,1478.0874155660956,3792.38011395794,0.0,0,236152.9773367993,optimal,nYrs_20210220_SWBNG_DYrs1_Tested1990,Aug04v1,CONUS,-1,1,1990,-1,-1,-1,28662.510986964746,172016.41907085886,0.0,0.0,-15224.143166842903,15225.143166842903
782,304121.599086758,2.4573532980213155,155642.24617413507,251378.12050364228,18706.03325395797,0.26104045964163736,413801.6601323313,0.27603138109639325,1207217.5393703263,47441.388063466016,1741.4534168307143,4568.388095892754,5381.603722666681,1,232672.08724968426,optimal,nYrs_20210220_SWBNG_DYrs1_Tested1991,Aug04v1,CONUS,-1,1,1991,-1,-1,-1,28760.078785071757,155642.24617413507,2.4573532980213155,5381.603722666681,-18705.03325395797,18706.03325395797
1396,293797.0072859745,0.0,140314.7374124283,251378.12050364228,17202.887550742642,0.256852925294456,413801.6601323313,0.2574973631627926,1207217.5393703263,47441.388063466016,2093.281051377176,5050.555092685308,0.0,0,234175.23295289962,optimal,nYrs_20210220_SWBNG_DYrs1_Tested1992,Aug04v1,CONUS,-1,1,1992,-1,-1,-1,28703.984286695122,140314.7374124283,0.0,0.0,-17201.887550742642,17202.887550742642
241,303858.7155251141,0.0,163493.0554567899,251378.12050364228,16753.563403573306,0.2629793135138621,413801.6601323313,0.2832842066866996,1207217.5393703263,47441.388063466016,1878.1435570485007,4432.995796259677,0.0,0,234624.5571000689,optimal,nYrs_20210220_SWBNG_DYrs1_Tested1993,Aug04v1,CONUS,-1,1,1993,-1,-1,-1,28694.561959328974,163493.0554567899,0.0,0.0,-16752.563403573306,16753.563403573306
799,300165.1826484018,0.0,165790.88532943372,251378.12050364228,14048.197225903972,0.26459623972049845,413801.6601323313,0.2837906342836385,1207217.5393703263,47441.388063466016,1615.256938503248,4565.902878343823,0.0,0,237329.92327773827,optimal,nYrs_20210220_SWBNG_DYrs1_Tested1994,Aug04v1,CONUS,-1,1,1994,-1,-1,-1,28637.830430583253,165790.88532943372,0.0,0.0,-14047.197225903972,14048.197225903972
328,304597.7723744292,0.08324372214913693,162966.73115317745,251378.12050364228,21123.588031228126,0.263525301923036,413801.6601323313,0.2796362636824091,1207217.5393703263,47441.388063466016,1693.1198234723831,4761.58762604958,182.30375150660984,1,230254.5324724141,optimal,nYrs_20210220_SWBNG_DYrs1_Tested1995,Aug04v1,CONUS,-1,1,1995,-1,-1,-1,28787.033812992388,162966.73115317745,0.08324372214913693,182.30375150660984,-21122.588031228126,21123.588031228126
1228,302336.11839708564,146.27708111176574,188585.52296945016,251378.12050364228,17604.3522688159,0.26656098729092004,413801.6601323313,0.30071228894722724,1207217.5393703263,47441.388063466016,1417.2558354445325,3933.141586880603,115018.05704253106,4,233773.76823482628,optimal,nYrs_20210220_SWBNG_DYrs1_Tested1996,Aug04v1,CONUS,-1,1,1996,-1,-1,-1,30175.173812950776,188585.52296945016,146.27708111176574,115018.05704253106,-17603.3522688159,17604.3522688159
669,298511.59600456624,0.0,176244.76533154698,251378.12050364228,16346.423660558457,0.2634600801639629,413801.6601323313,0.28956515566065244,1207217.5393703263,47441.388063466016,1605.331885631803,4083.247256239072,0.0,0,235031.69684308372,optimal,nYrs_20210220_SWBNG_DYrs1_Tested1997,Aug04v1,CONUS,-1,1,1997,-1,-1,-1,28686.024238917955,176244.76533154698,0.0,0.0,-16345.423660558457,16346.423660558457
987,302805.7374429224,3.998949726614368,145679.925921874,251378.12050364228,23690.13188938429,0.2647134692583764,413801.6601323313,0.2613096450421656,1207217.5393703263,47441.388063466016,1843.871714446112,4732.147581360253,8757.699901285465,1,227687.98861425798,optimal,nYrs_20210220_SWBNG_DYrs1_Tested1998,Aug04v1,CONUS,-1,1,1998,-1,-1,-1,28880.011297742574,145679.925921874,3.998949726614368,8757.699901285465,-23689.13188938429,23690.13188938429
760,300332.90570776263,0.0,189723.70013875703,251378.12050364228,13476.332563135262,0.26952310198963475,413801.6601323313,0.3025375529272457,1207217.5393703263,47441.388063466016,1596.8696362464625,3961.4677712037133,0.0,0,237901.7879405069,optimal,nYrs_20210220_SWBNG_DYrs1_Tested1999,Aug04v1,CONUS,-1,1,1999,-1,-1,-1,28625.838428604984,189723.70013875703,0.0,0.0,-13475.332563135262,13476.332563135262
1062,303179.88342440804,23.450278806235342,173186.77980947032,251378.12050364228,14761.187575479475,0.26564944974459803,413801.6601323313,0.2914242709419804,1207217.5393703263,47441.388063466016,1409.4460440606977,3969.119196955649,38045.09860960243,4,236616.93292816274,optimal,nYrs_20210220_SWBNG_DYrs1_Tested2000,Aug04v1,CONUS,-1,1,2000,-1,-1,-1,28887.284626276207,173186.77980947032,23.450278806235342,38045.09860960243,-14760.187575479475,14761.187575479475
