BEGIN_DATA,,,,
year,month,day,hour,demand (MW)
2017,2,7,20,455630.75
2017,2,7,24,460099.5
2017,2,8,4,461498.0
2017,2,8,8,384189.25
2017,2,8,12,372065.0
2017,2,8,16,445211.5
2017,2,8,20,455126.0
2017,2,8,24,465592.75
2017,2,9,4,474483.75
2017,2,9,8,404274.75
2017,2,9,12,398205.0
2017,2,9,16,478882.75
2017,2,9,20,480269.75
2017,2,9,24,481562.5
2017,2,10,4,505025.75
2017,2,10,8,441830.5
2017,2,10,12,438823.0
2017,2,10,16,499000.0
2017,2,10,20,468090.25
2017,2,10,24,456175.5
2017,2,11,4,461121.75
2017,2,11,8,397558.5
2017,2,11,12,372873.5
2017,2,11,16,408975.75
2017,2,11,20,416643.75
2017,2,11,24,414780.5
2017,2,12,4,422645.25
2017,2,12,8,369048.25
2017,2,12,12,343071.25
2017,2,12,16,379903.0
2017,2,12,20,407969.5
2017,2,12,24,417134.0
2017,2,13,4,436279.5
2017,2,13,8,378089.75
2017,2,13,12,379571.0
2017,2,13,16,457227.0
2017,2,13,20,452590.0
2017,2,13,24,450861.0
2017,2,14,4,471441.75
2017,2,14,8,407550.75
2017,2,14,12,403660.25
2017,2,14,16,468650.75
2017,2,14,20,451998.0
2017,2,14,24,449486.75
2017,2,15,4,464588.5
2017,2,15,8,397657.25
2017,2,15,12,391666.5
2017,2,15,16,461914.5
2017,2,15,20,452754.75
2017,2,15,24,451812.5
2017,2,16,4,476181.0
2017,2,16,8,414441.5
2017,2,16,12,416985.5
2017,2,16,16,482031.25
2017,2,16,20,452983.5
2017,2,16,24,447261.75
2017,2,17,4,469423.75
2017,2,17,8,409087.25
2017,2,17,12,406769.75
2017,2,17,16,466001.0
2017,2,17,20,436989.75
2017,2,17,24,425948.75
2017,2,18,4,435478.25
2017,2,18,8,379770.75
2017,2,18,12,361203.5
2017,2,18,16,396867.5
2017,2,18,20,399157.25
2017,2,18,24,395676.0
2017,2,19,4,408611.75
2017,2,19,8,357756.0
2017,2,19,12,336929.0
2017,2,19,16,368944.0
2017,2,19,20,384278.5
2017,2,19,24,391725.75
2017,2,20,4,410996.75
2017,2,20,8,356899.75
2017,2,20,12,351500.0
2017,2,20,16,414772.75
2017,2,20,20,426659.0
2017,2,20,24,431466.0
2017,2,21,4,439852.75
2017,2,21,8,366367.75
2017,2,21,12,358519.5
2017,2,21,16,426556.75
2017,2,21,20,427491.5
2017,2,21,24,432686.0
2017,2,22,4,440900.5
2017,2,22,8,368190.0
2017,2,22,12,358013.0
2017,2,22,16,424548.0
2017,2,22,20,425633.0
2017,2,22,24,426750.5
2017,2,23,4,436872.75
2017,2,23,8,366677.5
2017,2,23,12,354920.75
2017,2,23,16,421573.25
2017,2,23,20,429444.5
2017,2,23,24,435244.75
2017,2,24,4,442172.5
2017,2,24,8,370393.75
2017,2,24,12,356466.25
2017,2,24,16,424936.25
2017,2,24,20,437888.25
2017,2,24,24,434907.25
2017,2,25,4,431091.25
2017,2,25,8,371471.0
2017,2,25,12,350733.0
2017,2,25,16,399185.0
2017,2,25,20,413619.25
2017,2,25,24,405108.25
2017,2,26,4,424115.75
2017,2,26,8,383007.75
2017,2,26,12,371301.25
2017,2,26,16,408636.25
2017,2,26,20,401922.75
2017,2,26,24,401253.5
2017,2,27,4,436168.75
2017,2,27,8,385839.75
2017,2,27,12,387447.75
2017,2,27,16,453674.0
2017,2,27,20,449972.0
2017,2,27,24,451705.25
2017,2,28,4,460933.5
2017,2,28,8,387358.0
2017,2,28,12,374928.75
2017,2,28,16,437835.5
2017,2,28,20,445401.25
2017,2,28,24,447007.25
2017,3,1,4,451238.75
2017,3,1,8,376830.75
2017,3,1,12,359647.5
2017,3,1,16,429272.5
2017,3,1,20,444280.0
2017,3,1,24,444672.0
2017,3,2,4,450079.25
2017,3,2,8,381944.75
2017,3,2,12,376303.5
2017,3,2,16,449118.75
2017,3,2,20,439859.75
2017,3,2,24,438165.25
2017,3,3,4,462828.5
2017,3,3,8,405495.5
2017,3,3,12,406167.75
2017,3,3,16,466893.25
2017,3,3,20,445165.25
2017,3,3,24,437581.0
2017,3,4,4,458499.5
2017,3,4,8,408941.75
2017,3,4,12,397796.75
2017,3,4,16,431766.5
2017,3,4,20,416486.25
2017,3,4,24,406903.75
2017,3,5,4,435302.75
2017,3,5,8,393438.5
2017,3,5,12,379215.25
2017,3,5,16,404793.0
2017,3,5,20,401016.5
