BEGIN_DATA,,,,
Year,Month,Day,Hour,solar 25% top
2017,2,18,20,0.43191656800001454
2017,2,18,24,0.34396175000001467
2017,2,19,4,0.010114318500014652
2017,2,19,8,1.4651327517883764e-14
2017,2,19,12,1.4651327517883764e-14
2017,2,19,16,0.10588327000001464
2017,2,19,20,0.4933076852500146
2017,2,19,24,0.3955941645000147
2017,2,20,4,0.016208014000014717
2017,2,20,8,1.4714803743434528e-14
2017,2,20,12,1.4714803743434528e-14
2017,2,20,16,0.18991257375001472
2017,2,20,20,0.5998967395000147
2017,2,20,24,0.5579950472500148
2017,2,21,4,0.018176403750014752
2017,2,21,8,1.4753144689791994e-14
2017,2,21,12,1.4753144689791994e-14
2017,2,21,16,0.19941789925001474
2017,2,21,20,0.6192156965000148
2017,2,21,24,0.5101410640000149
2017,2,22,4,0.01681572225001496
2017,2,22,8,1.495731689952996e-14
2017,2,22,12,1.495731689952996e-14
2017,2,22,16,0.20188213725001497
2017,2,22,20,0.649443145000015
2017,2,22,24,0.5448703137500149
2017,2,23,4,0.023222442750014977
2017,2,23,8,1.4977101048078978e-14
2017,2,23,12,1.4977101048078978e-14
2017,2,23,16,0.20979583175001498
2017,2,23,20,0.6663673895000151
2017,2,23,24,0.593773203750015
2017,2,24,4,0.026896081500015004
2017,2,24,8,1.500360640306446e-14
2017,2,24,12,1.500360640306446e-14
2017,2,24,16,0.228085555500015
2017,2,24,20,0.708598358500015
2017,2,24,24,0.634078300500015
2017,2,25,4,0.03306249325001501
2017,2,25,8,1.5002200328372017e-14
2017,2,25,12,1.5002200328372017e-14
2017,2,25,16,0.244206933750015
2017,2,25,20,0.719089817500015
2017,2,25,24,0.597251826000015
2017,2,26,4,0.024710414500015
2017,2,26,8,1.500088234510609e-14
2017,2,26,12,1.500088234510609e-14
2017,2,26,16,0.23078848650001502
2017,2,26,20,0.705757917750015
2017,2,26,24,0.628017190250015
2017,2,27,4,0.03086402575001497
2017,2,27,8,1.496905762321185e-14
2017,2,27,12,1.496905762321185e-14
2017,2,27,16,0.18264854425001498
2017,2,27,20,0.556505516250015
2017,2,27,24,0.413523313250015
2017,2,28,4,0.01901748850001503
2017,2,28,8,1.5029535775645808e-14
2017,2,28,12,1.5029535775645808e-14
2017,2,28,16,0.15409366625001503
2017,2,28,20,0.6286372472500151
2017,2,28,24,0.5908285040000151
2017,3,1,4,0.03927341975001507
2017,3,1,8,1.5065666813043888e-14
2017,3,1,12,1.5065666813043888e-14
2017,3,1,16,0.2803960632500151
2017,3,1,20,0.8031768862500153
2017,3,1,24,0.7328055712500152
2017,3,2,4,0.04212686975001517
2017,3,2,8,1.5166782218155317e-14
2017,3,2,12,1.5166782218155317e-14
2017,3,2,16,0.2870371705000152
2017,3,2,20,0.7980097237500151
2017,3,2,24,0.7249604390000152
2017,3,3,4,0.0426499560000152
2017,3,3,8,1.519441582102654e-14
2017,3,3,12,1.519441582102654e-14
2017,3,3,16,0.25410400625001517
2017,3,3,20,0.7113713362500151
2017,3,3,24,0.5981551527500151
2017,3,4,4,0.03167164500001503
2017,3,4,8,1.5023789504131635e-14
2017,3,4,12,1.5023789504131635e-14
2017,3,4,16,0.22167949700001505
2017,3,4,20,0.6908961200000151
2017,3,4,24,0.6260267987500151
2017,3,5,4,0.03551242800001507
2017,3,5,8,1.506821468814923e-14
2017,3,5,12,1.506821468814923e-14
2017,3,5,16,0.19590572375001505
2017,3,5,20,0.581185609750015
2017,3,5,24,0.526465751000015
2017,3,6,4,0.033564086750015
2017,3,6,8,1.4997768651991983e-14
2017,3,6,12,1.4997768651991983e-14
2017,3,6,16,0.249449892750015
2017,3,6,20,0.723144079500015
2017,3,6,24,0.6505329392500151
2017,3,7,4,0.043881672000015054
2017,3,7,8,1.5058700814085668e-14
2017,3,7,12,1.5058700814085668e-14
2017,3,7,16,0.2927177405000151
2017,3,7,20,0.770515282000015
2017,3,7,24,0.6779797015000152
2017,3,8,4,0.0452956537500151
2017,3,8,8,1.5102285741419585e-14
2017,3,8,12,1.5102285741419585e-14
2017,3,8,16,0.2829692675000151
2017,3,8,20,0.7571854200000151
2017,3,8,24,0.7044334532500152
2017,3,9,4,0.05309504075001514
2017,3,9,8,1.514153386006356e-14
2017,3,9,12,1.514153386006356e-14
2017,3,9,16,0.27688247900001517
2017,3,9,20,0.7422112417500151
2017,3,9,24,0.666974233500015
2017,3,10,4,0.046027116500015064
2017,3,10,8,1.5067157591031055e-14
2017,3,10,12,1.5067157591031055e-14
2017,3,10,16,0.25901302050001507
2017,3,10,20,0.672967497000015
2017,3,10,24,0.574399355750015
2017,3,11,4,0.032156923250015
2017,3,11,8,1.4996033928516006e-14
2017,3,11,12,1.4996033928516006e-14
2017,3,11,16,0.230024315000015
2017,3,11,20,0.7156599357500151
2017,3,11,24,0.6471375022500151
2017,3,12,4,0.05105818875001519
2017,3,12,8,1.5188371393914935e-14
2017,3,12,12,1.5188371393914935e-14
2017,3,12,16,0.2411935017500152
2017,3,12,20,0.7288057375000151
2017,3,12,24,0.6990436460000151
2017,3,13,4,0.05915556450001502
2017,3,13,8,1.502855999369057e-14
2017,3,13,12,1.502855999369057e-14
2017,3,13,16,0.30804893925001503
2017,3,13,20,0.7875795995000151
2017,3,13,24,0.719722393250015
2017,3,14,4,0.06197241500001499
2017,3,14,8,1.4995383407212515e-14
2017,3,14,12,1.4995383407212515e-14
2017,3,14,16,0.322167333500015
2017,3,14,20,0.7867022495000152
2017,3,14,24,0.7253130295000152
2017,3,15,4,0.06456110525001524
2017,3,15,8,1.5236076289504297e-14
2017,3,15,12,1.5236076289504297e-14
2017,3,15,16,0.29169058825001526
2017,3,15,20,0.7501209140000152
2017,3,15,24,0.6795325212500152
2017,3,16,4,0.05543530550001513
2017,3,16,8,1.5130041317035214e-14
2017,3,16,12,1.5130041317035214e-14
2017,3,16,16,0.2970303160000151
2017,3,16,20,0.7631135940000151
2017,3,16,24,0.6899252307500151
2017,3,17,4,0.05803625875001506
2017,3,17,8,1.50563155693062e-14
2017,3,17,12,1.50563155693062e-14
2017,3,17,16,0.31559029425001506
2017,3,17,20,0.777463159750015
2017,3,17,24,0.718447925250015
2017,3,18,4,0.07078014650001493
2017,3,18,8,1.4927295510780425e-14
2017,3,18,12,1.4927295510780425e-14
2017,3,18,16,0.30047032675001495
2017,3,18,20,0.7455312585000149
2017,3,18,24,0.6806599930000148
2017,3,19,4,0.06647338225001473
2017,3,19,8,1.4733006481471023e-14
2017,3,19,12,1.4733006481471023e-14
2017,3,19,16,0.3020161235000147
2017,3,19,20,0.7162015100000146
2017,3,19,24,0.6502091137500148
2017,3,20,4,0.052858113000014695
2017,3,20,8,1.469202363935107e-14
2017,3,20,12,1.469202363935107e-14
2017,3,20,16,0.2510363712500147
2017,3,20,20,0.6656966635000148
2017,3,20,24,0.5730161387500147
2017,3,21,4,0.050018893750014684
2017,3,21,8,1.4684000543274678e-14
2017,3,21,12,1.4684000543274678e-14
2017,3,21,16,0.2427321642500147
2017,3,21,20,0.6516427807500149
2017,3,21,24,0.578609693500015
2017,3,22,4,0.05482583200001494
2017,3,22,8,1.4937270170767292e-14
2017,3,22,12,1.4937270170767292e-14
2017,3,22,16,0.23777925675001493
2017,3,22,20,0.627162670500015
2017,3,22,24,0.502802498500015
2017,3,23,4,0.03914642025001512
2017,3,23,8,1.5123319263565804e-14
2017,3,23,12,1.5123319263565804e-14
2017,3,23,16,0.2870019505000151
2017,3,23,20,0.7208473422500151
2017,3,23,24,0.6144269222500152
2017,3,24,4,0.06878439975001524
2017,3,24,8,1.5232606842552343e-14
2017,3,24,12,1.5232606842552343e-14
2017,3,24,16,0.30842155400001525
2017,3,24,20,0.7851420087500152
2017,3,24,24,0.7137996055000151
2017,3,25,4,0.07237893100001508
2017,3,25,8,1.508775743230828e-14
2017,3,25,12,1.508775743230828e-14
2017,3,25,16,0.2740645545000151
2017,3,25,20,0.6980169115000151
2017,3,25,24,0.6261241152500151
2017,3,26,4,0.07692022125001505
2017,3,26,8,1.50487261540988e-14
2017,3,26,12,1.50487261540988e-14
2017,3,26,16,0.29768130150001504
2017,3,26,20,0.721355310000015
2017,3,26,24,0.675596067250015
2017,3,27,4,0.08290909250001499
2017,3,27,8,1.498974555591559e-14
2017,3,27,12,1.498974555591559e-14
2017,3,27,16,0.322768306500015
2017,3,27,20,0.753895896000015
2017,3,27,24,0.6332859492500149
2017,3,28,4,0.07950293275001497
2017,3,28,8,1.4960255256823984e-14
2017,3,28,12,1.4960255256823984e-14
2017,3,28,16,0.272488740250015
2017,3,28,20,0.729088332000015
2017,3,28,24,0.628409884000015
2017,3,29,4,0.09322852450001495
2017,3,29,8,1.4942908022064216e-14
2017,3,29,12,1.4942908022064216e-14
2017,3,29,16,0.289894060500015
2017,3,29,20,0.7706703512500148
2017,3,29,24,0.7075956545000148
2017,3,30,4,0.09965844325001494
2017,3,30,8,1.494117329858824e-14
2017,3,30,12,1.494117329858824e-14
2017,3,30,16,0.31723142625001494
2017,3,30,20,0.742767603000015
2017,3,30,24,0.6654549712500151
2017,3,31,4,0.08506242000001499
2017,3,31,8,1.4982806662011683e-14
2017,3,31,12,1.4982806662011683e-14
2017,3,31,16,0.29778213875001497
2017,3,31,20,0.7306960205000149
2017,3,31,24,0.6265600400000149
2017,4,1,4,0.09447017795001494
2017,4,1,8,1.4949562855528328e-14
2017,4,1,12,1.4949562855528328e-14
2017,4,1,16,0.2940890430000149
2017,4,1,20,0.741154802250015
2017,4,1,24,0.6781149115000149
2017,4,2,4,0.11108733625001482
2017,4,2,8,1.4823212102221817e-14
2017,4,2,12,1.4823212102221817e-14
2017,4,2,16,0.29849166300001484
2017,4,2,20,0.741099282000015
2017,4,2,24,0.710855637250015
2017,4,3,4,0.12092007875001506
2017,4,3,8,1.5057672304329465e-14
2017,4,3,12,1.5057672304329465e-14
2017,4,3,16,0.36969688550001506
2017,4,3,20,0.8013284380000151
2017,4,3,24,0.6918116700000151
2017,4,4,4,0.10354389850001519
2017,4,4,8,1.518735082509261e-14
2017,4,4,12,1.518735082509261e-14
2017,4,4,16,0.3061874345000152
2017,4,4,20,0.7526371752500152
2017,4,4,24,0.6988216237500153
2017,4,5,4,0.10887378525001523
2017,4,5,8,1.522913739560039e-14
2017,4,5,12,1.522913739560039e-14
2017,4,5,16,0.39509988950001523
2017,4,5,20,0.8554173780000152
2017,4,5,24,0.7913407182500153
2017,4,6,4,0.11434086850001529
2017,4,6,8,1.528291382335567e-14
2017,4,6,12,1.528291382335567e-14
2017,4,6,16,0.36932608025001523
2017,4,6,20,0.7661535572500151
2017,4,6,24,0.6848861887500153
2017,4,7,4,0.09057436925001527
2017,4,7,8,1.5275974929451763e-14
2017,4,7,12,1.5275974929451763e-14
2017,4,7,16,0.3591173082500153
2017,4,7,20,0.7528100202500152
2017,4,7,24,0.6596298427500152
2017,4,8,4,0.08995684275001511
2017,4,8,8,1.5111719994386104e-14
2017,4,8,12,1.5111719994386104e-14
2017,4,8,16,0.35206553275001506
2017,4,8,20,0.774526486500015
2017,4,8,24,0.7148986415000151
2017,4,9,4,0.10646246725001512
2017,4,9,8,1.513225800225818e-14
2017,4,9,12,1.513225800225818e-14
2017,4,9,16,0.39452069325001515
2017,4,9,20,0.830898516500015
2017,4,9,24,0.7640862772500149
2017,4,10,4,0.12701051250001472
2017,4,10,8,1.4722831074675657e-14
2017,4,10,12,1.4722831074675657e-14
2017,4,10,16,0.38664875950001476
2017,4,10,20,0.8338153780000148
2017,4,10,24,0.769444092750015
2017,4,11,4,0.13095316000001508
2017,4,11,8,1.5082842100115363e-14
2017,4,11,12,1.5082842100115363e-14
2017,4,11,16,0.30872204975001505
2017,4,11,20,0.6977130880000151
2017,4,11,24,0.6093784782500153
2017,4,12,4,0.0973637092500155
2017,4,12,8,1.549545471861251e-14
2017,4,12,12,1.549545471861251e-14
2017,4,12,16,0.3077694675000155
2017,4,12,20,0.7304334515000157
2017,4,12,24,0.6723287530000157
2017,4,13,4,0.13178738400001563
2017,4,13,8,1.562948243592245e-14
2017,4,13,12,1.562948243592245e-14
2017,4,13,16,0.34194583125001565
2017,4,13,20,0.7924075707500158
2017,4,13,24,0.7325920885000157
2017,4,14,4,0.13513541225001557
2017,4,14,8,1.5584286451922856e-14
2017,4,14,12,1.5584286451922856e-14
2017,4,14,16,0.39745929925001555
2017,4,14,20,0.8346142925000156
2017,4,14,24,0.7622463360000158
2017,4,15,4,0.1483938495000158
2017,4,15,8,1.579723561706027e-14
2017,4,15,12,1.579723561706027e-14
2017,4,15,16,0.4261825752500158
2017,4,15,20,0.8568466610000158
2017,4,15,24,0.7862515747500158
2017,4,16,4,0.14052358500001585
2017,4,16,8,1.586277902651881e-14
2017,4,16,12,1.586277902651881e-14
2017,4,16,16,0.36974437275001587
2017,4,16,20,0.7839214735000157
2017,4,16,24,0.6795527627500157
2017,4,17,4,0.10637520975001577
2017,4,17,8,1.575922797816755e-14
2017,4,17,12,1.575922797816755e-14
2017,4,17,16,0.32865963550001576
2017,4,17,20,0.6967500515000157
2017,4,17,24,0.6122669925000157
2017,4,18,4,0.09512757675001574
2017,4,18,8,1.5735300567957036e-14
2017,4,18,12,1.5735300567957036e-14
2017,4,18,16,0.35693153250001575
2017,4,18,20,0.7480201215000156
2017,4,18,24,0.6774081345000156
2017,4,19,4,0.1227991740000155
2017,4,19,8,1.5507743472611274e-14
2017,4,19,12,1.5507743472611274e-14
2017,4,19,16,0.44196715000001546
2017,4,19,20,0.8561574605000154
2017,4,19,24,0.7954467772500157
2017,4,20,4,0.15289206550001552
2017,4,20,8,1.552671701062977e-14
2017,4,20,12,1.552671701062977e-14
2017,4,20,16,0.41577779750001553
2017,4,20,20,0.8302993262500155
2017,4,20,24,0.7429445997500156
2017,4,21,4,0.14883097950001561
2017,4,21,8,1.561345996069219e-14
2017,4,21,12,1.561345996069219e-14
2017,4,21,16,0.41870652325001556
2017,4,21,20,0.8402395620000155
2017,4,21,24,0.7904425852500153
2017,4,22,4,0.16725987875001533
2017,4,22,8,1.5326119279929218e-14
2017,4,22,12,1.5326119279929218e-14
2017,4,22,16,0.44497476250001533
2017,4,22,20,0.8584354670000152
2017,4,22,24,0.7967597465000152
2017,4,23,4,0.14655717450001518
2017,4,23,8,1.5188710207093836e-14
2017,4,23,12,1.5188710207093836e-14
2017,4,23,16,0.40509679550001515
2017,4,23,20,0.8209979540000154
2017,4,23,24,0.7572680697500155
2017,4,24,4,0.15170955475001557
2017,4,24,8,1.557681392726218e-14
2017,4,24,12,1.557681392726218e-14
2017,4,24,16,0.3677423540000156
2017,4,24,20,0.7249157532500156
2017,4,24,24,0.6436553722500157
2017,4,25,4,0.11810271200001568
2017,4,25,8,1.5678810246638752e-14
2017,4,25,12,1.5678810246638752e-14
2017,4,25,16,0.3534957867500157
2017,4,25,20,0.7319269145000158
2017,4,25,24,0.6765366392500158
2017,4,26,4,0.14558488950001577
2017,4,26,8,1.5772810574993246e-14
2017,4,26,12,1.5772810574993246e-14
2017,4,26,16,0.4106969937500158
2017,4,26,20,0.8072107990000158
2017,4,26,24,0.7240840352500157
2017,4,27,4,0.1360639282500158
2017,4,27,8,1.5787664144756297e-14
2017,4,27,12,1.5787664144756297e-14
2017,4,27,16,0.3882550470000158
2017,4,27,20,0.8049611260000158
2017,4,27,24,0.760940414000016
2017,4,28,4,0.17153763775001604
2017,4,28,8,1.605383577810149e-14
2017,4,28,12,1.605383577810149e-14
2017,4,28,16,0.417180659250016
2017,4,28,20,0.7643844200000159
2017,4,28,24,0.663406952250016
2017,4,29,4,0.14074843200001594
2017,4,29,8,1.595013184030325e-14
2017,4,29,12,1.595013184030325e-14
2017,4,29,16,0.34694647750001595
2017,4,29,20,0.7534296015000159
2017,4,29,24,0.7108446887500159
2017,4,30,4,0.17015741625001582
2017,4,30,8,1.581471498895981e-14
2017,4,30,12,1.581471498895981e-14
2017,4,30,16,0.45977897400001577
2017,4,30,20,0.882673713000016
2017,4,30,24,0.8316247195000159
2017,5,1,4,0.19728445175001585
2017,5,1,8,1.5863720927156155e-14
2017,5,1,12,1.5863720927156155e-14
2017,5,1,16,0.49333913675001584
2017,5,1,20,0.8747914750000159
2017,5,1,24,0.8331679530000158
2017,5,2,4,0.19702531500001574
2017,5,2,8,1.5739579778406565e-14
2017,5,2,12,1.5739579778406565e-14
2017,5,2,16,0.4499905892500157
2017,5,2,20,0.8242143152500158
2017,5,2,24,0.7507827920000157
2017,5,3,4,0.1796374817500157
2017,5,3,8,1.569577801063815e-14
2017,5,3,12,1.569577801063815e-14
2017,5,3,16,0.46971614725001565
2017,5,3,20,0.8581164205000156
2017,5,3,24,0.8158684955000157
2017,5,4,4,0.2066920132500158
2017,5,4,8,1.578706783356143e-14
2017,5,4,12,1.578706783356143e-14
2017,5,4,16,0.5071189552500157
2017,5,4,20,0.8719191037500157
2017,5,4,24,0.8200373347500157
2017,5,5,4,0.20004149700001575
2017,5,5,8,1.5733508246240646e-14
2017,5,5,12,1.5733508246240646e-14
2017,5,5,16,0.48846885300001575
2017,5,5,20,0.8308627460000155
2017,5,5,24,0.7603528032500155
2017,5,6,4,0.16204152800001556
2017,5,6,8,1.555136228126308e-14
2017,5,6,12,1.555136228126308e-14
2017,5,6,16,0.41142591950001556
2017,5,6,20,0.7536607680000156
2017,5,6,24,0.6628957170000155
2017,5,7,4,0.1410180362500155
2017,5,7,8,1.5495634289597326e-14
2017,5,7,12,1.5495634289597326e-14
2017,5,7,16,0.41951174900001553
2017,5,7,20,0.7988227732500155
2017,5,7,24,0.7377885742500156
2017,5,8,4,0.17332081375001565
2017,5,8,8,1.5651108881131748e-14
2017,5,8,12,1.5651108881131748e-14
2017,5,8,16,0.44434936375001566
2017,5,8,20,0.8124173235000157
2017,5,8,24,0.7319535832500156
2017,5,9,4,0.16555722275001566
2017,5,9,8,1.566281826459459e-14
2017,5,9,12,1.566281826459459e-14
2017,5,9,16,0.38256475900001563
2017,5,9,20,0.7474995455000157
2017,5,9,24,0.6547193687500156
2017,5,10,4,0.13952523350001544
2017,5,10,8,1.5442508383145537e-14
2017,5,10,12,1.5442508383145537e-14
2017,5,10,16,0.37840525550001547
2017,5,10,20,0.7722319015000154
2017,5,10,24,0.7084271672500153
2017,5,11,4,0.18099787025001526
2017,5,11,8,1.5264699226857914e-14
2017,5,11,12,1.5264699226857914e-14
2017,5,11,16,0.48458991500001525
2017,5,11,20,0.8565743990000152
2017,5,11,24,0.8196192180000154
2017,5,12,4,0.21474562600001534
2017,5,12,8,1.534362914501486e-14
2017,5,12,12,1.534362914501486e-14
2017,5,12,16,0.5374656987500154
2017,5,12,20,0.8766751777500154
2017,5,12,24,0.8346922835000152
2017,5,13,4,0.22119264950001527
2017,5,13,8,1.5283347504224665e-14
2017,5,13,12,1.5283347504224665e-14
2017,5,13,16,0.5110416255000153
2017,5,13,20,0.8783228615000152
2017,5,13,24,0.8405190607500153
2017,5,14,4,0.22616002050001544
2017,5,14,8,1.541692121187488e-14
2017,5,14,12,1.541692121187488e-14
2017,5,14,16,0.48962487200001537
2017,5,14,20,0.8445511095000154
2017,5,14,24,0.7454141432500154
2017,5,15,4,0.1611855600000154
2017,5,15,8,1.5409114956232983e-14
2017,5,15,12,1.5409114956232983e-14
2017,5,15,16,0.4700442455000154
2017,5,15,20,0.8322463237500155
2017,5,15,24,0.7327328885000155
2017,5,16,4,0.17352125500001547
2017,5,16,8,1.5475034448320102e-14
2017,5,16,12,1.5475034448320102e-14
2017,5,16,16,0.46798047975001544
2017,5,16,20,0.7944881605000155
2017,5,16,24,0.6815239275000153
2017,5,17,4,0.14574195175001536
2017,5,17,8,1.536964999715451e-14
2017,5,17,12,1.536964999715451e-14
2017,5,17,16,0.4457305300000154
2017,5,17,20,0.8187505955000155
2017,5,17,24,0.7404163580000156
2017,5,18,4,0.17106061150001553
2017,5,18,8,1.5525775109992423e-14
2017,5,18,12,1.5525775109992423e-14
2017,5,18,16,0.4430606537500155
2017,5,18,20,0.8082377035000157
2017,5,18,24,0.7635915825000157
2017,5,19,4,0.20473713750001565
2017,5,19,8,1.5638532135930916e-14
2017,5,19,12,1.5638532135930916e-14
2017,5,19,16,0.46155891750001565
2017,5,19,20,0.8302377535000157
2017,5,19,24,0.7874720267500158
2017,5,20,4,0.22034832175001595
2017,5,20,8,1.5949047638130764e-14
2017,5,20,12,1.5949047638130764e-14
2017,5,20,16,0.542780006000016
2017,5,20,20,0.885510179000016
2017,5,20,24,0.8332551480000163
2017,5,21,4,0.22977042450001633
2017,5,21,8,1.6339360420225546e-14
2017,5,21,12,1.6339360420225546e-14
2017,5,21,16,0.5022688965000164
2017,5,21,20,0.8236107765000162
2017,5,21,24,0.7419901160000162
2017,5,22,4,0.2059617092500162
2017,5,22,8,1.6220531862121135e-14
2017,5,22,12,1.6220531862121135e-14
2017,5,22,16,0.4850128747500162
2017,5,22,20,0.8478888005000164
2017,5,22,24,0.7735769285000164
2017,5,23,4,0.20955609700001643
2017,5,23,8,1.6433902849666282e-14
2017,5,23,12,1.6433902849666282e-14
2017,5,23,16,0.5189037115000164
2017,5,23,20,0.8595351700000162
2017,5,23,24,0.8191538632500164
2017,5,24,4,0.23288075525001645
2017,5,24,8,1.6454719531378004e-14
2017,5,24,12,1.0375001645471953e-07
2017,5,24,16,0.5395342690000163
2017,5,24,20,0.8515916032500164
2017,5,24,24,0.8013227622500164
2017,5,25,4,0.21707645975001658
2017,5,25,8,1.658742587729023e-14
2017,5,25,12,2.8250001658742587e-07
2017,5,25,16,0.5195459135000167
2017,5,25,20,0.8431171900000167
2017,5,25,24,0.7811358727500166
2017,5,26,4,0.21568779150001674
2017,5,26,8,1.676089822488791e-14
2017,5,26,12,2.445000167608982e-07
2017,5,26,16,0.48435417875001674
2017,5,26,20,0.8352593155000169
2017,5,26,24,0.7992503572500167
2017,5,27,4,0.22921504850001664
2017,5,27,8,1.6653345369377348e-14
2017,5,27,12,2.6500001665334537e-07
2017,5,27,16,0.5341565602500166
2017,5,27,20,0.8612198952500164
2017,5,27,24,0.8090001515000165
2017,5,28,4,0.2456204437500164
2017,5,28,8,1.6427831317500363e-14
2017,5,28,12,8.825000164278313e-07
2017,5,28,16,0.5654586287500165
2017,5,28,20,0.8775374980000166
2017,5,28,24,0.8264849587500165
2017,5,29,4,0.2504400042500165
2017,5,29,8,1.6497220256539435e-14
2017,5,29,12,1.1525000164972202e-06
2017,5,29,16,0.5186447330000165
2017,5,29,20,0.8246928190000165
2017,5,29,24,0.7414932875000166
2017,5,30,4,0.20074513050001666
2017,5,30,8,1.6665488433709186e-14
2017,5,30,12,1.3825000166654885e-06
2017,5,30,16,0.4807910862500167
2017,5,30,20,0.7905961955000166
2017,5,30,24,0.6789708602500166
2017,5,31,4,0.17709127725001667
2017,5,31,8,1.6678498859779012e-14
2017,5,31,12,3.625000166784989e-07
2017,5,31,16,0.3618484385000167
2017,5,31,20,0.6135145945000167
2017,5,31,24,0.5198638695000166
2017,6,1,4,0.1349550425000166
2017,6,1,8,1.660824255900195e-14
2017,6,1,12,1.7300000166082425e-06
2017,6,1,16,0.43573442275001656
2017,6,1,20,0.7347550317500167
2017,6,1,24,0.5974537815000167
2017,6,2,4,0.16639110005001675
2017,6,2,8,1.6750966479031223e-14
2017,6,2,12,1.2125000167509666e-06
2017,6,2,16,0.42149679750001673
2017,6,2,20,0.7282310630000167
2017,6,2,24,0.6407217667500168
2017,6,3,4,0.19334431300001684
2017,6,3,8,1.6838960781306866e-14
2017,6,3,12,5.2250016838960776e-08
2017,6,3,16,0.4426647125000168
2017,6,3,20,0.7523800657500167
2017,6,3,24,0.6826156705000166
2017,6,4,4,0.2150214177500165
2017,6,4,8,1.6525030201082366e-14
2017,6,4,12,1.3875000165250303e-06
2017,6,4,16,0.5264621917500165
2017,6,4,20,0.8338779507500165
2017,6,4,24,0.7833590392500164
2017,6,5,4,0.24017332175001635
2017,6,5,8,1.6352782133730823e-14
2017,6,5,12,2.8500000163527823e-06
2017,6,5,16,0.5416071585000164
2017,6,5,20,0.8374880465000163
2017,6,5,24,0.7861902595000163
2017,6,6,4,0.2394871457500164
2017,6,6,8,1.642311784384669e-14
2017,6,6,12,1.6450000164231177e-06
2017,6,6,16,0.5098205997500165
2017,6,6,20,0.8034479682500163
2017,6,6,24,0.6994291585000163
2017,6,7,4,0.21220332225001637
2017,6,7,8,1.636898507991841e-14
2017,6,7,12,5.57500016368985e-07
2017,6,7,16,0.4754725630000164
2017,6,7,20,0.7739414370000164
2017,6,7,24,0.6710421842500163
2017,6,8,4,0.19322832925001632
2017,6,8,8,1.6313339568085894e-14
2017,6,8,12,4.625000163133396e-07
2017,6,8,16,0.46950691325001626
2017,6,8,20,0.7849992377500163
2017,6,8,24,0.7133550847500163
2017,6,9,4,0.2215945327500165
2017,6,9,8,1.650591568501771e-14
2017,6,9,12,2.1875000165059157e-06
2017,6,9,16,0.5243761480000165
2017,6,9,20,0.8364504100000164
2017,6,9,24,0.8071401790000164
2017,6,10,4,0.2607517190000163
2017,6,10,8,1.630319994843255e-14
2017,6,10,12,3.2000000163031996e-06
2017,6,10,16,0.5506855850000163
2017,6,10,20,0.8533912890000164
2017,6,10,24,0.8048775130000164
2017,6,11,4,0.24356111925001653
2017,6,11,8,1.6512288575624395e-14
2017,6,11,12,3.2000000165122884e-06
2017,6,11,16,0.5297085215000165
2017,6,11,20,0.8495102875000167
2017,6,11,24,0.8080903755000167
2017,6,12,4,0.23393642850001664
2017,6,12,8,1.6658791764758414e-14
2017,6,12,12,3.4500000166587922e-06
2017,6,12,16,0.5191712097500166
2017,6,12,20,0.8333096242500169
2017,6,12,24,0.794870023250017
2017,6,13,4,0.24382901600001705
2017,6,13,8,1.7038181977589012e-14
2017,6,13,12,4.050000017038182e-06
2017,6,13,16,0.542284316250017
2017,6,13,20,0.8657904712500171
2017,6,13,24,0.8208628717500169
2017,6,14,4,0.2564699250000168
2017,6,14,8,1.6812005334189038e-14
2017,6,14,12,4.625000016812005e-06
2017,6,14,16,0.5722505297500169
2017,6,14,20,0.8672034967500167
2017,6,14,24,0.8265839195000169
2017,6,15,4,0.25366074425001695
2017,6,15,8,1.695700625745154e-14
2017,6,15,12,4.275000016957007e-06
2017,6,15,16,0.537947225000017
2017,6,15,20,0.8440694997500169
2017,6,15,24,0.7955951850000169
2017,6,16,4,0.2578274815000168
2017,6,16,8,1.678366212946625e-14
2017,6,16,12,4.175000016783662e-06
2017,6,16,16,0.5443950507500167
2017,6,16,20,0.8418037557500168
2017,6,16,24,0.8012389177500165
2017,6,17,4,0.2484597627500165
2017,6,17,8,1.6495816722945835e-14
2017,6,17,12,5.050000016495817e-06
2017,6,17,16,0.5409850055000166
2017,6,17,20,0.8294299960000164
2017,6,17,24,0.7591569620000163
2017,6,18,4,0.23650859525001633
2017,6,18,8,1.6320791022802008e-14
2017,6,18,12,8.250000163207911e-07
2017,6,18,16,0.5197050002500163
2017,6,18,20,0.8303955987500163
2017,6,18,24,0.7828086040000166
2017,6,19,4,0.24617738250001678
2017,6,19,8,1.6776057467665802e-14
2017,6,19,12,4.4250000167760576e-06
2017,6,19,16,0.5109479490000168
2017,6,19,20,0.8102411725000167
2017,6,19,24,0.7551989680000166
2017,6,20,4,0.23361926075001677
2017,6,20,8,1.6754409317237232e-14
2017,6,20,12,4.125000016754409e-06
2017,6,20,16,0.5040948790000167
2017,6,20,20,0.7979845340000167
2017,6,20,24,0.7587038767500169
2017,6,21,4,0.2333058350000169
2017,6,21,8,1.6877877921826702e-14
2017,6,21,12,3.6250000168778777e-06
2017,6,21,16,0.5203779830000168
2017,6,21,20,0.8090562792500167
2017,6,21,24,0.7595806957500166
2017,6,22,4,0.2291788787500166
2017,6,22,8,1.6605632638733224e-14
