BEGIN_DATA,,,,
Year,Month,Day,Hour,Demand
2018,1,24,22,463762
2018,1,24,23,477263
2018,1,24,24,495104
2018,1,25,1,508124
2018,1,25,2,511541
2018,1,25,3,503186
2018,1,25,4,485604
2018,1,25,5,465868
2018,1,25,6,449392
2018,1,25,7,439354
2018,1,25,8,434965
2018,1,25,9,434808
2018,1,25,10,441671
2018,1,25,11,458118
2018,1,25,12,493509
2018,1,25,13,526598
2018,1,25,14,534284
2018,1,25,15,525503
2018,1,25,16,510217
2018,1,25,17,493515
2018,1,25,18,479126
2018,1,25,19,468337
2018,1,25,20,460731
2018,1,25,21,456150
2018,1,25,22,457915
2018,1,25,23,469892
2018,1,25,24,490192
2018,1,26,1,505023
2018,1,26,2,510234
2018,1,26,3,503161
2018,1,26,4,486375
2018,1,26,5,466328
2018,1,26,6,450145
2018,1,26,7,438558
2018,1,26,8,432217
2018,1,26,9,430900
2018,1,26,10,434079
2018,1,26,11,450329
2018,1,26,12,480405
2018,1,26,13,509434
2018,1,26,14,515285
2018,1,26,15,507658
2018,1,26,16,494741
2018,1,26,17,479566
2018,1,26,18,466387
2018,1,26,19,456414
2018,1,26,20,448753
2018,1,26,21,443206
2018,1,26,22,443333
2018,1,26,23,452975
2018,1,26,24,467494
2018,1,27,1,472917
2018,1,27,2,473006
2018,1,27,3,464316
2018,1,27,4,449161
2018,1,27,5,432097
2018,1,27,6,412665
2018,1,27,7,399047
2018,1,27,8,389457
2018,1,27,9,384629
2018,1,27,10,382829
2018,1,27,11,386274
2018,1,27,12,396553
2018,1,27,13,410769
2018,1,27,14,424694
2018,1,27,15,433636
2018,1,27,16,435933
2018,1,27,17,432851
2018,1,27,18,427288
2018,1,27,19,419813
2018,1,27,20,414701
2018,1,27,21,410738
2018,1,27,22,410464
2018,1,27,23,418117
2018,1,27,24,429939
2018,1,28,1,435973
2018,1,28,2,436173
2018,1,28,3,428448
2018,1,28,4,415973
2018,1,28,5,401891
2018,1,28,6,387117
2018,1,28,7,375054
2018,1,28,8,366704
2018,1,28,9,362429
2018,1,28,10,362438
2018,1,28,11,365247
2018,1,28,12,373275
2018,1,28,13,386098
2018,1,28,14,401214
2018,1,28,15,413545
2018,1,28,16,418124
2018,1,28,17,416074
2018,1,28,18,413656
2018,1,28,19,409975
2018,1,28,20,406570
2018,1,28,21,405177
2018,1,28,22,408320
2018,1,28,23,420506
2018,1,28,24,437385
2018,1,29,1,448209
2018,1,29,2,450020
2018,1,29,3,442994
2018,1,29,4,428047
2018,1,29,5,410562
2018,1,29,6,394700
2018,1,29,7,383714
2018,1,29,8,378614
2018,1,29,9,376749
2018,1,29,10,380957
2018,1,29,11,398373
2018,1,29,12,433695
2018,1,29,13,468314
2018,1,29,14,483939
2018,1,29,15,488360
2018,1,29,16,486984
2018,1,29,17,481385
2018,1,29,18,474808
2018,1,29,19,470363
2018,1,29,20,466469
2018,1,29,21,464067
2018,1,29,22,467087
2018,1,29,23,478658
2018,1,29,24,496555
2018,1,30,1,508501
2018,1,30,2,509823
2018,1,30,3,500092
2018,1,30,4,481614
2018,1,30,5,461925
2018,1,30,6,445456
2018,1,30,7,433950
2018,1,30,8,428573
2018,1,30,9,427907
2018,1,30,10,433381
2018,1,30,11,449351
2018,1,30,12,484284
2018,1,30,13,518122
2018,1,30,14,530502
2018,1,30,15,530692
2018,1,30,16,523290
2018,1,30,17,511701
2018,1,30,18,498691
2018,1,30,19,488155
2018,1,30,20,480447
2018,1,30,21,475590
2018,1,30,22,478778
2018,1,30,23,493891
2018,1,30,24,515707
2018,1,31,1,530728
2018,1,31,2,535215
2018,1,31,3,526271
2018,1,31,4,508646
2018,1,31,5,488965
2018,1,31,6,472599
2018,1,31,7,460662
2018,1,31,8,455121
2018,1,31,9,454342
2018,1,31,10,459638
2018,1,31,11,475558
2018,1,31,12,509638
2018,1,31,13,538953
2018,1,31,14,542299
2018,1,31,15,530485
2018,1,31,16,513814
2018,1,31,17,495354
2018,1,31,18,478862
2018,1,31,19,467870
2018,1,31,20,461012
2018,1,31,21,457248
2018,1,31,22,459588
2018,1,31,23,472152
2018,1,31,24,490388
2018,2,1,1,501070
2018,2,1,2,502344
2018,2,1,3,492567
2018,2,1,4,473565
2018,2,1,5,452546
2018,2,1,6,433247
2018,2,1,7,419545
2018,2,1,8,411313
2018,2,1,9,408623
2018,2,1,10,411263
2018,2,1,11,424400
2018,2,1,12,454926
2018,2,1,13,482994
2018,2,1,14,490456
2018,2,1,15,488610
2018,2,1,16,483586
2018,2,1,17,475833
2018,2,1,18,469071
2018,2,1,19,465028
2018,2,1,20,462529
2018,2,1,21,460896
2018,2,1,22,463633
2018,2,1,23,472552
2018,2,1,24,487234
2018,2,2,1,497056
2018,2,2,2,497665
2018,2,2,3,489166
2018,2,2,4,471922
2018,2,2,5,452071
2018,2,2,6,434596
2018,2,2,7,422612
2018,2,2,8,416306
2018,2,2,9,415414
2018,2,2,10,421001
2018,2,2,11,436381
2018,2,2,12,470218
2018,2,2,13,502839
2018,2,2,14,517076
2018,2,2,15,519886
2018,2,2,16,515927
2018,2,2,17,508249
2018,2,2,18,499388
2018,2,2,19,491048
2018,2,2,20,484635
2018,2,2,21,480714
2018,2,2,22,483025
2018,2,2,23,495437
2018,2,2,24,513914
2018,2,3,1,523928
2018,2,3,2,526169
2018,2,3,3,520303
2018,2,3,4,506147
2018,2,3,5,488234
2018,2,3,6,473716
2018,2,3,7,460939
2018,2,3,8,452606
2018,2,3,9,448812
2018,2,3,10,448394
2018,2,3,11,453581
2018,2,3,12,464973
2018,2,3,13,479971
2018,2,3,14,492446
2018,2,3,15,497214
2018,2,3,16,492854
2018,2,3,17,483671
2018,2,3,18,473485
2018,2,3,19,461788
2018,2,3,20,452180
2018,2,3,21,447529
2018,2,3,22,448926
2018,2,3,23,459144
2018,2,3,24,474910
2018,2,4,1,482257
2018,2,4,2,482538
2018,2,4,3,474338
2018,2,4,4,459326
2018,2,4,5,441943
2018,2,4,6,425249
2018,2,4,7,411592
2018,2,4,8,401543
2018,2,4,9,396341
2018,2,4,10,395385
2018,2,4,11,398204
2018,2,4,12,405310
2018,2,4,13,417355
2018,2,4,14,431720
2018,2,4,15,445739
2018,2,4,16,452726
2018,2,4,17,454479
2018,2,4,18,455253
2018,2,4,19,454479
2018,2,4,20,453685
2018,2,4,21,453377
2018,2,4,22,455552
2018,2,4,23,464015
2018,2,4,24,470182
2018,2,5,1,471427
2018,2,5,2,471280
2018,2,5,3,467108
2018,2,5,4,458228
2018,2,5,5,448115
2018,2,5,6,430775
2018,2,5,7,417792
2018,2,5,8,412116
2018,2,5,9,412264
2018,2,5,10,418481
2018,2,5,11,437134
2018,2,5,12,471359
2018,2,5,13,502913
2018,2,5,14,517058
2018,2,5,15,517641
2018,2,5,16,513011
2018,2,5,17,503393
2018,2,5,18,493266
2018,2,5,19,485390
2018,2,5,20,478556
2018,2,5,21,474575
2018,2,5,22,476833
2018,2,5,23,489077
2018,2,5,24,510374
2018,2,6,1,523041
2018,2,6,2,524235
2018,2,6,3,514300
2018,2,6,4,493841
2018,2,6,5,471176
2018,2,6,6,451936
2018,2,6,7,439383
2018,2,6,8,431055
2018,2,6,9,427838
2018,2,6,10,430134
2018,2,6,11,444766
2018,2,6,12,475349
2018,2,6,13,502542
2018,2,6,14,510959
2018,2,6,15,510620
2018,2,6,16,505904
2018,2,6,17,496943
2018,2,6,18,487563
2018,2,6,19,481936
2018,2,6,20,478454
2018,2,6,21,477077
2018,2,6,22,479005
2018,2,6,23,489335
2018,2,6,24,506742
2018,2,7,1,515891
2018,2,7,2,515435
2018,2,7,3,504295
2018,2,7,4,483926
2018,2,7,5,460513
2018,2,7,6,440967
2018,2,7,7,426779
2018,2,7,8,418082
2018,2,7,9,415058
2018,2,7,10,417486
2018,2,7,11,429706
2018,2,7,12,457452
2018,2,7,13,486640
2018,2,7,14,501152
2018,2,7,15,508657
2018,2,7,16,510597
2018,2,7,17,507304
2018,2,7,18,502263
2018,2,7,19,497295
2018,2,7,20,492462
2018,2,7,21,489434
2018,2,7,22,490489
2018,2,7,23,498565
2018,2,7,24,512191
2018,2,8,1,521839
2018,2,8,2,521267
2018,2,8,3,511382
2018,2,8,4,491209
2018,2,8,5,469588
2018,2,8,6,451116
2018,2,8,7,439306
2018,2,8,8,432353
2018,2,8,9,431533
2018,2,8,10,436174
2018,2,8,11,451641
2018,2,8,12,484928
2018,2,8,13,516291
2018,2,8,14,527204
2018,2,8,15,523801
2018,2,8,16,514014
2018,2,8,17,500547
2018,2,8,18,487608
2018,2,8,19,477942
2018,2,8,20,469645
2018,2,8,21,465344
2018,2,8,22,466103
2018,2,8,23,476436
2018,2,8,24,495465
2018,2,9,1,509919
2018,2,9,2,513753
2018,2,9,3,505892
2018,2,9,4,488823
2018,2,9,5,467883
2018,2,9,6,449084
2018,2,9,7,436953
2018,2,9,8,429874
2018,2,9,9,427368
2018,2,9,10,430605
2018,2,9,11,444316
2018,2,9,12,474542
2018,2,9,13,501373
2018,2,9,14,508332
2018,2,9,15,505011
2018,2,9,16,497021
2018,2,9,17,485379
2018,2,9,18,475194
2018,2,9,19,466700
2018,2,9,20,460052
2018,2,9,21,455558
2018,2,9,22,455168
2018,2,9,23,461993
2018,2,9,24,474115
2018,2,10,1,480459
2018,2,10,2,478106
2018,2,10,3,468837
2018,2,10,4,452980
2018,2,10,5,433712
2018,2,10,6,414567
2018,2,10,7,399236
2018,2,10,8,389532
2018,2,10,9,384891
2018,2,10,10,383333
2018,2,10,11,385980
2018,2,10,12,395589
2018,2,10,13,409727
2018,2,10,14,427100
2018,2,10,15,443115
2018,2,10,16,453839
2018,2,10,17,457604
2018,2,10,18,456752
2018,2,10,19,453635
2018,2,10,20,447931
2018,2,10,21,446045
2018,2,10,22,446481
2018,2,10,23,451851
2018,2,10,24,461311
2018,2,11,1,465772
2018,2,11,2,464256
2018,2,11,3,457263
2018,2,11,4,442868
2018,2,11,5,426744
2018,2,11,6,410796
2018,2,11,7,397451
2018,2,11,8,389249
2018,2,11,9,383920
2018,2,11,10,381837
2018,2,11,11,384667
2018,2,11,12,391888
2018,2,11,13,403305
2018,2,11,14,419469
2018,2,11,15,437029
2018,2,11,16,448028
2018,2,11,17,452952
2018,2,11,18,453735
2018,2,11,19,451523
2018,2,11,20,447623
2018,2,11,21,444593
2018,2,11,22,445892
2018,2,11,23,454512
2018,2,11,24,468946
2018,2,12,1,480649
2018,2,12,2,481518
2018,2,12,3,474684
2018,2,12,4,457450
2018,2,12,5,436826
2018,2,12,6,419795
2018,2,12,7,407607
2018,2,12,8,400761
2018,2,12,9,398940
2018,2,12,10,401648
2018,2,12,11,418897
2018,2,12,12,452291
2018,2,12,13,484626
2018,2,12,14,500254
2018,2,12,15,507701
2018,2,12,16,509889
2018,2,12,17,506511
2018,2,12,18,498827
2018,2,12,19,489384
2018,2,12,20,480957
2018,2,12,21,475422
2018,2,12,22,474828
2018,2,12,23,483205
2018,2,12,24,501862
2018,2,13,1,515368
2018,2,13,2,517921
2018,2,13,3,509741
2018,2,13,4,489804
2018,2,13,5,465827
2018,2,13,6,445245
2018,2,13,7,431929
2018,2,13,8,423932
2018,2,13,9,420254
2018,2,13,10,423346
2018,2,13,11,438235
2018,2,13,12,469717
2018,2,13,13,497146
2018,2,13,14,505634
2018,2,13,15,507817
2018,2,13,16,504524
2018,2,13,17,495799
2018,2,13,18,486221
2018,2,13,19,477955
2018,2,13,20,471919
2018,2,13,21,467971
2018,2,13,22,468612
2018,2,13,23,476923
2018,2,13,24,491814
2018,2,14,1,501841
2018,2,14,2,502254
2018,2,14,3,492801
2018,2,14,4,471850
2018,2,14,5,447711
2018,2,14,6,425410
2018,2,14,7,409870
2018,2,14,8,400153
2018,2,14,9,395612
2018,2,14,10,396590
2018,2,14,11,409662
2018,2,14,12,439320
2018,2,14,13,465389
2018,2,14,14,473110
2018,2,14,15,474688
2018,2,14,16,472747
2018,2,14,17,466967
2018,2,14,18,458758
2018,2,14,19,453006
2018,2,14,20,448206
2018,2,14,21,446187
2018,2,14,22,446472
2018,2,14,23,453004
2018,2,14,24,463366
2018,2,15,1,468875
2018,2,15,2,467358
2018,2,15,3,457650
2018,2,15,4,437778
2018,2,15,5,414456
2018,2,15,6,393458
2018,2,15,7,377146
2018,2,15,8,366982
2018,2,15,9,361080
2018,2,15,10,361072
2018,2,15,11,370706
2018,2,15,12,397139
2018,2,15,13,423589
2018,2,15,14,435754
2018,2,15,15,442917
2018,2,15,16,446424
2018,2,15,17,445350
2018,2,15,18,444140
2018,2,15,19,442957
2018,2,15,20,441642
2018,2,15,21,440180
2018,2,15,22,441271
2018,2,15,23,445347
2018,2,15,24,455015
2018,2,16,1,462232
2018,2,16,2,461600
2018,2,16,3,450884
2018,2,16,4,430766
2018,2,16,5,407806
2018,2,16,6,386597
2018,2,16,7,370997
2018,2,16,8,359643
2018,2,16,9,354549
2018,2,16,10,355978
2018,2,16,11,365725
2018,2,16,12,391076
2018,2,16,13,418751
2018,2,16,14,435372
2018,2,16,15,447355
2018,2,16,16,454504
2018,2,16,17,455954
2018,2,16,18,455422
2018,2,16,19,454407
2018,2,16,20,452447
2018,2,16,21,450867
2018,2,16,22,450179
2018,2,16,23,453634
2018,2,16,24,460496
2018,2,17,1,465886
2018,2,17,2,463950
2018,2,17,3,455971
2018,2,17,4,440372
2018,2,17,5,421176
2018,2,17,6,403751
2018,2,17,7,390442
2018,2,17,8,380966
2018,2,17,9,375519
2018,2,17,10,374210
2018,2,17,11,377400
2018,2,17,12,387458
2018,2,17,13,402301
2018,2,17,14,417217
2018,2,17,15,430664
2018,2,17,16,438342
2018,2,17,17,440269
2018,2,17,18,438473
2018,2,17,19,436592
2018,2,17,20,434013
2018,2,17,21,431967
2018,2,17,22,432571
2018,2,17,23,437191
2018,2,17,24,444471
2018,2,18,1,450973
2018,2,18,2,450052
2018,2,18,3,442921
2018,2,18,4,429288
2018,2,18,5,412600
2018,2,18,6,395881
2018,2,18,7,383428
2018,2,18,8,374790
2018,2,18,9,369939
