BEGIN_DATA
year,month,day,hour,demand (MW)
2015,7,11,16,15700
2015,7,11,17,16345
2015,7,11,18,16781
2015,7,11,19,17103
2015,7,11,20,17407
2015,7,11,21,17806
2015,7,11,22,18196
2015,7,11,23,18480
2015,7,11,24,18400
2015,7,12,1,17888
2015,7,12,2,17515
2015,7,12,3,17081
2015,7,12,4,15884
2015,7,12,5,14587
2015,7,12,6,13361
2015,7,12,7,12462
2015,7,12,8,12165
2015,7,12,9,12151
2015,7,12,10,12149
2015,7,12,11,11991
2015,7,12,12,12480
2015,7,12,13,13251
2015,7,12,14,14056
2015,7,12,15,14866
2015,7,12,16,16020
2015,7,12,17,17041
2015,7,12,18,17832
2015,7,12,19,18371
2015,7,12,20,18827
2015,7,12,21,19319
2015,7,12,22,19763
2015,7,12,23,20069
2015,7,12,24,19963
2015,7,13,1,19591
2015,7,13,2,19468
2015,7,13,3,19004
2015,7,13,4,17433
2015,7,13,5,15685
2015,7,13,6,14398
2015,7,13,7,13699
2015,7,13,8,13808
2015,7,13,9,13584
2015,7,13,10,13672
2015,7,13,11,14027
2015,7,13,12,14903
2015,7,13,13,16424
2015,7,13,14,17567
2015,7,13,15,18480
2015,7,13,16,19336
2015,7,13,17,20003
2015,7,13,18,20500
2015,7,13,19,20915
2015,7,13,20,20990
2015,7,13,21,20975
2015,7,13,22,21027
2015,7,13,23,20950
2015,7,13,24,20481
2015,7,14,1,19759
2015,7,14,2,19266
2015,7,14,3,18457
2015,7,14,4,16655
2015,7,14,5,14902
2015,7,14,6,13601
2015,7,14,7,13335
2015,7,14,8,13262
2015,7,14,9,13293
2015,7,14,10,13456
2015,7,14,11,14058
2015,7,14,12,14655
2015,7,14,13,16011
2015,7,14,14,17114
2015,7,14,15,17975
2015,7,14,16,18632
2015,7,14,17,18972
2015,7,14,18,19170
2015,7,14,19,19616
2015,7,14,20,19905
2015,7,14,21,19930
2015,7,14,22,19759
2015,7,14,23,19637
2015,7,14,24,19536
2015,7,15,1,19221
2015,7,15,2,19165
2015,7,15,3,18545
2015,7,15,4,17080
2015,7,15,5,15631
2015,7,15,6,14560
2015,7,15,7,14361
2015,7,15,8,14373
2015,7,15,9,14277
2015,7,15,10,14405
2015,7,15,11,14846
2015,7,15,12,15716
2015,7,15,13,16837
2015,7,15,14,17893
2015,7,15,15,18763
2015,7,15,16,19580
2015,7,15,17,20169
2015,7,15,18,20539
2015,7,15,19,20904
2015,7,15,20,20974
2015,7,15,21,20839
2015,7,15,22,20668
2015,7,15,23,20289
2015,7,15,24,19627
2015,7,16,1,18847
2015,7,16,2,18333
2015,7,16,3,17428
2015,7,16,4,15874
2015,7,16,5,14342
2015,7,16,6,13540
2015,7,16,7,13094
2015,7,16,8,12970
2015,7,16,9,12754
2015,7,16,10,12799
2015,7,16,11,13168
2015,7,16,12,13305
2015,7,16,13,14393
2015,7,16,14,14873
