status,value,system_cost,co2_emissions,main mean demand,main energy weighted price,ev1 mean demand,ev1 energy weighted price,ev2 mean demand,ev2 energy weighted price,price closure,scenario,demand series,demand_ev1 series,demand_ev2 series,lost_load dispatch,main_node_curtailment dispatch,fossgas capacity,fossgas dispatch,solar series,solar capacity,wind series,wind capacity,storage_ev1 capacity,storage_ev1 dispatch,storage_ev1 stored,storage_ev2 capacity,storage_ev2 dispatch,storage_ev2 stored,storage capacity,storage dispatch,storage stored,transfer capacity,transfer dispatch,fossgas curtailment,ev demand,total demand,ev load fraction
optimal,7892.684484936206,0.8985296544781656,0,1,0.8985296544781632,9.999999000000001e-11,0,9.999999999999999e-18,0.7632600156851577,2.331468351712829e-15,Mike_EV\Looping_Sol_Bat_evLoad0p0_pctEVLoad20p0\Looping_Sol_Bat_evLoad0p0_pctEVLoad20p0_20220317-153707.xlsx,1.0,9.999999000000001e-11,9.999999999999999e-18,0.01847573834428093,3.134849101146233,0.0,0.0,0.1201540762750455,34.70658662703971,0.2721436232923498,0.0,2.22349977765e-08,9.99998524854619e-11,0.0,2.2235e-15,0.0,0.0,29.44240447987698,0.4833809024845544,4.99543784115725,0.0,0.0,0.0,1.9999998000000002e-10,1.0000000002,1.9999997996000002e-10
optimal,7892.684468857811,0.8985296526477472,0,1,0.8985296544781632,9.000000000000003e-11,0,1e-11,0.7632600156851576,-1.838048602209597e-09,Mike_EV\Looping_Sol_Bat_evLoad0p0_pctEVLoad20p1\Looping_Sol_Bat_evLoad0p0_pctEVLoad20p1_20220317-154001.xlsx,1.0,9.000000000000003e-11,1e-11,0.01847573830108948,3.134849093019634,0.0,0.0,0.1201540762750455,34.706586558106,0.2721436232923498,0.0,2.00115e-08,8.999987623690333e-11,0.0,2.2235e-09,2.023274364741926e-10,0.0,29.44240442385338,0.4833809024219127,4.995437844000347,0.0,1.923294975518488e-10,0.0,1.8000000000000005e-10,1.00000000018,1.7999999996760006e-10
optimal,7892.684468857811,0.8985296526477472,0,1,0.8985296544781632,8.999999999999999e-11,0,1e-11,0.7632600156851576,-1.838048602209597e-09,Mike_EV\Looping_Sol_Bat_evLoad0p0_pctEVLoad20p1\Looping_Sol_Bat_evLoad0p0_pctEVLoad20p1_20220317-163042.xlsx,1.0,8.999999999999999e-11,1e-11,0.01847573830108948,3.134849093019634,0.0,0.0,0.1201540762750455,34.706586558106,0.2721436232923498,0.0,2.00115e-08,8.999987623690333e-11,0.0,2.2235e-09,2.023274364741926e-10,0.0,29.44240442385338,0.4833809024219127,4.995437844000347,0.0,1.923294975518488e-10,0.0,1.7999999999999997e-10,1.00000000018,1.7999999996759998e-10
optimal,7892.684452779415,0.8985296508173286,0,1,0.8985296544781632,8e-11,0,2e-11,0.7632600156851576,-3.676099868954452e-09,Mike_EV\Looping_Sol_Bat_evLoad0p0_pctEVLoad20p2\Looping_Sol_Bat_evLoad0p0_pctEVLoad20p2_20220317-154244.xlsx,1.0,8e-11,2e-11,0.01847573825789802,3.134849084893037,0.0,0.0,0.1201540762750455,34.7065864891723,0.2721436232923498,0.0,1.7788e-08,7.999987952160783e-11,0.0,4.447e-09,4.046575386262652e-10,0.0,29.44240436782978,0.4833809023592711,4.995437846843443,0.0,3.846589951036976e-10,0.0,1.6e-10,1.00000000016,1.599999999744e-10
optimal,7892.684452779415,0.8985296508173286,0,1,0.8985296544781632,8.000000000000002e-11,0,2e-11,0.7632600156851576,-3.676099868954452e-09,Mike_EV\Looping_Sol_Bat_evLoad0p0_pctEVLoad20p2\Looping_Sol_Bat_evLoad0p0_pctEVLoad20p2_20220317-163331.xlsx,1.0,8.000000000000002e-11,2e-11,0.01847573825789802,3.134849084893037,0.0,0.0,0.1201540762750455,34.7065864891723,0.2721436232923498,0.0,1.7788e-08,7.999987952160784e-11,0.0,4.447e-09,4.046575386262652e-10,0.0,29.44240436782978,0.4833809023592711,4.995437846843443,0.0,3.846589951036976e-10,0.0,1.6000000000000004e-10,1.00000000016,1.5999999997440004e-10
optimal,7892.684436701018,0.8985296489869101,0,1,0.8985296544781632,7e-11,0,3e-11,0.7632600156851577,-5.514150913654703e-09,Mike_EV\Looping_Sol_Bat_evLoad0p0_pctEVLoad20p3\Looping_Sol_Bat_evLoad0p0_pctEVLoad20p3_20220317-154534.xlsx,1.0,7e-11,3e-11,0.01847573821470657,3.134849076766439,0.0,0.0,0.1201540762750455,34.70658642023861,0.2721436232923498,0.0,1.55645e-08,6.999989458140686e-11,0.0,6.6705e-09,6.069880664158154e-10,0.0,29.44240431180617,0.4833809022966295,4.99543784968654,0.0,5.769884926555464e-10,0.0,1.4e-10,1.00000000014,1.3999999998040001e-10
optimal,7892.684436701018,0.8985296489869101,0,1,0.8985296544781632,7e-11,0,2.999999999999999e-11,0.7632600156851577,-5.514150913654703e-09,Mike_EV\Looping_Sol_Bat_evLoad0p0_pctEVLoad20p3\Looping_Sol_Bat_evLoad0p0_pctEVLoad20p3_20220317-163617.xlsx,1.0,7e-11,2.999999999999999e-11,0.01847573821470657,3.134849076766439,0.0,0.0,0.1201540762750455,34.70658642023861,0.2721436232923498,0.0,1.55645e-08,6.999989458140686e-11,0.0,6.6705e-09,6.069880664158154e-10,0.0,29.44240431180617,0.4833809022966295,4.99543784968654,0.0,5.769884926555464e-10,0.0,1.4e-10,1.00000000014,1.3999999998040001e-10
optimal,7892.684420622624,0.8985296471564919,0,1,0.8985296544781632,5.999999999999999e-11,0,4e-11,0.7632600156851576,-7.352201736310349e-09,Mike_EV\Looping_Sol_Bat_evLoad0p0_pctEVLoad20p4\Looping_Sol_Bat_evLoad0p0_pctEVLoad20p4_20220317-154821.xlsx,1.0,5.999999999999999e-11,4e-11,0.01847573817151511,3.13484906863984,0.0,0.0,0.1201540762750455,34.70658635130491,0.2721436232923498,0.0,1.3341e-08,5.999990964120587e-11,0.0,8.894e-09,8.093174341404975e-10,0.0,29.44240425578258,0.4833809022339879,4.995437852529638,0.0,7.693179902073952e-10,0.0,1.1999999999999997e-10,1.00000000012,1.1999999998559997e-10
optimal,7892.684420622624,0.8985296471564919,0,1,0.8985296544781632,5.999999999999999e-11,0,4.000000000000001e-11,0.7632600156851576,-7.352201736310349e-09,Mike_EV\Looping_Sol_Bat_evLoad0p0_pctEVLoad20p4\Looping_Sol_Bat_evLoad0p0_pctEVLoad20p4_20220317-163904.xlsx,1.0,5.999999999999999e-11,4.000000000000001e-11,0.01847573817151511,3.13484906863984,0.0,0.0,0.1201540762750455,34.70658635130491,0.2721436232923498,0.0,1.3341e-08,5.999990964120587e-11,0.0,8.894e-09,8.093174341404976e-10,0.0,29.44240425578258,0.4833809022339879,4.995437852529638,0.0,7.693179902073952e-10,0.0,1.1999999999999997e-10,1.00000000012,1.1999999998559997e-10
optimal,7892.684404544226,0.898529645326073,0,1,0.8985296544781632,5.000000000000001e-11,0,5e-11,0.7632600156851578,-9.19025322509981e-09,Mike_EV\Looping_Sol_Bat_evLoad0p0_pctEVLoad20p5\Looping_Sol_Bat_evLoad0p0_pctEVLoad20p5_20220317-155108.xlsx,1.0,5.000000000000001e-11,5e-11,0.01847573812832363,3.134849060513241,0.0,0.0,0.1201540762750455,34.70658628237121,0.2721436232923498,0.0,1.11175e-08,4.999946416743589e-11,0.0,1.11175e-08,1.011647014505665e-09,0.0,29.442404199759,0.4833809021713462,4.995437855372736,0.0,9.61647487759244e-10,0.0,1.0000000000000002e-10,1.0000000001,9.999999999000001e-11
