status,value,system_cost,co2_emissions,main mean demand,main energy weighted price,ev1 mean demand,ev1 energy weighted price,ev2 mean demand,ev2 energy weighted price,price closure,scenario,demand series,demand_ev1 series,demand_ev2 series,lost_load dispatch,main_node_curtailment dispatch,fossgas capacity,fossgas dispatch,solar series,solar capacity,wind series,wind capacity,storage_ev1 capacity,storage_ev1 dispatch,storage_ev1 stored,storage_ev2 capacity,storage_ev2 dispatch,storage_ev2 stored,storage capacity,storage dispatch,storage stored,transfer capacity,transfer dispatch,fossgas curtailment,ev demand,total demand,ev load fraction
optimal,305.9578003247147,0.03483126142130177,4094.39849093916,1,0.03459803899927141,0.01,0.02332224220303265,0,0,2.775557561562891e-17,Mike_EV\EV1_Gas_evLoad0p01\EV1_Gas_evLoad0p01_20220307-102454.xlsx,1.0,0.01,0.0,4.719829053542926e-06,0.0,1.332711033337992,1.011106392153343,0.1201540762750455,0.0,0.2721436232923498,0.0,2.2235,0.01,7.84157099891576e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3216046411846487,0.02,1.02,0.0196078431372549
optimal,308.0064270759419,0.03506448395673292,4139.392123497451,1,0.03459803850837855,0.02,0.02332227241771744,0,0,1.387778780781446e-17,Mike_EV\EV1_Gas_evLoad0p02\EV1_Gas_evLoad0p02_20220307-102737.xlsx,1.0,0.02,0.0,4.719829053542926e-06,0.0,1.332711033337992,1.022217511304682,0.1201540762750455,0.0,0.2721436232923498,0.0,4.447,0.02,0.0008020362035087792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3104935220333099,0.04,1.04,0.038461538461538464
optimal,310.0550580281378,0.03529770697041642,4184.385848320883,1,0.03459803722282981,0.03,0.02332232491955282,0,0,2.775557561562891e-17,Mike_EV\EV1_Gas_evLoad0p03\EV1_Gas_evLoad0p03_20220307-103013.xlsx,1.0,0.03,0.0,4.719829053542926e-06,0.0,1.332711033337992,1.033328653240778,0.1201540762750455,0.0,0.2721436232923498,0.0,6.6705,0.03,0.003576284819814728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2993823800972141,0.06,1.06,0.056603773584905655
optimal,312.1036931515604,0.03553093045896635,4229.379664756245,1,0.03459803532160384,0.03999999999999999,0.0233223784340625,0,0,1.387778780781446e-17,Mike_EV\EV1_Gas_evLoad0p04\EV1_Gas_evLoad0p04_20220307-103259.xlsx,1.0,0.03999999999999999,0.0,4.719829053542926e-06,0.0,1.332711033337992,1.04443981780032,0.1201540762750455,0.0,0.2721436232923498,0.0,8.894,0.03999999999999999,0.00838664366538847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2882712155376714,0.07999999999999997,1.08,0.07407407407407404
optimal,314.1523336391118,0.03576415455818668,4274.37359900303,1,0.0345980326367615,0.05,0.02332243842850328,0,0,1.387778780781446e-17,Mike_EV\EV1_Gas_evLoad0p05\EV1_Gas_evLoad0p05_20220307-103537.xlsx,1.0,0.05,0.0,4.719829053542926e-06,0.0,1.332711033337992,1.055551011453241,0.1201540762750455,0.0,0.2721436232923498,0.0,11.1175,0.05,0.01581540652336596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2771600218847508,0.1,1.1,0.09090909090909091
optimal,316.2009788790972,0.03599737919844002,4319.367637626698,1,0.03459802918833764,0.06000000000000001,0.02332250016837321,0,0,-6.938893903907228e-18,Mike_EV\EV1_Gas_evLoad0p06\EV1_Gas_evLoad0p06_20220307-103813.xlsx,1.0,0.06000000000000001,0.0,4.719829053542926e-06,0.0,1.332711033337992,1.066662230881898,0.1201540762750455,0.0,0.2721436232923498,0.0,13.341,0.06000000000000001,0.02556398562212501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2660488024560941,0.12000000000000002,1.12,0.10714285714285715
optimal,318.249630830606,0.03623060460275569,4364.361823654384,1,0.03459802361686752,0.06999999999999999,0.0233225855126883,0,0,-6.938893903907228e-18,Mike_EV\EV1_Gas_evLoad0p07\EV1_Gas_evLoad0p07_20220307-104051.xlsx,1.0,0.06999999999999999,0.0,4.719829053542926e-06,0.0,1.332711033337992,1.077773486711785,0.1201540762750455,0.0,0.2721436232923498,0.0,15.5645,0.06999999999999999,0.03858867549608425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2549375466262067,0.13999999999999999,1.14,0.12280701754385964
optimal,320.2982918509622,0.03646383103949934,4409.356208859586,1,0.03459801479767641,0.08,0.02332270302278693,0,0,-3.469446951953614e-17,Mike_EV\EV1_Gas_evLoad0p08\EV1_Gas_evLoad0p08_20220307-104333.xlsx,1.0,0.08,0.0,4.719829053542926e-06,0.0,1.332711033337992,1.088884791728301,0.1201540762750455,0.0,0.2721436232923498,0.0,17.788,0.08,0.05604016196166585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2438262416096904,0.16,1.16,0.13793103448275865
optimal,322.3469634662181,0.03669705868240188,4454.350826758727,1,0.03459800311800659,0.09,0.02332283960439269,0,0,-4.85722573273506e-17,Mike_EV\EV1_Gas_evLoad0p09\EV1_Gas_evLoad0p09_20220307-104607.xlsx,1.0,0.09,0.0,4.719829053542926e-06,0.0,1.332711033337992,1.099996154208284,0.1201540762750455,0.0,0.2721436232923498,0.0,20.0115,0.09,0.07866336040659704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2327148791297076,0.18,1.18,0.15254237288135594
optimal,303.9091748952703,0.0345980390363468,4049.404887410955,1,0.0345980390363468,9.999999999999999e-10,0,0,0,6.938893903907228e-18,Mike_EV\EV1_Gas_evLoad0p0\EV1_Gas_evLoad0p0_20220307-102212.xlsx,1.0,9.999999999999999e-10,0.0,4.719829053542926e-06,0.0,1.332711033337992,0.9999952801709464,0.1201540762750455,0.0,0.2721436232923498,0.0,2.2235e-07,9.999999826938644e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3327157531670454,1.9999999999999997e-09,1.000000002,1.999999996e-09
