status,value,system_cost,co2_emissions,main mean demand,main energy weighted price,ev1 mean demand,ev1 energy weighted price,ev2 mean demand,ev2 energy weighted price,price closure,scenario,demand series,demand_ev1 series,demand_ev2 series,lost_load dispatch,main_node_curtailment dispatch,fossgas capacity,fossgas dispatch,solar series,solar capacity,wind series,wind capacity,storage_ev1 capacity,storage_ev1 dispatch,storage_ev1 stored,storage_ev2 capacity,storage_ev2 dispatch,storage_ev2 stored,storage capacity,storage dispatch,storage stored,transfer capacity,transfer dispatch,fossgas curtailment,ev demand,total demand,ev load fraction
optimal,3700.672351199793,0.4212969434425993,0,1,0.4212969432981535,0.01,1.444485256561934e-08,0,0,-2.720046410331634e-15,Mike_EV\EV1_Sol_Wnd_Bat_evLoad0p01\EV1_Sol_Wnd_Bat_evLoad0p01_20220306-150655.xlsx,1.0,0.01,0.0,0.007919182562446617,1.941711197816681,0.0,0.0,0.1201540762750455,7.253056788626294,0.2721436232923498,7.650048672214067,2.2235,0.01,0.02229138618326681,0.0,0.0,0.0,10.23897993635592,0.07636028928843921,0.7606792789201706,0.0,0.0,0.0,0.02,1.02,0.0196078431372549
optimal,3700.672352468629,0.4212969435870479,0,1,0.4212969432981532,0.02,1.444485964247979e-08,0,0,-2.442490654175344e-15,Mike_EV\EV1_Sol_Wnd_Bat_evLoad0p02\EV1_Sol_Wnd_Bat_evLoad0p02_20220306-150957.xlsx,1.0,0.02,0.0,0.00791918256244661,1.930599687538205,0.0,0.0,0.1201540762750455,7.253056788626301,0.2721436232923498,7.650048672214065,4.447,0.02,0.0454041277442922,0.0,0.0,0.0,10.23897993635592,0.07636028928843927,0.7734916001766476,0.0,0.0,0.0,0.04,1.04,0.038461538461538464
optimal,3700.672353737466,0.4212969437314966,0,1,0.4212969432981523,0.03,1.444489226256118e-08,0,0,-2.442490654175344e-15,Mike_EV\EV1_Sol_Wnd_Bat_evLoad0p03\EV1_Sol_Wnd_Bat_evLoad0p03_20220306-151253.xlsx,1.0,0.03,0.0,0.007919182562446617,1.919488156547931,0.0,0.0,0.1201540762750455,7.253056788626294,0.2721436232923498,7.650048672214067,6.6705,0.03,0.06913147549206623,0.0,0.0,0.0,10.23897993635592,0.07636028928843921,0.787553377023604,0.0,0.0,0.0,0.06,1.06,0.056603773584905655
optimal,3700.672355006307,0.4212969438759457,0,1,0.4212969432981516,0.03999999999999999,1.444490843326408e-08,0,0,-2.220446049250313e-15,Mike_EV\EV1_Sol_Wnd_Bat_evLoad0p04\EV1_Sol_Wnd_Bat_evLoad0p04_20220306-151530.xlsx,1.0,0.03999999999999999,0.0,0.007919182562446617,1.908376590067516,0.0,0.0,0.1201540762750455,7.253056788626294,0.2721436232923498,7.650048672214067,8.894,0.03999999999999999,0.09380939826110846,0.0,0.0,0.0,10.23897993635592,0.07636028928843921,0.8038586916867893,0.0,0.0,0.0,0.07999999999999997,1.08,0.07407407407407404
optimal,3700.672356275148,0.4212969440203947,0,1,0.4212969432981513,0.05,1.44449178356985e-08,0,0,-2.386979502944087e-15,Mike_EV\EV1_Sol_Wnd_Bat_evLoad0p05\EV1_Sol_Wnd_Bat_evLoad0p05_20220306-151812.xlsx,1.0,0.05,0.0,0.007919182562446617,1.897265014153844,0.0,0.0,0.1201540762750455,7.253056788626294,0.2721436232923498,7.650048672214067,11.1175,0.05,0.1193541769697584,0.0,0.0,0.0,10.23897993635592,0.07636028928843921,0.8201461434658653,0.0,0.0,0.0,0.1,1.1,0.09090909090909091
optimal,3700.67235754399,0.421296944164844,0,1,0.421296943298148,0.06000000000000001,1.444496557219984e-08,0,0,-1.942890293094024e-15,Mike_EV\EV1_Sol_Wnd_Bat_evLoad0p06\EV1_Sol_Wnd_Bat_evLoad0p06_20220306-152051.xlsx,1.0,0.06000000000000001,0.0,0.007919182562446617,1.88615342584098,0.0,0.0,0.1201540762750455,7.253056788626294,0.2721436232923498,7.650048672214067,13.341,0.06000000000000001,0.1462396041204921,0.0,0.0,0.0,10.23897993635592,0.07636028928843921,0.8362088739945454,0.0,0.0,0.0,0.12000000000000002,1.12,0.10714285714285715
optimal,3700.672358812838,0.421296944309294,0,1,0.4212969432981455,0.06999999999999999,1.444500804806873e-08,0,0,-2.05391259555654e-15,Mike_EV\EV1_Sol_Wnd_Bat_evLoad0p07\EV1_Sol_Wnd_Bat_evLoad0p07_20220306-152327.xlsx,1.0,0.06999999999999999,0.0,0.007919182562446617,1.875041821320984,0.0,0.0,0.1201540762750455,7.253056788626294,0.2721436232923498,7.650048672214067,15.5645,0.06999999999999999,0.1796185770333484,0.0,0.0,0.0,10.23897993635592,0.07636028928843921,0.847236700692512,0.0,0.0,0.0,0.13999999999999999,1.14,0.12280701754385964
optimal,3700.672360081689,0.4212969444537443,0,1,0.4212969432981439,0.08,1.444502567177556e-08,0,0,-1.720845688168993e-15,Mike_EV\EV1_Sol_Wnd_Bat_evLoad0p08\EV1_Sol_Wnd_Bat_evLoad0p08_20220306-152607.xlsx,1.0,0.08,0.0,0.007919182562446617,1.863930214466506,0.0,0.0,0.1201540762750455,7.253056788626294,0.2721436232923498,7.650048672214067,17.788,0.08,0.2153918985860145,0.0,0.0,0.0,10.23897993635592,0.07636028928843921,0.8560802822677361,0.0,0.0,0.0,0.16,1.16,0.13793103448275865
optimal,3700.67236135054,0.4212969445981944,0,1,0.4212969432981429,0.09,1.444503366513903e-08,0,0,-1.498801083243961e-15,Mike_EV\EV1_Sol_Wnd_Bat_evLoad0p09\EV1_Sol_Wnd_Bat_evLoad0p09_20220306-152849.xlsx,1.0,0.09,0.0,0.007919182562446617,1.852818601459209,0.0,0.0,0.1201540762750455,7.253056788626294,0.2721436232923498,7.650048672214067,20.0115,0.09,0.2523774047385158,0.0,0.0,0.0,10.23897993635592,0.07636028928843921,0.8642654328440394,0.0,0.0,0.0,0.18,1.18,0.15254237288135594
optimal,3700.672349930958,0.421296943298151,0,1,0.4212969432981538,9.999999999999999e-10,0,0,0,-2.831068712794149e-15,Mike_EV\EV1_Sol_Wnd_Bat_evLoad0p0\EV1_Sol_Wnd_Bat_evLoad0p0_20220306-150339.xlsx,1.0,9.999999999999999e-10,0.0,0.007919182562446617,1.952822684036608,0.0,0.0,0.1201540762750455,7.253056788626294,0.2721436232923498,7.650048672214067,2.2235e-07,9.999999826938644e-10,0.0,0.0,0.0,0.0,10.23897993635592,0.07636028928843921,0.7492108715967545,0.0,0.0,0.0,1.9999999999999997e-09,1.000000002,1.999999996e-09
