Demand data from Toktarova 2020,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4
,,,,
Lines above 'BEGIN_DATA' in the first column are for comment only.,,,,
,,,,
BEGIN_DATA,,,,
Year,Month,Day,Hour,Demand (MW)
2019,3,3,15,0.975409018699891
2019,3,3,16,0.9789725998952814
2019,3,3,17,0.9828208551058418
2019,3,3,18,0.9867729893242899
2019,3,3,19,0.9906261103757873
2019,3,3,20,0.9941933967528085
2019,3,3,21,0.997333649786703
2019,3,3,22,0.9999817386341068
2019,3,3,23,1.002164938788711
2019,3,3,24,1.0039665945168361
2019,3,4,1,1.0055052716306647
2019,3,4,2,1.0069075266352947
2019,3,4,3,1.0082795152164834
2019,3,4,4,1.0096890913028898
2019,3,4,5,1.0111533076581636
2019,3,4,6,1.012652611637073
2019,3,4,7,1.0141510228011317
2019,3,4,8,1.0142715974467291
2019,3,4,9,1.0144113676116182
2019,3,4,10,1.0145724760514407
2019,3,4,11,1.0147568869588686
2019,3,4,12,1.0149654931487528
2019,3,4,13,1.0151981160581225
2019,3,4,14,1.0154548449684633
2019,3,4,15,1.0157363048501702
2019,3,4,16,1.0160437902847776
2019,3,4,17,1.0163790869019873
2019,3,4,18,1.0167445160204107
2019,3,4,19,1.0171426668031145
2019,3,4,20,1.017576083772424
2019,3,4,21,1.018138423206186
2019,3,4,22,1.019047398005762
2019,3,4,23,1.020018423437467
2019,3,4,24,1.0208028059246168
2019,3,5,1,1.0214377758464892
2019,3,5,2,1.0220777901722686
2019,3,5,3,1.0227691859927102
2019,3,5,4,1.023432859912035
2019,3,5,5,1.024124121810249
2019,3,5,6,1.0248410521354228
2019,3,5,7,1.025581552772657
2019,3,5,8,1.0263433470440824
2019,3,5,9,1.027123979708859
2019,3,5,10,1.0279207276816922
2019,3,5,11,1.0287307785958022
2019,3,5,12,1.0295479273879755
2019,3,5,13,1.0303631566282203
2019,3,5,14,1.0311686988273336
2019,3,5,15,1.0319587506887862
2019,3,5,16,1.0327297409531746
2019,3,5,17,1.03348064288342
2019,3,5,18,1.0342123492943738
2019,3,5,19,1.0349270922231633
2019,3,5,20,1.03562755011434
2019,3,5,21,1.0362435477206333
2019,3,5,22,1.0366319668214639
2019,3,5,23,1.0370029760327037
2019,3,5,24,1.0375187551719975
2019,3,6,1,1.0381408685600186
2019,3,6,2,1.0387521342476027
2019,3,6,3,1.0393103220923086
2019,3,6,4,1.0398466806139126
2019,3,6,5,1.0403346485706046
2019,3,6,6,1.0407713243141195
2019,3,6,7,1.04115411868139
2019,3,6,8,1.0414804871500913
2019,3,6,9,1.0417481084016114
2019,3,6,10,1.0419549736025364
2019,3,6,11,1.0420992524824217
2019,3,6,12,1.0421792040523088
2019,3,6,13,1.0421931319639808
2019,3,6,14,1.0421397416359044
2019,3,6,15,1.042018095612486
2019,3,6,16,1.0418277028455578
2019,3,6,17,1.0415684294128924
2019,3,6,18,1.0412405877996875
2019,3,6,19,1.0408447583355953
2019,3,6,20,1.0403819231169529
2019,3,6,21,1.0398173962868065
2019,3,6,22,1.0390676103751246
2019,3,6,23,1.0382491670014173
2019,3,6,24,1.037457820558431
2019,3,7,1,1.0366787056789006
2019,3,7,2,1.035853075145645
2019,3,7,3,1.0349645458061518
2019,3,7,4,1.0340584280140985
2019,3,7,5,1.0331027143570846
2019,3,7,6,1.032100485046345
2019,3,7,7,1.0310550881375706
2019,3,7,8,1.0299700056086791
2019,3,7,9,1.0288488980005588
2019,3,7,10,1.027695604417068
2019,3,7,11,1.02651405324355
2019,3,7,12,1.0253110745136134
2019,3,7,13,1.0240959088609634
2019,3,7,14,1.0228766362600001
2019,3,7,15,1.0216596403369063
2019,3,7,16,1.0204491619622234
2019,3,7,17,1.019247433173078
2019,3,7,18,1.0180548110954104
2019,3,7,19,1.0168705368365976
2019,3,7,20,1.0156932711743636
2019,3,7,21,1.0146168489495244
2019,3,7,22,1.0138822855310476
2019,3,7,23,1.0131798634471993
2019,3,7,24,1.012246291598485
2019,3,8,1,1.0111294695016484
2019,3,8,2,1.0100057727304608
2019,3,8,3,1.0089367608688833
2019,3,8,4,1.0079231481687965
2019,3,8,5,1.0069518102518937
2019,3,8,6,1.0060255594849556
2019,3,8,7,1.0037520064674526
2019,3,8,8,1.0015711722722027
2019,3,8,9,0.9994775660878736
2019,3,8,10,0.9974174851011913
2019,3,8,11,0.9952917375822344
2019,3,8,12,0.9929719367554614
2019,3,8,13,0.9903303208157258
2019,3,8,14,0.9872750191148826
2019,3,8,15,0.9837785329555281
2019,3,8,16,0.9798933152101452
2019,3,8,17,0.975749315080265
2019,3,8,18,0.9715340683252924
2019,3,8,19,0.9674586810166944
2019,3,8,20,0.9637186349660478
2019,3,8,21,0.9604171395701031
2019,3,8,22,0.9575471862322809
2019,3,8,23,0.9552146181531413
2019,3,8,24,0.9534249707847591
2019,3,9,1,0.9520345455769021
2019,3,9,2,0.9508501373958615
2019,3,9,3,0.9497410827882267
2019,3,9,4,0.9486340370140061
2019,3,9,5,0.9475215450691957
2019,3,9,6,0.9464228471138298
2019,3,9,7,0.9467682771795953
2019,3,9,8,0.9471444200762275
2019,3,9,9,0.9475482848739764
2019,3,9,10,0.9479767913616066
2019,3,9,11,0.9484268146871405
2019,3,9,12,0.9488993369469141
2019,3,9,13,0.9493988222151812
2019,3,9,14,0.9499279042957515
2019,3,9,15,0.9504866724701101
2019,3,9,16,0.9510720911677644
2019,3,9,17,0.9516781338884714
2019,3,9,18,0.9522961403281791
2019,3,9,19,0.9529158431161033
2019,3,9,20,0.9535264391925496
2019,3,9,21,0.9540552087879224
2019,3,9,22,0.954336757951115
2019,3,9,23,0.9545742020606791
2019,3,9,24,0.9549361492011843
2019,3,10,1,0.9553942971418601
2019,3,10,2,0.9558432044488306
2019,3,10,3,0.956255149220979
2019,3,10,4,0.9565759822376056
2019,3,10,5,0.9568757894644964
2019,3,10,6,0.9571537673682857
2019,3,10,7,0.9574093356193206
2019,3,10,8,0.9589941266201919
2019,3,10,9,0.9605207507335352
2019,3,10,10,0.9620447410430685
2019,3,10,11,0.9636670749084151
2019,3,10,12,0.9655126124864558
2019,3,10,13,0.9677009909671948
2019,3,10,14,0.9703182777022469
2019,3,10,15,0.9733893822259487
2019,3,10,16,0.9768634587325487
2019,3,10,17,0.9806159149096209
2019,3,10,18,0.9844680538647824
2019,3,10,19,0.9882196618677462
2019,3,10,20,0.9916869529814801
2019,3,10,21,0.9948228758633485
2019,3,10,22,0.9977994759350959
2019,3,10,23,1.0003366325372909
2019,3,10,24,1.0022645322853154
2019,3,11,1,1.0037440157745379
2019,3,11,2,1.0050615872905717
2019,3,11,3,1.0063709002692358
2019,3,11,4,1.0077392729502785
2019,3,11,5,1.0091622859001892
2019,3,11,6,1.0106203864737353
2019,3,11,7,1.0120775942324305
2019,3,11,8,1.012157010113407
2019,3,11,9,1.0122555768729329
2019,3,11,10,1.0123754819073922
2019,3,11,11,1.0125187340501993
2019,3,11,12,1.0126858689902642
2019,3,11,13,1.0128760831942223
2019,3,11,14,1.0130890195361326
2019,3,11,15,1.0133251244234205
2019,3,11,16,1.0135856031561348
2019,3,11,17,1.0138725092084317
2019,3,11,18,1.0141886549470918
2019,3,11,19,1.0145372098648353
2019,3,11,20,1.0149212988136396
2019,3,11,21,1.0153402968231091
2019,3,11,22,1.0157996947045762
2019,3,11,23,1.0163035994063545
2019,3,11,24,1.0168490199986941
2019,3,12,1,1.017432340581449
2019,3,12,2,1.018050704147097
2019,3,12,3,1.0187009412029178
2019,3,12,4,1.0193899264232622
2019,3,12,5,1.0201064996224958
2019,3,12,6,1.020848741248689
2019,3,12,7,1.0216145978276854
2019,3,12,8,1.0224017034001303
2019,3,12,9,1.0232076473659266
2019,3,12,10,1.0240297066397792
2019,3,12,11,1.024865113495651
2019,3,12,12,1.0257098502667137
2019,3,12,13,1.0265592296750004
2019,3,12,14,1.0274086983647714
2019,3,12,15,1.0282541493877149
2019,3,12,16,1.0290921007659115
2019,3,12,17,1.0299197401325815
2019,3,12,18,1.0307347015283705
2019,3,12,19,1.0315349761198644
2019,3,12,20,1.0323186889958764
2019,3,12,21,1.032999817445534
2019,3,12,22,1.0333710945012295
2019,3,12,23,1.0337067928851214
2019,3,12,24,1.0342240005281764
2019,3,13,1,1.0348780766878554
2019,3,13,2,1.0355212158656124
2019,3,13,3,1.03610475965208
2019,3,13,4,1.036649465992539
2019,3,13,5,1.0371457817680858
2019,3,13,6,1.0375908499711979
2019,3,13,7,1.037981992157323
2019,3,13,8,1.0383167084448792
2019,3,13,9,1.0385927221559967
2019,3,13,10,1.0388079351757764
2019,3,13,11,1.0389605618745168
2019,3,13,12,1.0390471649150423
2019,3,13,13,1.039062878456416
2019,3,13,14,1.039003997317007
2019,3,13,15,1.0388682894596888
2019,3,13,16,1.0386552191955507
2019,3,13,17,1.0383659918246417
2019,3,13,18,1.0380032857915134
2019,3,13,19,1.0375709402000246
2019,3,13,20,1.0370733298429438
2019,3,13,21,1.0365835316158074
2019,3,13,22,1.0362968041264804
2019,3,13,23,1.0359737837134693
2019,3,13,24,1.0354125156575285
2019,3,14,1,1.0346462126711067
2019,3,14,2,1.0338033061704883
2019,3,14,3,1.0329231692905927
2019,3,14,4,1.0319922758864302
2019,3,14,5,1.0310117419765648
2019,3,14,6,1.0299846924129736
2019,3,14,7,1.0289144752513475
2019,3,14,8,1.0278045724696045
2019,3,14,9,1.026658689249375
2019,3,14,10,1.0254806200537752
2019,3,14,11,1.024274293268148
2019,3,14,12,1.023044172966748
2019,3,14,13,1.021795124990511
2019,3,14,14,1.0205319705396323
2019,3,14,15,1.0192592183291078
2019,3,14,16,1.0179811985109637
2019,3,14,17,1.0167018841112856
2019,3,14,18,1.0154250249524475
2019,3,14,19,1.0141541030123666
2019,3,14,20,1.0128925109874765
2019,3,14,21,1.011680514827547
2019,3,14,22,1.0106038693989954
2019,3,14,23,1.009551329971415
2019,3,14,24,1.0084356238931418
2019,3,15,1,1.0072775983909419
2019,3,15,2,1.0061405093969926
2019,3,15,3,1.005046721923306
2019,3,15,4,1.0040138690631848
2019,3,15,5,1.0030233356269906
2019,3,15,6,1.0020778893407605
2019,3,15,7,0.9997850961632233
2019,3,15,8,0.9975850664486817
2019,3,15,9,0.995472175463576
2019,3,15,10,0.9933928543168595
2019,3,15,11,0.9912478219971258
2019,3,15,12,0.9889065043324484
2019,3,15,13,0.9862369432878837
2019,3,15,14,0.9831440540818228
2019,3,15,15,0.9795986416686456
2019,3,15,16,0.9756531142800929
2019,3,15,17,0.9714392067473967
2019,3,15,18,0.9671475350411979
2019,3,15,19,0.9629934907442466
2019,3,15,20,0.9591770643831163
2019,3,15,21,0.9557488785598465
2019,3,15,22,0.9525626902018793
2019,3,15,23,0.9499173690805126
2019,3,15,24,0.9479696934835431
2019,3,16,1,0.9465463234076921
2019,3,16,2,0.9453529424374013
2019,3,16,3,0.944224647669732
2019,3,16,4,0.943112914617545
2019,3,16,5,0.9419957353947679
2019,3,16,6,0.9408923501614355
2019,3,16,7,0.9412330929492345
2019,3,16,8,0.9416045485679001
2019,3,16,9,0.942003770728425
2019,3,16,10,0.9424276345788313
2019,3,16,11,0.9428730599078838
2019,3,16,12,0.94333701114509
2019,3,16,13,0.9438164973606997
2019,3,16,14,0.9443085276249628
2019,3,16,15,0.9448101556488717
2019,3,16,16,0.9453183458619339
2019,3,16,17,0.9458301073343991
2019,3,16,18,0.9463424937772598
2019,3,16,19,0.9468525589015085
2019,3,16,20,0.9473575349811079
2019,3,16,21,0.947898625421421
2019,3,16,22,0.9485956459754227
2019,3,16,23,0.9492914612293757
2019,3,16,24,0.9498543363520477
2019,3,17,1,0.9503035115034737
2019,3,17,2,0.9507195185831931
2019,3,17,3,0.95112686535886
2019,3,17,4,0.9514703312319537
2019,3,17,5,0.9517927713153118
2019,3,17,6,0.9520933820755683
2019,3,17,7,0.9523716278238128
2019,3,17,8,0.9539790963218937
2019,3,17,9,0.9555283979324467
2019,3,17,10,0.9570750210984472
2019,3,17,11,0.9587200324610033
2019,3,17,12,0.9605916402326868
2019,3,17,13,0.9628159545111696
2019,3,17,14,0.9654838192075182
2019,3,17,15,0.9686228669413643
2019,3,17,16,0.972182162625471
2019,3,17,17,0.9760344801436025
2019,3,17,18,0.9799962567624391
2019,3,17,19,0.9838610290477391
2019,3,17,20,0.9874380024658912
2019,3,17,21,0.9906607515919975
2019,3,17,22,0.9936143170405946
2019,3,17,23,0.9960917889700149
2019,3,17,24,0.9980069661064163
2019,3,18,1,0.9995175641931878
2019,3,18,2,1.0008670091993943
2019,3,18,3,1.0021989996752683
2019,3,18,4,1.0035755862529385
2019,3,18,5,1.0050068577402187
2019,3,18,6,1.0064731722103921
2019,3,18,7,1.0079385938657144
2019,3,18,8,1.0080261790025757
2019,3,18,9,1.0081329596587285
2019,3,18,10,1.008261078589815
2019,3,18,11,1.0084124999885067
2019,3,18,12,1.0085866881658931
2019,3,18,13,1.008780741473709
2019,3,18,14,1.0089927403600258
2019,3,18,15,1.0092221937766754
2019,3,18,16,1.0094703516644488
2019,3,18,17,1.0097401603123537
2019,3,18,18,1.0100359945131585
2019,3,18,19,1.0103630772337406
2019,3,18,20,1.0107268546446895
2019,3,18,21,1.011032956216278
2019,3,18,22,1.0110838020220299
2019,3,18,23,1.011180404588884
2019,3,18,24,1.0115441373590908
2019,3,19,1,1.012124734856551
2019,3,19,2,1.0127693025380693
2019,3,19,3,1.0134277534905172
2019,3,19,4,1.0141237919481827
2019,3,19,5,1.0148473737439947
2019,3,19,6,1.015596668607509
2019,3,19,7,1.016369533783084
2019,3,19,8,1.01716369259285
2019,3,19,9,1.0179766451552248
2019,3,19,10,1.0188057576663987
2019,3,19,11,1.0196481731188491
2019,3,19,12,1.0205006773791132
2019,3,19,13,1.0213597884692733
2019,3,19,14,1.0222219351299262
2019,3,19,15,1.0230835461016683
2019,3,19,16,1.0239411394065823
2019,3,19,17,1.0247913669889768
2019,3,19,18,1.0256309254339047
2019,3,19,19,1.0264564666856753
2019,3,19,20,1.027264776610826
2019,3,19,21,1.0280655422504876
2019,3,19,22,1.0288935387430982
2019,3,19,23,1.029698634534786
2019,3,19,24,1.0304365013682102
2019,3,20,1,1.0311094159212406
2019,3,20,2,1.0317389396725234
2019,3,20,3,1.0323295813370548
2019,3,20,4,1.0328561188953005
2019,3,20,5,1.033334265888634
2019,3,20,6,1.033761165309533
2019,3,20,7,1.0341341387134448
2019,3,20,8,1.0344506862187879
2019,3,20,9,1.034708531147692
2019,3,20,10,1.034905620026001
2019,3,20,11,1.0350401225832704
2019,3,20,12,1.0351105656749968
2019,3,20,13,1.0351157440011314
2019,3,20,14,1.035054764746823
2019,3,20,15,1.0349269136601917
2019,3,20,16,1.0347316996930696
2019,3,20,17,1.0344687657195157
2019,3,20,18,1.0341379778173028
2019,3,20,19,1.0337395591901435
2019,3,20,20,1.0332738669639785
2019,3,20,21,1.0328422356243707
2019,3,20,22,1.0326468877350206
2019,3,20,23,1.032388864243146
2019,3,20,24,1.031845898891646
2019,3,21,1,1.031067498263996
2019,3,21,2,1.0302054408848285
2019,3,21,3,1.0293071352227197
2019,3,21,4,1.0283701260368294
2019,3,21,5,1.0273834317044936
2019,3,21,6,1.0263502663591748
2019,3,21,7,1.0252739334158207
2019,3,21,8,1.0241579148523499
2019,3,21,9,1.0230059158503928
2019,3,21,10,1.0218216862323226
2019,3,21,11,1.0206092436649676
2019,3,21,12,1.01937336470778
2019,3,21,13,1.0181196294535768
2019,3,21,14,1.0168533947914626
2019,3,21,15,1.015579481921632
2019,3,21,16,1.0143021317146252
2019,3,21,17,1.0130250939928165
2019,3,21,18,1.0117515828896686
2019,3,21,19,1.0104843661312188
2019,3,21,20,1.0092261221620187
2019,3,21,21,1.0078940870454025
2019,3,21,22,1.006333937734413
2019,3,21,23,1.0047961087946926
2019,3,21,24,1.0034605917001584
2019,3,22,1,1.0022906917604435
2019,3,22,2,1.0011709680153418
2019,3,22,3,1.0000710647599274
2019,3,22,4,0.9989827680975729
2019,3,22,5,0.9979367908591453
2019,3,22,6,0.9969358561299394
2019,3,22,7,0.9945876637909112
2019,3,22,8,0.9923321902741363
2019,3,22,9,0.9901638554867973
2019,3,22,10,0.9880290905378475
2019,3,22,11,0.9858286144158805
2019,3,22,12,0.9834363170232242
2019,3,22,13,0.9807285435030458
2019,3,22,14,0.9776164587776935
2019,3,22,15,0.9740743051387217
2019,3,22,16,0.970154535458614
2019,3,22,17,0.9659854025906844
2019,3,22,18,0.9617512728016182
2019,3,22,19,0.9576591898553106
2019,3,22,20,0.9539003054113129
2019,3,22,21,0.9505932299225506
2019,3,22,22,0.9477568910638602
2019,3,22,23,0.9454462415893072
2019,3,22,24,0.9436300776198572
2019,3,23,1,0.9421745215686356
2019,3,23,2,0.9409144919697343
2019,3,23,3,0.9397307980405745
2019,3,23,4,0.9385903163501923
2019,3,23,5,0.937444433129963
2019,3,23,6,0.9363123438991782
2019,3,23,7,0.9366243380487822
2019,3,23,8,0.9369670896699954
2019,3,23,9,0.9373375631923253
2019,3,23,10,0.937732723045279
2019,3,23,11,0.9381494443768791
2019,3,23,12,0.9385771473311437
2019,3,23,13,0.9389990916296208
2019,3,23,14,0.9394017957680637
2019,3,23,15,0.9397764655201923
2019,3,23,16,0.9401201099562564
2019,3,23,17,0.9404354968022932
2019,3,23,18,0.9407301703437922
2019,3,23,19,0.9410151122034176
2019,3,23,20,0.9413023753816551
2019,3,23,21,0.9417182485391469
2019,3,23,22,0.9424974973409048
2019,3,23,23,0.9433016110362569
2019,3,23,24,0.9438767623631273
2019,3,24,1,0.9442701812271224
2019,3,24,2,0.944638556634553
2019,3,24,3,0.9450171994127674
2019,3,24,4,0.9454286977774904
2019,3,24,5,0.9458191703524776
2019,3,24,6,0.9461878136043632
2019,3,24,7,0.9465340472034944
2019,3,24,8,0.9482095481932046
2019,3,24,9,0.9498268822953866
2019,3,24,10,0.9514414933122738
2019,3,24,11,0.9531544925257167
2019,3,24,12,0.9551037305486751
2019,3,24,13,0.9574329505721242
2019,3,24,14,0.9602465226521196
2019,3,24,15,0.9635794897715546
2019,3,24,16,0.9673808722024494
2019,3,24,17,0.9715160781060496
2019,3,24,18,0.975788107885531
2019,3,24,19,0.9799726418096365
2019,3,24,20,0.9838598683884334
2019,3,24,21,0.9872353781355078
2019,3,24,22,0.9899245364660473
2019,3,24,23,0.992092112360763
2019,3,24,24,0.9939283646643555
2019,3,25,1,0.9955368152587721
2019,3,25,2,0.9969880411579672
2019,3,25,3,0.9983880641254702
2019,3,25,4,0.9997714360960064
2019,3,25,5,1.0012094483354101
2019,3,25,6,1.0026825481984492
2019,3,25,7,1.00415479988738
2019,3,25,8,1.0042491704171073
2019,3,25,9,1.004362736466126
2019,3,25,10,1.0044976407900785
2019,3,25,11,1.0046558922223787
2019,3,25,12,1.0048385175001049
2019,3,25,13,1.005045561264
2019,3,25,14,1.0052774252807464
2019,3,25,15,1.0055348238022253
2019,3,25,16,1.0058190067692274
2019,3,25,17,1.0061317598114543
2019,3,25,18,1.0064750917623206
2019,3,25,19,1.0068513239404382
2019,3,25,20,1.0072625544607061
2019,3,25,21,1.0076546341024248
2019,3,25,22,1.0079081042385607
2019,3,25,23,1.0081996529280821
2019,3,25,24,1.0086582026354407
2019,3,26,1,1.009254379752047
2019,3,26,2,1.0098993492002482
2019,3,26,3,1.010564674827047
2019,3,26,4,1.0112620078662462
2019,3,26,5,1.0119869288843344
2019,3,26,6,1.0127375183293823
2019,3,26,7,1.0135116780864908
2019,3,26,8,1.0143071314777903
2019,3,26,9,1.0151214232624413
2019,3,26,10,1.0159518749958913
2019,3,26,11,1.016795629670618
2019,3,26,12,1.0176423752750947
2019,3,26,13,1.0184755054530972
2019,3,26,14,1.0192814047781509
2019,3,26,15,1.020051145101748
2019,3,26,16,1.020781199805228
2019,3,26,17,1.021473622362748
2019,3,26,18,1.0221351535264314
2019,3,26,19,1.0227755696188934
2019,3,26,20,1.0234058969035416
2019,3,26,21,1.024150727692802
2019,3,26,22,1.025240408218175
2019,3,26,23,1.0263363830882462
2019,3,26,24,1.0271872356410365
2019,3,27,1,1.0278388119191335
2019,3,27,2,1.0284441850287027
2019,3,27,3,1.0290361212747676
2019,3,27,4,1.0295743993483009
2019,3,27,5,1.030064286856922
2019,3,27,6,1.0305029267931087
2019,3,27,7,1.030887685353051
2019,3,27,8,1.0312160180144243
2019,3,27,9,1.0314856480993588
2019,3,27,10,1.0316944774929555
2019,3,27,11,1.0318407205655127
2019,3,27,12,1.03192120782431
2019,3,27,13,1.0319316537580638
2019,3,27,14,1.0318687549518264
2019,3,27,15,1.031730502572184
2019,3,27,16,1.0315163609302251
2019,3,27,17,1.0312273121222864
2019,3,27,18,1.0308656328262364
2019,3,27,19,1.0304345818162817
2019,3,27,20,1.029937953555537
2019,3,27,21,1.0293636057620323
2019,3,27,22,1.028690200160834
2019,3,27,23,1.027963984561212
2019,3,27,24,1.027214645056955
2019,3,28,1,1.0264349498477716
2019,3,28,2,1.0256048998810046
2019,3,28,3,1.0247183793749257
2019,3,28,4,1.0238046726566408
2019,3,28,5,1.0228413254326527
2019,3,28,6,1.021831462554939
2019,3,28,7,1.0207783874384477
2019,3,28,8,1.0196856713425821
2019,3,28,9,1.0185569301674875
2019,3,28,10,1.017396047657765
2019,3,28,11,1.0162069075580156
2019,3,28,12,1.0149957595721943
2019,3,28,13,1.0137707729561865
2019,3,28,14,1.0125392687917676
2019,3,28,15,1.0113070950162106
2019,3,28,16,1.0100786710630267
2019,3,28,17,1.0088564968137985
2019,3,28,18,1.0076418668500593
2019,3,28,19,1.0064350043755217
2019,3,28,20,1.0052356861864735
2019,3,28,21,1.0039570413979335
2019,3,28,22,1.0024292119845415
2019,3,28,23,1.0009157122495047
2019,3,28,24,0.999606934959751
2019,3,29,1,0.9984654711730326
2019,3,29,2,0.9973712819326632
2019,3,29,3,0.9962946811448541
2019,3,29,4,0.995199866934089
2019,3,29,5,0.9941473721472508
2019,3,29,6,0.993139964510377
2019,3,29,7,0.9907852546229384
2019,3,29,8,0.9885232635577529
2019,3,29,9,0.9863484558627458
2019,3,29,10,0.9842071733653853
2019,3,29,11,0.9820002243357503
2019,3,29,12,0.9795998469686945
2019,3,29,13,0.976879395477635
2019,3,29,14,0.9737477581070505
2019,3,29,15,0.9701779718484471
2019,3,29,16,0.9662223556520808
2019,3,29,17,0.9620105908750263
2019,3,29,18,0.9577291865396116
2019,3,29,19,0.9535882666209665
2019,3,29,20,0.94978210763062
2019,3,29,21,0.9465543141006069
2019,3,29,22,0.9441651862006709
2019,3,29,23,0.9423064796035814
2019,3,29,24,0.9406841903789777
2019,3,30,1,0.9392223846238009
2019,3,30,2,0.9379312850680926
2019,3,30,3,0.9367411628720073
2019,3,30,4,0.9356332689236784
2019,3,30,5,0.9345199288047598
2019,3,30,6,0.9334203826752855
2019,3,30,7,0.9337649645669429
2019,3,30,8,0.9341403039302094
2019,3,30,9,0.9345433651945926
2019,3,30,10,0.9349711127895997
2019,3,30,11,0.9354203772225105
2019,3,30,12,0.9358877657968921
2019,3,30,13,0.9363696626125989
2019,3,30,14,0.936862674973198
2019,3,30,15,0.9373634548229987
2019,3,30,16,0.9378690558729934
2019,3,30,17,0.938376710397145
2019,3,30,18,0.9388839631546138
2019,3,30,19,0.9393885374675303
2019,3,30,20,0.9398883798617376
2019,3,30,21,0.9404127746643411
2019,3,30,22,0.9410055144437721
2019,3,30,23,0.9415836120596499
2019,3,30,24,0.9420904184096934
2019,3,31,1,0.9425381204166154
2019,3,31,2,0.9429629663633576
2019,3,31,3,0.9433741968836254
2019,3,31,4,0.9437482416653584
2019,3,31,5,0.9441012606573557
2019,3,31,6,0.9444324503262513
2019,3,31,7,0.944741274983135
2019,3,31,8,0.9463793223898551
2019,3,31,9,0.9479592029090471
2019,3,31,10,0.9495364049836869
2019,3,31,11,0.9512119506141397
2019,3,31,12,0.9531231100837125
2019,3,31,13,0.9554124212833315
2019,3,31,14,0.9581833168134596
2019,3,31,15,0.9614703486088219
2019,3,31,16,0.9652225815821813
2019,3,31,17,0.9693059149429513
2019,3,31,18,0.9735241972684163
2019,3,31,19,0.9776543587681097
2019,3,31,20,0.9814878378928896
2019,3,31,21,0.9847592900691059
2019,3,31,22,0.9871978352710321
2019,3,31,23,0.9891222530411388
2019,3,31,24,0.9908289132691412
2019,4,1,1,0.9923952230026013
2019,4,1,2,0.9938178788265715
2019,4,1,3,0.995180492851827
2019,4,1,4,0.9965489101736126
2019,4,1,5,0.9979719677642657
2019,4,1,6,0.9994301129785543
2019,4,1,7,1.0008873653779922
2019,4,1,8,1.0009667812589687
2019,4,1,9,1.001065392659237
2019,4,1,10,1.0011853423344388
2019,4,1,11,1.0013286391179885
2019,4,1,12,1.0014866227058334
2019,4,1,13,1.001641570723186
2019,4,1,14,1.0017801802287694
2019,4,1,15,1.0018957997519446
2019,4,1,16,1.0019896345927612
2019,4,1,17,1.0020708361034396
2019,4,1,18,1.002155117825353
2019,4,1,19,1.0022626573741291
2019,4,1,20,1.0024148823061867
2019,4,1,21,1.0027053149771445
2019,4,1,22,1.0032843500486157
2019,4,1,23,1.003946327619724
2019,4,1,24,1.0045396030880653
2019,4,2,1,1.0050906037732223
2019,4,2,2,1.0056864684046307
2019,4,2,3,1.0063368393826793
2019,4,2,4,1.0070264495734191
2019,4,2,5,1.0077436477430481
2019,4,2,6,1.0084865589803795
2019,4,2,7,1.009253085170514
2019,4,2,8,1.010040860354097
2019,4,2,9,1.0108474739310311
2019,4,2,10,1.011670202816022
2019,4,2,11,1.0125062792830317
2019,4,2,12,1.013347355513206
2019,4,2,13,1.0141805303319509
2019,4,2,14,1.0149951346017991
2019,4,2,15,1.0157836686780055
2019,4,2,16,1.0165426952233934
2019,4,2,17,1.0172727052861308
2019,4,2,18,1.0179775826108186
2019,4,2,19,1.018663398338443
2019,4,2,20,1.0193370717840966
2019,4,2,21,1.02008230434004
2019,4,2,22,1.0210111889107882
2019,4,2,23,1.021925520599469
2019,4,2,24,1.022692091430346
2019,4,3,1,1.0233392482749313
2019,4,3,2,1.0239483712068738
2019,4,3,3,1.024532629245222
2019,4,3,4,1.0250691216890537
2019,4,3,5,1.0255572235679733
2019,4,3,6,1.0259940778744585
2019,4,3,7,1.0263769615232141
2019,4,3,8,1.026703463914143
2019,4,3,9,1.0269712637286335
2019,4,3,10,1.0271783074925287
2019,4,3,11,1.0273227649353844
2019,4,3,12,1.0274007076718572
2019,4,3,13,1.0274066002498723
2019,4,3,14,1.0273360232359183
2019,4,3,15,1.0271864767484133
2019,4,3,16,1.0269573804577043
2019,4,3,17,1.0266502967897797
2019,4,3,18,1.0262685291595879
2019,4,3,19,1.025816630922867
2019,4,3,20,1.02529991432798
2019,4,3,21,1.0246061525481838
2019,4,3,22,1.0235550862651066
2019,4,3,23,1.0224685752324538
2019,4,3,24,1.0215597343551057
2019,4,4,1,1.0207724055789484
2019,4,4,2,1.0199566852905362
2019,4,4,3,1.019068379154756
2019,4,4,4,1.0181519493511761
2019,4,4,5,1.017185879041893
2019,4,4,6,1.016173248438142
2019,4,4,7,1.0151174948770985
2019,4,4,8,1.014022055695938
2019,4,4,9,1.0128905914355486
2019,4,4,10,1.0117269411997887
2019,4,4,11,1.0105350333740017
2019,4,4,12,1.0093218319140236
2019,4,4,13,1.0080966667350453
2019,4,4,14,1.0068678410151786
2019,4,4,15,1.0056417383806064
2019,4,4,16,1.0044226889833556
2019,4,4,17,1.0032127909383257
2019,4,4,18,1.0020123120899715
2019,4,4,19,1.0008202703419569
2019,4,4,20,0.9996351032682931
2019,4,4,21,0.9984932377148922
2019,4,4,22,0.9974579742546744
2019,4,4,23,0.9964270409464823
2019,4,4,24,0.9953320035320044
